Gene,Non-unique Gene name,Annotation,No. isolates,No. sequences,Avg sequences per isolate,Genome fragment,Order within fragment,Accessory Fragment,Accessory Order with Fragment,QC,Min group size nuc,Max group size nuc,Avg group size nuc,Calothrix_parasitica_NIES-267.gbff,Calothrix_sp_336-3_336-3.gbff,Calothrix_sp_NIES-3974_NIES-3974.gbff,Calothrix_sp_NIES-4071_NIES-4071.gbff,Calothrix_sp_NIES-4105_NIES-4105.gbff,Calothrix_sp_PCC_6303_PCC_6303.gbff,Calothrix_sp_PCC_7716_PCC_7716.gbff
651_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,1,1,0,0
653_glycosyltransferase_...faa,,,,,,,,,,,,,,1,0,0,1,1,0,0
654_glycosyltransferase_...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
655_glycosyltransferase_...faa,,,,,,,,,,,,,,1,1,0,1,1,0,0
656_lipopolysaccharide_b...faa,,,,,,,,,,,,,,1,0,0,1,1,0,0
657_acyltransferase_fami...faa,,,,,,,,,,,,,,1,0,0,1,1,0,0
658_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,0,0,0,1,0
659_DUF928_domain-contai...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
660_CHAT_domain-containi...faa,,,,,,,,,,,,,,1,0,0,1,1,1,1
661_ShlB-FhaC-HecB_famil...faa,,,,,,,,,,,,,,1,0,0,1,1,1,1
662_S-layer_family_prote...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
663_response_regulator_t...faa,,,,,,,,,,,,,,1,0,0,1,1,1,0
664_CHASE2_domain-contai...faa,,,,,,,,,,,,,,1,0,0,1,1,1,1
665_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,1,1,0,1
666_pentapeptide_repeat-...faa,,,,,,,,,,,,,,1,0,0,1,1,0,0
669_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,1,0,0,0,0,0,1
670_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
677_CTB_family_bacterioc...faa,,,,,,,,,,,,,,1,0,0,1,1,0,0
687_filamentous_hemagglu...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
691_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
692_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
693_VWA_domain-containin...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
694_alpha-beta_hydrolase.faa,,,,,,,,,,,,,,1,0,0,1,1,1,0
695_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,1,1,0,1
696_DOPA_4-5-dioxygenase...faa,,,,,,,,,,,,,,1,1,0,1,1,0,1
697_glutathione_S-transf...faa,,,,,,,,,,,,,,1,0,0,0,0,0,1
698_helix-turn-helix_dom...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
699_FAD-dependent_monoox...faa,,,,,,,,,,,,,,1,0,0,0,0,0,1
700_isovaleryl-CoA_dehyd...faa,,,,,,,,,,,,,,1,0,0,0,0,0,1
701_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
702_VTT_domain-containin...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
703_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,1,1,0,1
704_transposase.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
705_TonB_family_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
706_MotA-TolQ-ExbB_proto...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
708_manganese_efflux_pum...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
709_DNA_polymerase_IV.faa,,,,,,,,,,,,,,1,0,0,1,1,0,1
711_DUF1353_domain-conta...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
712_peptidoglycan-bindin...faa,,,,,,,,,,,,,,1,0,0,0,0,0,1
713_RidA_family_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
714_aspartoacylase.faa,,,,,,,,,,,,,,1,1,0,1,1,1,1
715_FHA_domain-containin...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
716_MFS_transporter.faa,,,,,,,,,,,,,,1,0,0,1,1,0,1
717_NAD-P--binding_domai...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
718_sulfite_exporter_Tau...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
719_carboxymuconolactone...faa,,,,,,,,,,,,,,1,0,0,1,1,0,1
720_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
721_cytochrome_P450.faa,,,,,,,,,,,,,,1,0,0,0,0,0,1
724_formylglycine-genera...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
725_tandem-95_repeat_pro...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
726_formylglycine-genera...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
728_four_helix_bundle_pr...faa,,,,,,,,,,,,,,1,1,0,1,1,1,1
731_GUN4_domain-containi...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
733_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,0,1,1,1,1
735_cyclomaltodextrin_gl...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
736_Uma2_family_endonucl...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
737_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
738_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
739_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,1,1,1,0
746_group_1_truncated_he...faa,,,,,,,,,,,,,,1,0,0,1,1,0,1
747_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,1,1,0,1
748_flavoredoxin.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
749_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
750_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,1
752_heavy-metal-associat...faa,,,,,,,,,,,,,,1,0,0,1,1,0,1
755_patatin-like_phospho...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
756_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
757_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,0,1,1,1,1
763_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
767_leucine-rich_repeat_...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
770_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
771_cupin.faa,,,,,,,,,,,,,,1,0,0,1,1,1,1
773_VanZ_family_protein.faa,,,,,,,,,,,,,,1,0,0,1,1,0,1
775_cytochrome_C_peroxid...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
776_carboxymuconolactone...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
777_FAD-dependent_oxidor...faa,,,,,,,,,,,,,,1,0,0,1,1,0,1
778_adenylate-guanylate_...faa,,,,,,,,,,,,,,1,1,0,0,0,1,0
780_antibiotic_biosynthe...faa,,,,,,,,,,,,,,1,0,0,1,1,0,1
781_anthranilate_synthas...faa,,,,,,,,,,,,,,1,0,0,1,1,0,1
784_iron_uptake_porin.faa,,,,,,,,,,,,,,1,0,0,1,1,0,1
785_trpD.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
786_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
787_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
788_PEP-CTERM_sorting_do...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
789_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
790_AAA-like_domain-cont...faa,,,,,,,,,,,,,,1,1,0,1,1,1,1
791_AAA-like_domain-cont...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
792_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,1,1,0,0
795_DUF1822_family_prote...faa,,,,,,,,,,,,,,1,0,0,1,1,1,1
797_caspase_family_prote...faa,,,,,,,,,,,,,,1,0,0,1,1,1,1
798_DUF3365_domain-conta...faa,,,,,,,,,,,,,,1,1,0,1,1,1,1
800_DUF3365_domain-conta...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
801_PhnD-SsuA-transferri...faa,,,,,,,,,,,,,,1,1,0,1,1,1,1
802_MFS_transporter.faa,,,,,,,,,,,,,,1,0,0,0,0,0,1
805_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,1,1,0,1
807_NERD_domain-containi...faa,,,,,,,,,,,,,,1,0,0,0,0,0,1
808_ATP-grasp_domain-con...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
810_type_II_toxin-antito...faa,,,,,,,,,,,,,,1,1,0,1,1,0,0
811_type_II_toxin-antito...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
812_Na+-H+_antiporter_Nh...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
815_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,0,1,1,0,1
816_transposase.faa,,,,,,,,,,,,,,1,0,0,1,1,0,1
818_HAD-IB_family_phosph...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
819_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
820_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
821_TIGR02921_family_PEP...faa,,,,,,,,,,,,,,1,0,0,1,1,0,1
824_carbohydrate-binding...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
825_class_I_SAM-dependen...faa,,,,,,,,,,,,,,1,1,0,1,1,0,1
829_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
831_Uma2_family_endonucl...faa,,,,,,,,,,,,,,1,0,0,1,1,0,1
833_OFA_family_MFS_trans...faa,,,,,,,,,,,,,,1,0,0,1,1,1,1
839_pentapeptide_repeat-...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
840_GUN4_domain-containi...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
841_PAS_domain-containin...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
842_GTP-binding_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
845_EfeM-EfeO_family_lip...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
846_pyridoxamine_5--phos...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
847_YwiC-like_family_pro...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
848_ferric_reductase-lik...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
852_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
861_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,0,0,0,0,0
865_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
866_integrase.faa,,,,,,,,,,,,,,1,1,0,0,0,1,1
867_Uma2_family_endonucl...faa,,,,,,,,,,,,,,1,1,0,1,1,0,0
868_Uma2_family_endonucl...faa,,,,,,,,,,,,,,1,1,0,1,1,1,1
869_M10_family_metallope...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
870_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,1,0
874_CHAT_domain-containi...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
877_response_regulator.faa,,,,,,,,,,,,,,1,1,0,1,1,0,1
879_caspase_family_prote...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
880_XRE_family_transcrip...faa,,,,,,,,,,,,,,1,0,0,1,1,1,0
881_CHAT_domain-containi...faa,,,,,,,,,,,,,,1,1,0,0,0,1,0
882_tetratricopeptide_re...faa,,,,,,,,,,,,,,1,1,0,0,0,0,0
883_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
885_DUF928_domain-contai...faa,,,,,,,,,,,,,,1,0,0,0,0,0,1
887_filamentous_hemagglu...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
888_S-layer_family_prote...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
889_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
890_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,1,1,0,1
891_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
892_PstS_family_phosphat...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
893_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
894_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
896_M10_family_metallope...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
898_ShlB-FhaC-HecB_famil...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
899_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
900_Uma2_family_endonucl...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
903_XamI_family_restrict...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
904_NACHT_domain-contain...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
905_DUF1822_family_prote...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
906_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
907_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
908_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
909_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
910_AAA_family_ATPase.faa,,,,,,,,,,,,,,1,1,0,1,1,1,1
911_DUF4255_domain-conta...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
912_phage_tail_sheath_su...faa,,,,,,,,,,,,,,1,1,0,1,1,1,1
913_phage_tail_protein.faa,,,,,,,,,,,,,,1,0,0,1,1,0,1
914_phage_tail_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
915_protein_kinase_famil...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
916_phage_tail_protein.faa,,,,,,,,,,,,,,1,1,0,1,1,1,1
917_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
918_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
919_VgrG-related_protein.faa,,,,,,,,,,,,,,1,1,0,1,1,1,1
920_PAAR_domain-containi...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
921_DUF4157_domain-conta...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
922_HEAT_repeat_domain-c...faa,,,,,,,,,,,,,,1,0,0,1,1,0,0
923_YbjN_domain-containi...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
924_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
925_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,1,1,0,1
926_GPW-gp25_family_prot...faa,,,,,,,,,,,,,,1,1,0,1,1,1,1
927_putative_baseplate_a...faa,,,,,,,,,,,,,,1,1,0,1,1,1,1
928_phage_tail_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
929_tetratricopeptide_re...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
931_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
932_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
933_DUF4347_domain-conta...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
934_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
935_transposase.faa,,,,,,,,,,,,,,1,0,0,0,0,1,0
936_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,0,1,1,1,1
937_four_helix_bundle_pr...faa,,,,,,,,,,,,,,1,0,0,0,0,0,1
938_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,0,1,1,1,1
939_HAMP_domain-containi...faa,,,,,,,,,,,,,,1,1,0,0,0,1,0
940_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,0,1,1,1,1
941_phage_tail_protein.faa,,,,,,,,,,,,,,1,1,0,1,1,1,1
944_DUF4157_domain-conta...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
945_DUF3365_domain-conta...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
946_mechanosensitive_ion...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
947_DUF4255_domain-conta...faa,,,,,,,,,,,,,,1,1,0,1,1,1,1
948_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,0,1,1,1,0
951_Nif11-like_leader_pe...faa,,,,,,,,,,,,,,1,1,0,0,0,1,0
952_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
953_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
955_phage_tail_protein.faa,,,,,,,,,,,,,,1,1,0,0,0,1,0
956_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
957_phage_tail_protein.faa,,,,,,,,,,,,,,1,1,0,0,0,1,0
958_phage_tail_protein.faa,,,,,,,,,,,,,,1,1,0,1,1,1,1
959_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,0,1,1,1,1
960_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,0,1,1,1,1
962_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,0,1,1,1,1
964_DUF4280_domain-conta...faa,,,,,,,,,,,,,,1,1,0,0,0,1,0
965_transposase.faa,,,,,,,,,,,,,,1,1,0,1,1,0,1
966_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,1,1,1,1
967_substrate-binding_do...faa,,,,,,,,,,,,,,1,1,0,1,1,1,1
968_tetratricopeptide_re...faa,,,,,,,,,,,,,,1,1,0,0,0,1,0
970_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
971_tetratricopeptide_re...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
973_DUF928_domain-contai...faa,,,,,,,,,,,,,,1,1,0,0,0,1,0
975_CHAT_domain-containi...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
976_DUF1822_family_prote...faa,,,,,,,,,,,,,,1,1,0,0,0,1,0
977_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,0,0,0,1,0
978_DUF928_domain-contai...faa,,,,,,,,,,,,,,1,0,0,1,1,0,1
979_CHASE2_domain-contai...faa,,,,,,,,,,,,,,1,1,0,1,1,1,1
980_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
981_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
982_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,0,0,0,0,1
983_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,0,1,1,0,1
984_sigma-70_family_RNA_...faa,,,,,,,,,,,,,,1,0,0,1,1,0,1
986_calcium-binding_prot...faa,,,,,,,,,,,,,,1,1,0,0,0,0,0
987_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
988_S-layer_family_prote...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
989_filamentous_hemagglu...faa,,,,,,,,,,,,,,1,0,0,1,1,0,1
990_XisI_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
992_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
994_di-heme_enzyme.faa,,,,,,,,,,,,,,1,0,0,1,1,0,1
995_peptidase.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
996_ABC_transporter_ATP-...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
997_sucrase_ferredoxin.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
998_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,1
999_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1003_DUF4114_domain-conta...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1004_thioesterase_II_fami...faa,,,,,,,,,,,,,,1,0,0,0,0,1,1
1005_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1006_tyrosinase_family_pr...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1007_MFS_transporter.faa,,,,,,,,,,,,,,1,0,0,0,0,0,1
1008_siderophore_biosynth...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1009_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1010_MbtH_family_NRPS_acc...faa,,,,,,,,,,,,,,1,0,0,0,0,0,1
1011_MbtH_domain_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,1
1012_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,1
1013_aspartate_aminotrans...faa,,,,,,,,,,,,,,1,0,0,1,1,0,0
1014_class_I_SAM-dependen...faa,,,,,,,,,,,,,,1,0,0,1,1,0,0
1015_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1016_thioester_reductase_...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1017_non-ribosomal_peptid...faa,,,,,,,,,,,,,,1,1,0,1,1,1,1
1019_non-ribosomal_peptid...faa,,,,,,,,,,,,,,1,0,0,1,1,0,1
1021_type_I_polyketide_sy...faa,,,,,,,,,,,,,,1,0,0,1,1,1,1
1022_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1023_DUF3102_domain-conta...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1024_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,0,0,0,1,0
1027_ABC_transporter_subs...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1028_high_light_inducible...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1029_serine_hydrolase.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1030_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1031_pre-peptidase_C-term...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1033_transposase.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1035_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1036_MFS_transporter.faa,,,,,,,,,,,,,,1,1,0,1,1,0,1
1037_TonB-dependent_sider...faa,,,,,,,,,,,,,,1,1,0,1,1,0,1
1038_type_I_polyketide_sy...faa,,,,,,,,,,,,,,1,0,0,1,1,0,0
1041_LLM_class_flavin-dep...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1042_AMP-binding_protein.faa,,,,,,,,,,,,,,1,1,0,1,1,1,1
1044_GTPase-_G3E_family_p...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1045_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,1
1046_ABC_transporter_ATP-...faa,,,,,,,,,,,,,,1,0,0,0,0,0,1
1048_ABC_transporter_ATP-...faa,,,,,,,,,,,,,,1,0,0,0,0,0,1
1049_TonB-dependent_recep...faa,,,,,,,,,,,,,,1,0,0,0,0,1,1
1050_AraC_family_transcri...faa,,,,,,,,,,,,,,1,0,0,0,0,0,1
1051_flavodoxin_FldA.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1053_flavodoxin_FldA.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1054_ABC_transporter_ATP-...faa,,,,,,,,,,,,,,1,1,0,1,1,1,1
1060_Uma2_family_endonucl...faa,,,,,,,,,,,,,,1,1,0,1,1,1,1
1066_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1072_beta-propeller_fold_...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1073_nuclear_transport_fa...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1074_PadR_family_transcri...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1075_AraC_family_transcri...faa,,,,,,,,,,,,,,1,0,0,1,1,0,1
1076_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1077_ankyrin_repeat_domai...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1078_CVNH_domain-containi...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1079_L-D-transpeptidase.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1080_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1081_SDR_family_NAD-P--de...faa,,,,,,,,,,,,,,1,1,0,1,1,0,1
1082_methyltransferase_do...faa,,,,,,,,,,,,,,1,0,0,1,1,0,1
1083_GHKL_domain-containi...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1084_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,1,1,1,1
1085_HEAT_repeat_domain-c...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1086_aldo-keto_reductase.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1087_NADPH-quinone_reduct...faa,,,,,,,,,,,,,,1,0,0,1,1,0,0
1088_SDR_family_oxidoredu...faa,,,,,,,,,,,,,,1,0,0,1,1,0,0
1089_helix-turn-helix_tra...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1090_MFS_transporter.faa,,,,,,,,,,,,,,1,0,0,1,1,0,1
1091_bshA.faa,,,,,,,,,,,,,,1,0,0,1,1,0,1
1092_PEP-CTERM_sorting_do...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1093_peptidoglycan-bindin...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1094_DUF4278_domain-conta...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1099_HEAT_repeat_domain-c...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1100_peptidoglycan-bindin...faa,,,,,,,,,,,,,,1,0,0,0,0,0,1
1101_alpha-beta_hydrolase.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1102_gluconolaconase.faa,,,,,,,,,,,,,,1,0,0,1,1,0,1
1103_glucose_1-dehydrogen...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1104_MerR_family_transcri...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1105_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1106_IS4_family_transposa...faa,,,,,,,,,,,,,,1,1,0,0,0,0,0
1107_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1108_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,0,1,1,0,1
1109_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1115_PAS_domain-containin...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1117_IS1634_family_transp...faa,,,,,,,,,,,,,,1,0,0,0,0,1,1
1120_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,0,1,1,1,1
1129_carboxypeptidase_reg...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1132_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1134_-2Fe-2S-_ferredoxin_...faa,,,,,,,,,,,,,,1,0,0,1,1,1,1
1136_dynamin_family_prote...faa,,,,,,,,,,,,,,1,0,0,1,1,0,1
1137_dynamin_family_prote...faa,,,,,,,,,,,,,,1,0,0,1,1,0,1
1138_PAS_domain_S-box_pro...faa,,,,,,,,,,,,,,1,0,0,1,1,0,0
1139_response_regulator.faa,,,,,,,,,,,,,,1,0,0,1,1,1,1
1142_VWA_domain-containin...faa,,,,,,,,,,,,,,1,0,0,1,1,0,0
1143_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
1144_substrate-binding_do...faa,,,,,,,,,,,,,,1,0,0,1,1,0,1
1145_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0
