Orthogroup	NIES-267	336-3
OG0002391	WP_096660259.1	WP_035156242.1
OG0002392	WP_096660261.1	WP_035156245.1
OG0002393	WP_096660257.1	WP_035156252.1
OG0002394	WP_096660253.1	WP_035156255.1
OG0002395	WP_096653192.1	WP_035156258.1
OG0002396	WP_096655952.1	WP_035156261.1
OG0002397	WP_096653188.1	WP_035156276.1
OG0002398	WP_096653281.1	WP_035156282.1
OG0002399	WP_096657117.1	WP_035156285.1
OG0002400	WP_096660197.1	WP_035156287.1
OG0002401	WP_096658028.1	WP_035156295.1
OG0002402	WP_096658010.1	WP_035156299.1
OG0002403	WP_096655398.1	WP_035156303.1
OG0002404	WP_096654450.1	WP_035156307.1
OG0002405	WP_096658024.1	WP_035156310.1
OG0002406	WP_096658136.1	WP_035156313.1
OG0002407	WP_096658135.1	WP_035156316.1
OG0002408	WP_096661240.1	WP_035156318.1
OG0002409	WP_096658133.1	WP_035156322.1
OG0002410	WP_096658130.1	WP_035156326.1
OG0002411	WP_096658129.1	WP_035156329.1
OG0002412	WP_096656704.1	WP_035156332.1
OG0002413	WP_096652678.1	WP_035156337.1
OG0002414	WP_015117729.1	WP_035156339.1
OG0002415	WP_096657632.1	WP_035156342.1
OG0002416	WP_096657630.1	WP_035156348.1
OG0002417	WP_096657629.1	WP_035156350.1
OG0002418	WP_096657627.1	WP_035156353.1
OG0002419	WP_096657626.1	WP_035156355.1
OG0002420	WP_096657624.1	WP_035156357.1
OG0002421	WP_096657623.1	WP_035156359.1
OG0002422	WP_096658195.1	WP_035156368.1
OG0002423	WP_096658198.1	WP_035156374.1
OG0002424	WP_096658199.1	WP_035156378.1
OG0002425	WP_096658341.1	WP_035156387.1
OG0002426	WP_096658340.1	WP_035156389.1
OG0002427	WP_096657001.1	WP_035156399.1
OG0002428	WP_096658986.1	WP_035156402.1
OG0002429	WP_096658990.1	WP_035156405.1
OG0002430	WP_096658366.1	WP_035156408.1
OG0002431	WP_096656572.1	WP_035156416.1
OG0002432	WP_096656571.1	WP_035156420.1
OG0002433	WP_096658117.1	WP_035156434.1
OG0002434	WP_096658118.1	WP_035156438.1
OG0002435	WP_096658121.1	WP_035156441.1
OG0002436	WP_096658122.1	WP_035156443.1
OG0002437	WP_096658112.1	WP_035156454.1
OG0002438	WP_096658111.1	WP_035156459.1
OG0002439	WP_096658110.1	WP_035156465.1
OG0002440	WP_096658109.1	WP_035156467.1
OG0002441	WP_096658106.1	WP_035156470.1
OG0002442	WP_096658104.1	WP_035156477.1
OG0002444	WP_096658103.1	WP_035156483.1
OG0002445	WP_096656351.1	WP_035156490.1
OG0002446	WP_096656350.1	WP_035156492.1
OG0002447	WP_096656349.1	WP_035156494.1
OG0002448	WP_096656348.1	WP_035156496.1
OG0002449	WP_096656375.1	WP_035156501.1
OG0002450	WP_096656376.1	WP_035156504.1
OG0002451	WP_096656377.1	WP_035156507.1
OG0002452	WP_096656378.1	WP_035156510.1
OG0002453	WP_096656379.1	WP_035156514.1
OG0002454	WP_096656380.1	WP_035156516.1
OG0002455	WP_096656381.1	WP_035156519.1
OG0002456	WP_096656382.1	WP_035156522.1
OG0002457	WP_096656383.1	WP_035156524.1
OG0002458	WP_096656385.1	WP_035156527.1
OG0002459	WP_096656386.1	WP_035156530.1
OG0002460	WP_096656387.1	WP_035156534.1
OG0002461	WP_096656388.1	WP_035156538.1
OG0002462	WP_096656389.1	WP_035156540.1
OG0002463	WP_096656390.1	WP_035156543.1
OG0002464	WP_096656391.1	WP_035156545.1
OG0002465	WP_096656392.1	WP_035156547.1
OG0002466	WP_096656393.1	WP_035156549.1
OG0002467	WP_096656394.1	WP_035156552.1
OG0002468	WP_015118724.1	WP_035156555.1
OG0002469	WP_096656395.1	WP_035156557.1
OG0002470	WP_096656397.1	WP_035156561.1
OG0002471	WP_096656398.1	WP_035156563.1
OG0002472	WP_096656399.1	WP_035156565.1
OG0002473	WP_096656400.1	WP_035156568.1
OG0002474	WP_096656401.1	WP_035156570.1
OG0002475	WP_096656402.1	WP_035156572.1
OG0002476	WP_096656403.1	WP_035156574.1
OG0002477	WP_096656404.1	WP_035156580.1
OG0002478	WP_096654504.1	WP_035156589.1
OG0002479	WP_096654502.1	WP_035156590.1
OG0002480	WP_096654500.1	WP_035156592.1
OG0002481	WP_096654490.1	WP_035156595.1
OG0002482	WP_096657616.1	WP_035156603.1
OG0002483	WP_096657618.1	WP_035156605.1
OG0002484	WP_096657619.1	WP_035156607.1
OG0002485	WP_096657621.1	WP_035156613.1
OG0002486	WP_096657622.1	WP_035156615.1
OG0002487	WP_096656592.1	WP_035156617.1
OG0002488	WP_096654745.1	WP_035156621.1
OG0002489	WP_096657653.1	WP_035156637.1
OG0002490	WP_096656941.1	WP_035156645.1
OG0002491	WP_096656452.1	WP_035156653.1
OG0002492	WP_096656453.1	WP_035156655.1
OG0002493	WP_096656454.1	WP_035156656.1
OG0002494	WP_096656504.1	WP_035156662.1
OG0002495	WP_096656740.1	WP_035156664.1
OG0002496	WP_096656741.1	WP_035156666.1
OG0002497	WP_096654815.1	WP_035156671.1
OG0002498	WP_096654819.1	WP_035156674.1
OG0002499	WP_096655916.1	WP_035156681.1
OG0002500	WP_096655911.1	WP_035156692.1
OG0002501	WP_096655910.1	WP_035156695.1
OG0002502	WP_096656198.1	WP_035156701.1
OG0002503	WP_096656197.1	WP_035156709.1
OG0002504	WP_096656196.1	WP_035156712.1
OG0002505	WP_096657004.1	WP_035156717.1
OG0002506	WP_096657005.1	WP_035156719.1
OG0002507	WP_096657006.1	WP_035156721.1
OG0002508	WP_096657007.1	WP_035156723.1
OG0002509	WP_096657008.1	WP_035156726.1
OG0002510	WP_096657009.1	WP_035156728.1
OG0002511	WP_096656297.1	WP_035156732.1
OG0002512	WP_096654436.1	WP_035156735.1
OG0002513	WP_096654440.1	WP_035156737.1
OG0002514	WP_096654442.1	WP_035156739.1
OG0002515	WP_096660194.1	WP_035156744.1
OG0002516	WP_096658165.1	WP_035156747.1
OG0002517	WP_096658166.1	WP_035156750.1
OG0002518	WP_096658167.1	WP_035156753.1
OG0002519	WP_096658168.1	WP_035156755.1
OG0002520	WP_096658169.1	WP_035156757.1
OG0002521	WP_096655621.1	WP_035156763.1
OG0002522	WP_096661081.1	WP_035156765.1
OG0002523	WP_096652793.1	WP_035156767.1
OG0002524	WP_096652795.1	WP_035156769.1
OG0002525	WP_096660976.1	WP_035156771.1
OG0002526	WP_096658368.1	WP_035156783.1
OG0002527	WP_096658371.1	WP_035156790.1
OG0002528	WP_096656956.1	WP_035156801.1
OG0002529	WP_096654422.1	WP_035156803.1
OG0002530	WP_096655615.1	WP_035156805.1
OG0002531	WP_096654424.1	WP_035156808.1
OG0002532	WP_096660712.1	WP_035156816.1
OG0002533	WP_096653236.1	WP_035156819.1
OG0002534	WP_096660850.1	WP_035156820.1
OG0002535	WP_096656313.1	WP_035156824.1
OG0002536	WP_096656312.1	WP_035156825.1
OG0002537	WP_096654663.1	WP_035156827.1
OG0002538	WP_096654669.1	WP_035156828.1
OG0002539	WP_096654671.1	WP_035156829.1
OG0002540	WP_096660708.1	WP_035156837.1
OG0002541	WP_096661348.1	WP_035156841.1
OG0002542	WP_096657902.1	WP_035156844.1
OG0002543	WP_096654351.1	WP_035156847.1
OG0002544	WP_096656448.1	WP_035156853.1
OG0002545	WP_096656447.1	WP_035156855.1
OG0002546	WP_096659325.1	WP_035156862.1
OG0002547	WP_096657676.1	WP_035156880.1
OG0002548	WP_096661214.1	WP_035156883.1
OG0002549	WP_096657677.1	WP_035156885.1
OG0002550	WP_096661176.1	WP_035156887.1
OG0002551	WP_096661175.1	WP_035156890.1
OG0002552	WP_096656992.1	WP_035156893.1
OG0002553	WP_096656328.1	WP_035156903.1
OG0002554	WP_096656151.1	WP_035156906.1
OG0002555	WP_096658403.1	WP_035156910.1
OG0002556	WP_096655183.1	WP_035156914.1
OG0002557	WP_096658399.1	WP_035156920.1
OG0002558	WP_096658397.1	WP_035156924.1
OG0002559	WP_096658396.1	WP_035156927.1
OG0002560	WP_096658395.1	WP_035156929.1
OG0002561	WP_096658394.1	WP_035156931.1
OG0002562	WP_096658393.1	WP_035156933.1
OG0002563	WP_096658392.1	WP_035156935.1
OG0002564	WP_096659694.1	WP_035156939.1
OG0002565	WP_096656957.1	WP_035156946.1
OG0002566	WP_096654420.1	WP_035156948.1
OG0002567	WP_096654418.1	WP_035156951.1
OG0002568	WP_096654416.1	WP_035156954.1
OG0002569	WP_096654412.1	WP_035156957.1
OG0002570	WP_096654160.1	WP_035156961.1
OG0002571	WP_096654158.1	WP_035156963.1
OG0002572	WP_096656657.1	WP_035156966.1
OG0002573	WP_096656658.1	WP_035156969.1
OG0002574	WP_096656665.1	WP_035156971.1
OG0002575	WP_096655443.1	WP_035156975.1
OG0002576	WP_096655445.1	WP_035156977.1
OG0002577	WP_096656330.1	WP_035156994.1
OG0002578	WP_096660024.1	WP_035157002.1
OG0002579	WP_096657723.1	WP_035157040.1
OG0002580	WP_096657830.1	WP_035157042.1
OG0002581	WP_096656901.1	WP_035157050.1
OG0002582	WP_096656900.1	WP_035157052.1
OG0002583	WP_096658030.1	WP_035157054.1
OG0002584	WP_096658031.1	WP_035157055.1
OG0002585	WP_096658032.1	WP_035157057.1
OG0002586	WP_096658033.1	WP_035157058.1
OG0002587	WP_096658034.1	WP_035157059.1
OG0002588	WP_096656939.1	WP_035157061.1
OG0002589	WP_096657919.1	WP_035157066.1
OG0002590	WP_096654257.1	WP_035157069.1
OG0002591	WP_096654259.1	WP_035157071.1
OG0002592	WP_096658246.1	WP_035157080.1
OG0002593	WP_015116850.1	WP_035157082.1
OG0002594	WP_096657751.1	WP_035157086.1
OG0002595	WP_096657752.1	WP_035157088.1
OG0002596	WP_096657680.1	WP_035157097.1
OG0002597	WP_096657679.1	WP_035157101.1
OG0002598	WP_096657853.1	WP_035157106.1
OG0002599	WP_096656769.1	WP_035157109.1
OG0002600	WP_096658074.1	WP_035157117.1
OG0002601	WP_096661234.1	WP_035157122.1
OG0002602	WP_096658073.1	WP_035157124.1
OG0002603	WP_096661283.1	WP_035157125.1
OG0002604	WP_096658889.1	WP_035157126.1
OG0002605	WP_096658891.1	WP_035157128.1
OG0002606	WP_096658897.1	WP_035157133.1
OG0002607	WP_096658899.1	WP_035157136.1
OG0002608	WP_096658907.1	WP_035157141.1
OG0002609	WP_096660710.1	WP_035157146.1
OG0002610	WP_096657907.1	WP_035157147.1
OG0002611	WP_096661641.1	WP_035157149.1
OG0002612	WP_096655752.1	WP_035157154.1
OG0002613	WP_096654253.1	WP_035157157.1
OG0002614	WP_096654251.1	WP_035157159.1
OG0002615	WP_096661036.1	WP_035157161.1
OG0002616	WP_096654241.1	WP_035157165.1
OG0002617	WP_096660064.1	WP_035157167.1
OG0002618	WP_096660065.1	WP_035157170.1
OG0002619	WP_096654572.1	WP_035157173.1
OG0002620	WP_096654570.1	WP_035157175.1
OG0002621	WP_096655225.1	WP_035157179.1
OG0002622	WP_096655223.1	WP_035157181.1
OG0002623	WP_096657057.1	WP_035157200.1
OG0002624	WP_096655356.1	WP_035157216.1
OG0002625	WP_096657570.1	WP_035157218.1
OG0002626	WP_096657574.1	WP_035157225.1
OG0002627	WP_096656369.1	WP_035157237.1
OG0002628	WP_096656368.1	WP_035157239.1
OG0002629	WP_096657079.1	WP_035157242.1
OG0002630	WP_096659095.1	WP_035157249.1
OG0002631	WP_096659093.1	WP_035157251.1
OG0002632	WP_096659091.1	WP_035157253.1
OG0002633	WP_096656315.1	WP_035157265.1
OG0002634	WP_096655737.1, WP_096657784.1	WP_035157271.1
OG0002635	WP_096657783.1	WP_035157274.1
OG0002636	WP_096657782.1	WP_035157281.1
OG0002637	WP_096657767.1	WP_035157296.1
OG0002638	WP_096657766.1	WP_035157299.1
OG0002639	WP_096657763.1	WP_035157301.1
OG0002640	WP_096659782.1	WP_035157302.1
OG0002641	WP_096659780.1	WP_035157304.1
OG0002642	WP_096654781.1	WP_035157308.1
OG0002643	WP_096656702.1	WP_035157317.1
OG0002644	WP_096657076.1	WP_035157319.1
OG0002645	WP_096661211.1	WP_035157322.1
OG0002646	WP_096656036.1	WP_035157326.1, WP_035159830.1
OG0002647	WP_096660200.1	WP_035157328.1
OG0002648	WP_096660208.1	WP_035157331.1
OG0002649	WP_096660210.1	WP_035157337.1
OG0002650	WP_096660211.1	WP_035157340.1
OG0002651	WP_096654426.1	WP_035157345.1
OG0002652	WP_096656717.1	WP_035157347.1
OG0002653	WP_096654428.1	WP_035157349.1
OG0002654	WP_015120654.1	WP_035157350.1
OG0002655	WP_096654528.1	WP_035157352.1
OG0002656	WP_096657095.1	WP_035157356.1
OG0002657	WP_096658023.1	WP_035157360.1
OG0002658	WP_096658022.1	WP_035157363.1
OG0002659	WP_096659388.1	WP_035157367.1
OG0002660	WP_096659660.1	WP_035157369.1
OG0002661	WP_096656290.1	WP_035157373.1
OG0002662	WP_096656739.1	WP_035157378.1
OG0002663	WP_096656943.1	WP_035157385.1
OG0002664	WP_096658008.1	WP_035157399.1
OG0002665	WP_096658007.1	WP_035157401.1
OG0002666	WP_096658006.1	WP_035157403.1
OG0002667	WP_096658005.1	WP_035157405.1
OG0002668	WP_096658004.1	WP_035157407.1
OG0002669	WP_096658003.1	WP_035157410.1
OG0002670	WP_096658002.1	WP_035157414.1
OG0002671	WP_096658215.1	WP_035157421.1
OG0002672	WP_096658216.1	WP_035157424.1
OG0002673	WP_096658217.1	WP_035157430.1
OG0002674	WP_096658218.1	WP_035157433.1
OG0002675	WP_096658019.1	WP_035157436.1
OG0002676	WP_096661213.1	WP_035157454.1
OG0002677	WP_096657074.1	WP_035157458.1
OG0002678	WP_096658151.1	WP_035157460.1
OG0002679	WP_096658149.1	WP_035157462.1
OG0002680	WP_096657922.1	WP_035157471.1
OG0002681	WP_096657921.1	WP_035157473.1
OG0002682	WP_096657982.1	WP_035157475.1
OG0002683	WP_096657981.1	WP_035157479.1
OG0002684	WP_096657745.1	WP_035157483.1
OG0002685	WP_096656807.1	WP_035157489.1
OG0002686	WP_096657717.1	WP_035157490.1
OG0002687	WP_096655642.1	WP_035157495.1
OG0002688	WP_096655643.1	WP_035157497.1
OG0002689	WP_015119685.1	WP_035157500.1
OG0002690	WP_096655644.1	WP_035157503.1
OG0002691	WP_096655645.1	WP_035157506.1
OG0002692	WP_096655646.1	WP_035157508.1
OG0002693	WP_096655647.1	WP_035157511.1
OG0002694	WP_096655648.1	WP_035157513.1
OG0002695	WP_096659583.1	WP_035157517.1
OG0002696	WP_096652539.1	WP_035157526.1
OG0002697	WP_096654936.1	WP_035157531.1
OG0002698	WP_096661072.1	WP_035157537.1
OG0002699	WP_096659585.1	WP_035157539.1
OG0002700	WP_096659587.1	WP_035157542.1
OG0002701	WP_096652883.1	WP_035157548.1
OG0002702	WP_096657662.1	WP_035157555.1
OG0002706	WP_096653315.1	WP_035157629.1
OG0002707	WP_096653317.1	WP_035157631.1
OG0002708	WP_096661001.1	WP_035157634.1
OG0002709	WP_096655229.1	WP_035157637.1
OG0002710	WP_096655231.1	WP_035157639.1
OG0002711	WP_096656282.1	WP_035157658.1
OG0002712	WP_096654873.1	WP_035157668.1
OG0002713	WP_096656162.1	WP_035157673.1
OG0002714	WP_096657807.1	WP_035157675.1
OG0002715	WP_096660252.1	WP_035157682.1
OG0002716	WP_096660251.1	WP_035157685.1
OG0002717	WP_096660249.1	WP_035157688.1
OG0002718	WP_096660248.1	WP_035157690.1
OG0002719	WP_096661053.1	WP_035157696.1
OG0002720	WP_096654743.1	WP_035157702.1
OG0002721	WP_096657678.1	WP_035157707.1
OG0002722	WP_096656993.1	WP_035157709.1
OG0002723	WP_096656994.1	WP_035157712.1
OG0002724	WP_096656995.1	WP_035157715.1
OG0002725	WP_096660199.1	WP_035157735.1
OG0002726	WP_096656176.1	WP_035157745.1
OG0002727	WP_096652310.1	WP_035157747.1
OG0002728	WP_096652312.1	WP_035157752.1
OG0002729	WP_096652315.1	WP_035157755.1
OG0002730	WP_096655594.1	WP_035157766.1
OG0002731	WP_096656688.1	WP_035157771.1
OG0002732	WP_096657966.1	WP_035157778.1
OG0002733	WP_096660196.1	WP_035157781.1
OG0002734	WP_096653224.1	WP_035157790.1
OG0002735	WP_096653221.1	WP_035157796.1
OG0002736	WP_096653219.1	WP_035157799.1
OG0002737	WP_096659384.1	WP_035157802.1
OG0002738	WP_096656628.1	WP_035157807.1
OG0002739	WP_096656629.1	WP_035157810.1
OG0002740	WP_096661153.1	WP_035157817.1
OG0002741	WP_096656642.1	WP_035157820.1
OG0002742	WP_010998529.1	WP_035157823.1
OG0002743	WP_096656643.1	WP_035157825.1
OG0002744	WP_096656644.1	WP_035157829.1
OG0002745	WP_096654783.1	WP_035157831.1
OG0002746	WP_096660127.1	WP_035157833.1
OG0002747	WP_096657865.1	WP_035157840.1
OG0002748	WP_096657866.1	WP_035157844.1
OG0002749	WP_096657867.1	WP_035157847.1
OG0002750	WP_096656538.1	WP_035157853.1
OG0002751	WP_096656545.1	WP_035157855.1
OG0002752	WP_096656542.1	WP_035157859.1
OG0002753	WP_096654593.1	WP_035157870.1
OG0002754	WP_096654605.1	WP_035157875.1
OG0002755	WP_096656356.1	WP_035157893.1
OG0002756	WP_096656357.1	WP_035157897.1
OG0002757	WP_096656358.1	WP_035157900.1
OG0002758	WP_096652787.1, WP_096661347.1	WP_035157906.1
OG0002759	WP_096656361.1	WP_035157908.1
OG0002760	WP_096656362.1	WP_035157911.1
OG0002761	WP_096656363.1	WP_035157912.1
OG0002762	WP_096656364.1	WP_035157914.1
OG0002763	WP_096656694.1	WP_035157916.1
OG0002764	WP_096657924.1	WP_035157925.1
OG0002765	WP_096657926.1	WP_035157930.1
OG0002766	WP_096657856.1	WP_035157932.1
OG0002767	WP_096657857.1	WP_035157935.1
OG0002768	WP_096659941.1	WP_035157945.1
OG0002769	WP_096659939.1	WP_035157948.1
OG0002770	WP_096659937.1	WP_035157949.1
OG0002771	WP_096659935.1	WP_035157952.1
OG0002772	WP_096659933.1	WP_035157954.1
OG0002773	WP_096659931.1	WP_035157957.1
OG0002774	WP_096659929.1	WP_035157961.1
OG0002775	WP_096659925.1	WP_035157964.1
OG0002776	WP_096656490.1	WP_035157969.1
OG0002777	WP_096658653.1	WP_035157970.1
OG0002778	WP_096658651.1	WP_035157971.1
OG0002779	WP_096658625.1	WP_035157976.1
OG0002780	WP_096658624.1	WP_035157978.1
OG0002781	WP_096658623.1	WP_035157980.1
OG0002782	WP_096658622.1	WP_035157981.1
OG0002783	WP_096658621.1	WP_035157983.1
OG0002784	WP_096658620.1	WP_035157985.1
OG0002785	WP_096658619.1	WP_035157987.1
OG0002786	WP_096658596.1	WP_035157991.1
OG0002787	WP_096658549.1	WP_035157995.1
OG0002788	WP_096658545.1	WP_035157999.1
OG0002789	WP_096658543.1	WP_035158001.1
OG0002790	WP_096658531.1	WP_035158009.1
OG0002791	WP_096658530.1	WP_035158011.1
OG0002792	WP_096656178.1	WP_035158013.1
OG0002793	WP_096658089.1	WP_035158017.1
OG0002794	WP_096658088.1	WP_035158019.1
OG0002795	WP_096658087.1	WP_035158021.1
OG0002796	WP_096661236.1	WP_035158022.1
OG0002797	WP_096654263.1	WP_035158025.1
OG0002798	WP_096654681.1	WP_035158027.1
OG0002799	WP_096655522.1	WP_035158028.1
OG0002800	WP_096654675.1	WP_035158031.1
OG0002801	WP_096654673.1	WP_035158033.1
OG0002802	WP_096655810.1	WP_035158034.1
OG0002804	WP_096652483.1	WP_035158041.1
OG0002805	WP_096652485.1	WP_035158042.1
OG0002806	WP_096652487.1	WP_035158044.1
OG0002807	WP_015121242.1	WP_035158048.1
OG0002808	WP_096652489.1	WP_035158050.1
OG0002809	WP_096658514.1	WP_035158061.1
OG0002810	WP_096658519.1	WP_035158063.1
OG0002811	WP_096658444.1	WP_035158065.1
OG0002812	WP_096658445.1	WP_035158066.1
OG0002813	WP_096658446.1	WP_035158067.1
OG0002814	WP_096657736.1	WP_035158069.1
OG0002815	WP_096657661.1	WP_035158071.1
OG0002816	WP_096657978.1	WP_035158072.1
OG0002817	WP_096657976.1	WP_035158074.1
OG0002818	WP_096655435.1	WP_035158078.1
OG0002819	WP_096659398.1	WP_035158080.1
OG0002820	WP_096655607.1	WP_035158081.1
OG0002821	WP_096655608.1	WP_035158082.1
OG0002822	WP_096655670.1	WP_035158086.1
OG0002823	WP_096654877.1	WP_035158087.1
OG0002824	WP_096654879.1	WP_035158088.1
OG0002825	WP_096654881.1	WP_035158089.1
OG0002826	WP_096661058.1	WP_035158090.1
OG0002827	WP_096654883.1	WP_035158091.1
OG0002828	WP_096654885.1	WP_035158092.1
OG0002829	WP_096654887.1	WP_035158093.1
OG0002830	WP_096654889.1	WP_035158094.1
OG0002831	WP_096660936.1	WP_035158097.1
OG0002832	WP_096655816.1	WP_035158099.1
OG0002833	WP_096655817.1	WP_035158101.1
OG0002834	WP_096655819.1	WP_035158103.1
OG0002835	WP_096656944.1	WP_035158112.1
OG0002836	WP_096656945.1	WP_035158113.1
OG0002837	WP_096656946.1	WP_035158114.1
OG0002838	WP_096661171.1	WP_035158115.1
OG0002839	WP_096656134.1	WP_035158120.1
OG0002840	WP_096656181.1	WP_035158122.1
OG0002841	WP_096656182.1	WP_035158123.1
OG0002842	WP_096654751.1	WP_035158125.1
OG0002843	WP_096660955.1	WP_035158130.1
OG0002844	WP_096655617.1	WP_035158132.1
OG0002845	WP_096655143.1	WP_035158134.1
OG0002846	WP_096654981.1	WP_035158139.1
OG0002847	WP_096653176.1	WP_035158143.1
OG0002848	WP_096658280.1	WP_035158144.1
OG0002849	WP_096653174.1	WP_035158145.1
OG0002850	WP_096661144.1	WP_035158153.1
OG0002851	WP_096659990.1	WP_035158154.1
OG0002852	WP_096660837.1	WP_035158156.1
OG0002853	WP_096659992.1	WP_035158158.1
OG0002854	WP_096659994.1	WP_035158159.1
OG0002855	WP_096661121.1	WP_035158162.1
OG0002856	WP_096656174.1	WP_035158163.1
OG0002857	WP_096657273.1	WP_035158166.1
OG0002858	WP_096655671.1	WP_035158173.1
OG0002859	WP_096658080.1	WP_035158178.1
OG0002860	WP_096658079.1	WP_035158179.1
OG0002861	WP_096658078.1	WP_035158180.1
OG0002862	WP_096658077.1	WP_035158181.1
OG0002863	WP_096658076.1	WP_035158182.1
OG0002864	WP_096659478.1, WP_096658154.1	WP_035158183.1
OG0002865	WP_096658075.1	WP_035158184.1
OG0002866	WP_096656508.1	WP_035158186.1
OG0002867	WP_096656507.1	WP_035158187.1
OG0002868	WP_096655171.1	WP_035158188.1
OG0002869	WP_096655169.1	WP_035158189.1
OG0002870	WP_096655167.1	WP_035158190.1
OG0002871	WP_096656157.1	WP_035158192.1
OG0002872	WP_096656095.1	WP_035158194.1
OG0002873	WP_096656411.1	WP_035158196.1
OG0002874	WP_096661109.1	WP_035158197.1
OG0002875	WP_096656035.1	WP_035158198.1
OG0002876	WP_096656034.1	WP_035158199.1
OG0002877	WP_096654404.1	WP_035158200.1
OG0002878	WP_096652366.1	WP_035158203.1
OG0002879	WP_096660927.1	WP_035158205.1
OG0002880	WP_096660790.1	WP_035158207.1
OG0002881	WP_096660776.1	WP_035158209.1
OG0002882	WP_096652613.1	WP_035158214.1
OG0002883	WP_096661095.1	WP_035158219.1
OG0002884	WP_096656698.1	WP_035158236.1
OG0002885	WP_096657171.1	WP_035158252.1
OG0002886	WP_096656051.1	WP_035158253.1
OG0002887	WP_096658422.1	WP_035158261.1
OG0002888	WP_096657824.1	WP_035158278.1
OG0002889	WP_096659452.1	WP_035158279.1
OG0002890	WP_096658962.1	WP_035158281.1
OG0002891	WP_096661080.1	WP_035158283.1
OG0002893	WP_096657906.1	WP_035158323.1
OG0002894	WP_096654710.1	WP_035158351.1
OG0002895	WP_096656032.1	WP_035158355.1
OG0002896	WP_096656922.1	WP_035158370.1
OG0002897	WP_096656921.1	WP_035158372.1
OG0002898	WP_096654952.1	WP_035158403.1
OG0002899	WP_096657578.1	WP_035158405.1
OG0002900	WP_096655498.1	WP_035158406.1
OG0002901	WP_096655500.1	WP_035158408.1
OG0002902	WP_096655518.1	WP_035158411.1
OG0002903	WP_096653596.1	WP_035158417.1
OG0002904	WP_096655161.1	WP_035158419.1
OG0002905	WP_096652237.1	WP_035158421.1
OG0002906	WP_096660854.1	WP_035158445.1
OG0002907	WP_096653289.1	WP_035158446.1
OG0002908	WP_096652228.1	WP_035158447.1
OG0002909	WP_096660722.1	WP_035158451.1
OG0002910	WP_096661151.1	WP_035158459.1
OG0002911	WP_096656626.1	WP_035158461.1
OG0002912	WP_096652149.1	WP_035158475.1
OG0002913	WP_096652091.1	WP_035158486.1
OG0002914	WP_096655000.1	WP_035158493.1
OG0002915	WP_096660191.1	WP_035158504.1
OG0002916	WP_096658035.1	WP_035158506.1
OG0002917	WP_096653690.1	WP_035158511.1
OG0002918	WP_096660546.1	WP_035158514.1
OG0002919	WP_096661155.1	WP_035158516.1
OG0002920	WP_096660603.1	WP_035158525.1
OG0002921	WP_096660990.1	WP_035158540.1
OG0002922	WP_096656185.1	WP_035158542.1
OG0002923	WP_096659742.1	WP_035158548.1
OG0002924	WP_096660888.1	WP_035158552.1
OG0002925	WP_096652507.1	WP_035158561.1
OG0002926	WP_096660851.1	WP_035158567.1
OG0002927	WP_096661067.1	WP_035158570.1
OG0002928	WP_096655595.1	WP_035158601.1
OG0002929	WP_096656236.1	WP_035158604.1
OG0002930	WP_096657508.1	WP_201782674.1
OG0002932	WP_096652255.1	WP_035158849.1
OG0002933	WP_096660296.1	WP_035158873.1
OG0002934	WP_096658214.1	WP_035158882.1
OG0002935	WP_096659565.1	WP_035158885.1
OG0002936	WP_096652825.1	WP_035158900.1
OG0002937	WP_096660310.1	WP_035158903.1
OG0002938	WP_096653168.1	WP_035158907.1
OG0002939	WP_096660403.1	WP_035158925.1
OG0002940	WP_096660675.1	WP_035158933.1
OG0002941	WP_096660478.1	WP_035158936.1
OG0002942	WP_096658473.1	WP_035158944.1
OG0002943	WP_096658471.1	WP_035158945.1
OG0002944	WP_096658305.1	WP_035158952.1
OG0002945	WP_096658309.1	WP_035158954.1
OG0002946	WP_096658934.1	WP_035158969.1
OG0002947	WP_096658227.1	WP_035158975.1
OG0002948	WP_096652915.1	WP_035159045.1
OG0002949	WP_096652919.1	WP_035159048.1
OG0002950	WP_096660987.1	WP_035159059.1
OG0002951	WP_096659484.1	WP_035159098.1
OG0002952	WP_096658241.1	WP_035159102.1
OG0002953	WP_096659685.1	WP_035159115.1
OG0002954	WP_096657608.1	WP_035159121.1
OG0002955	WP_096657909.1	WP_035159123.1
OG0002956	WP_096656577.1	WP_035159128.1
OG0002957	WP_096661247.1	WP_035159129.1
OG0002958	WP_096659812.1	WP_035159136.1
OG0002959	WP_096659810.1	WP_035159138.1
OG0002960	WP_096657728.1	WP_035159152.1
OG0002961	WP_096660189.1	WP_035159154.1
OG0002962	WP_096657904.1	WP_035159159.1
OG0002963	WP_096660286.1	WP_035159163.1
OG0002964	WP_096658338.1	WP_035159196.1
OG0002965	WP_096655556.1	WP_035159198.1
OG0002966	WP_096654468.1	WP_035159199.1
OG0002967	WP_096654277.1	WP_035159207.1
OG0002968	WP_096653090.1	WP_035159217.1
OG0002969	WP_096657878.1	WP_035159223.1
OG0002970	WP_096657757.1	WP_035159224.1
OG0002971	WP_096657644.1	WP_035159226.1
OG0002972	WP_096657641.1	WP_035159227.1
OG0002973	WP_096658126.1	WP_035159233.1
OG0002974	WP_096656583.1	WP_035159238.1
OG0002975	WP_096656989.1	WP_035159252.1
OG0002976	WP_096660452.1	WP_035159262.1
OG0002977	WP_096653781.1	WP_035159263.1
OG0002978	WP_096657011.1	WP_035159313.1
