Orthogroup	PCC_6303	NIES-267
OG0002317	WP_015196971.1	WP_096658222.1
OG0002318	WP_015199500.1	WP_015116918.1
OG0002319	WP_015197422.1	WP_096658001.1
OG0002320	WP_015200383.1	WP_096658000.1
OG0002321	WP_015200381.1	WP_096657998.1
OG0002322	WP_015200376.1	WP_096657997.1
OG0002323	WP_015200375.1	WP_096657996.1
OG0002324	WP_015197517.1	WP_096661038.1
OG0002325	WP_015197515.1	WP_096654396.1
OG0002326	WP_015197513.1	WP_096654392.1
OG0002327	WP_015197509.1	WP_096654386.1
OG0002328	WP_015197508.1	WP_096661037.1
OG0002329	WP_015197507.1	WP_096654384.1
OG0002330	WP_015197506.1	WP_096654379.1
OG0002331	WP_015197501.1	WP_096654373.1
OG0002332	WP_015197500.1	WP_096654371.1
OG0002333	WP_015197520.1	WP_096654367.1
OG0002334	WP_083866363.1	WP_096654365.1
OG0002335	WP_015200727.1	WP_096654359.1
OG0002336	WP_015200725.1	WP_096657841.1
OG0002337	WP_015200127.1	WP_096656962.1
OG0002338	WP_015199321.1	WP_096660022.1
OG0002339	WP_015196578.1	WP_096656984.1
OG0002340	WP_015196579.1	WP_096656983.1
OG0002341	WP_015196580.1	WP_096656982.1
OG0002342	WP_015196796.1	WP_096658377.1
OG0002343	WP_015196799.1	WP_096658378.1
OG0002344	WP_015196801.1	WP_096658380.1
OG0002345	WP_015196802.1	WP_096658381.1
OG0002346	WP_015196803.1	WP_096661259.1
OG0002347	WP_015198835.1	WP_096656650.1
OG0002348	WP_015198834.1	WP_096656649.1
OG0002349	WP_015198833.1	WP_096656648.1
OG0002350	WP_015198832.1	WP_096656646.1
OG0002351	WP_015198762.1	WP_096655563.1
OG0002352	WP_015198763.1	WP_096655564.1
OG0002353	WP_015196662.1	WP_096655565.1
OG0002355	WP_015197571.1	WP_096660796.1
OG0002356	WP_015199318.1	WP_096653309.1
OG0002357	WP_015196760.1	WP_096656609.1
OG0002358	WP_015196761.1	WP_096656610.1
OG0002359	WP_015196763.1	WP_096656622.1
OG0002360	WP_015200504.1	WP_096656203.1
OG0002361	WP_015200503.1	WP_096656202.1
OG0002362	WP_015200502.1	WP_096656201.1
OG0002363	WP_015200501.1	WP_096656200.1
OG0002364	WP_015197327.1	WP_096657669.1
OG0002365	WP_015199775.1	WP_096657670.1
OG0002366	WP_015199773.1	WP_096657672.1
OG0002367	WP_015198736.1	WP_096652649.1
OG0002368	WP_015199791.1	WP_096660940.1
OG0002369	WP_015198843.1	WP_096660941.1
OG0002370	WP_015198844.1	WP_096660944.1
OG0002371	WP_015199375.1	WP_096656430.1
OG0002372	WP_015200898.1	WP_096656417.1
OG0002373	WP_015200899.1	WP_096656418.1
OG0002374	WP_015200900.1	WP_096656419.1
OG0002375	WP_015200901.1	WP_096656420.1
OG0002376	WP_015200902.1	WP_096656421.1
OG0002377	WP_015200904.1	WP_096656423.1
OG0002378	WP_015200905.1	WP_096656424.1
OG0002379	WP_015200906.1	WP_096656425.1
OG0002380	WP_015200137.1	WP_096656426.1
OG0002381	WP_015200136.1	WP_096656427.1
OG0002382	WP_015199180.1	WP_096655568.1
OG0002383	WP_015200330.1	WP_096652834.1
OG0002384	WP_015200967.1	WP_096659740.1
OG0002385	WP_015199542.1	WP_096659083.1
OG0002386	WP_015199541.1	WP_096659082.1
OG0002387	WP_015198592.1	WP_096652517.1
OG0002388	WP_015198590.1	WP_096652522.1
OG0002389	WP_015200935.1	WP_096656288.1
OG0002390	WP_041740243.1	WP_096652676.1
OG0002391	WP_015201025.1	WP_096660259.1
OG0002392	WP_015201027.1	WP_096660261.1
OG0002393	WP_015199719.1	WP_096660257.1
OG0002394	WP_238993786.1	WP_096660253.1
OG0002395	WP_015196538.1	WP_096653192.1
OG0002396	WP_041740992.1	WP_096655952.1
OG0002397	WP_015199883.1	WP_096653188.1
OG0002398	WP_015196211.1	WP_096653281.1
OG0002399	WP_015196857.1	WP_096657117.1
OG0002400	WP_015200560.1	WP_096660197.1
OG0002401	WP_015197649.1	WP_096658028.1
OG0002402	WP_015197650.1	WP_096658010.1
OG0002403	WP_015198727.1	WP_096655398.1
OG0002404	WP_015198506.1	WP_096654450.1
OG0002405	WP_015200025.1	WP_096658024.1
OG0002406	WP_015197307.1	WP_096658136.1
OG0002407	WP_015197308.1	WP_096658135.1
OG0002408	WP_015197309.1	WP_096661240.1
OG0002409	WP_015197310.1	WP_096658133.1
OG0002410	WP_015197496.1	WP_096658130.1
OG0002411	WP_015197495.1	WP_096658129.1
OG0002412	WP_015196204.1	WP_096656704.1
OG0002413	WP_015200468.1	WP_096652678.1
OG0002414	WP_015200293.1	WP_015117729.1
OG0002415	WP_015200291.1	WP_096657632.1
OG0002416	WP_015200289.1	WP_096657630.1
OG0002417	WP_041740876.1	WP_096657629.1
OG0002418	WP_015200287.1	WP_096657627.1
OG0002419	WP_041739901.1	WP_096657626.1
OG0002420	WP_015200284.1	WP_096657624.1
OG0002421	WP_015200283.1	WP_096657623.1
OG0002422	WP_015200523.1	WP_096658195.1
OG0002423	WP_015200527.1	WP_096658198.1
OG0002424	WP_015200528.1	WP_096658199.1
OG0002425	WP_015198549.1	WP_096658341.1
OG0002426	WP_015200703.1	WP_096658340.1
OG0002427	WP_015198782.1	WP_096657001.1
OG0002428	WP_015199350.1	WP_096658986.1
OG0002429	WP_015196752.1	WP_096658990.1
OG0002430	WP_015196793.1	WP_096658366.1
OG0002431	WP_015196863.1	WP_096656572.1
OG0002432	WP_015196861.1	WP_096656571.1
OG0002433	WP_015197455.1	WP_096658117.1
OG0002434	WP_015197456.1	WP_096658118.1
OG0002435	WP_015197458.1	WP_096658121.1
OG0002436	WP_015197459.1	WP_096658122.1
OG0002437	WP_015199756.1	WP_096658112.1
OG0002438	WP_015201094.1	WP_096658111.1
OG0002439	WP_015200230.1	WP_096658110.1
OG0002440	WP_015200228.1	WP_096658109.1
OG0002441	WP_015196629.1	WP_096658106.1
OG0002442	WP_015196631.1	WP_096658104.1
OG0002444	WP_015196634.1	WP_096658103.1
OG0002445	WP_015199077.1	WP_096656351.1
OG0002446	WP_015199078.1	WP_096656350.1
OG0002447	WP_015199079.1	WP_096656349.1
OG0002448	WP_015199080.1	WP_096656348.1
OG0002449	WP_015200853.1	WP_096656375.1
OG0002450	WP_015200854.1	WP_096656376.1
OG0002451	WP_015200855.1	WP_096656377.1
OG0002452	WP_015200856.1	WP_096656378.1
OG0002453	WP_015200857.1	WP_096656379.1
OG0002454	WP_015200858.1	WP_096656380.1
OG0002455	WP_015200859.1	WP_096656381.1
OG0002456	WP_015200860.1	WP_096656382.1
OG0002457	WP_015200861.1	WP_096656383.1
OG0002458	WP_015200863.1	WP_096656385.1
OG0002459	WP_015200864.1	WP_096656386.1
OG0002460	WP_015200865.1	WP_096656387.1
OG0002461	WP_015200866.1	WP_096656388.1
OG0002462	WP_015200867.1	WP_096656389.1
OG0002463	WP_015200868.1	WP_096656390.1
OG0002464	WP_015200869.1	WP_096656391.1
OG0002465	WP_015200870.1	WP_096656392.1
OG0002466	WP_015200871.1	WP_096656393.1
OG0002467	WP_015200872.1	WP_096656394.1
OG0002468	WP_015200873.1	WP_015118724.1
OG0002469	WP_015200874.1	WP_096656395.1
OG0002470	WP_015200876.1	WP_096656397.1
OG0002471	WP_015200877.1	WP_096656398.1
OG0002472	WP_015200878.1	WP_096656399.1
OG0002473	WP_015200879.1	WP_096656400.1
OG0002474	WP_015200880.1	WP_096656401.1
OG0002475	WP_015200881.1	WP_096656402.1
OG0002476	WP_015200882.1	WP_096656403.1
OG0002477	WP_015200883.1	WP_096656404.1
OG0002478	WP_015200066.1	WP_096654504.1
OG0002479	WP_041739856.1	WP_096654502.1
OG0002480	WP_015200064.1	WP_096654500.1
OG0002481	WP_238993726.1	WP_096654490.1
OG0002482	WP_015196458.1	WP_096657616.1
OG0002483	WP_015198574.1	WP_096657618.1
OG0002484	WP_015198575.1	WP_096657619.1
OG0002485	WP_015198579.1	WP_096657621.1
OG0002486	WP_015198580.1	WP_096657622.1
OG0002487	WP_015200255.1	WP_096656592.1
OG0002488	WP_015196206.1	WP_096654745.1
OG0002489	WP_015199363.1	WP_096657653.1
OG0002490	WP_015196959.1	WP_096656941.1
OG0002491	WP_015196315.1	WP_096656452.1
OG0002492	WP_015196314.1	WP_096656453.1
OG0002493	WP_015196313.1	WP_096656454.1
OG0002494	WP_015199098.1	WP_096656504.1
OG0002495	WP_015199050.1	WP_096656740.1
OG0002496	WP_015199049.1	WP_096656741.1
OG0002497	WP_015199234.1	WP_096654815.1
OG0002498	WP_015198980.1	WP_096654819.1
OG0002499	WP_015197090.1	WP_096655916.1
OG0002500	WP_015200775.1	WP_096655911.1
OG0002501	WP_041739983.1	WP_096655910.1
OG0002502	WP_015201039.1	WP_096656198.1
OG0002503	WP_015200658.1	WP_096656197.1
OG0002504	WP_015200657.1	WP_096656196.1
OG0002505	WP_015199059.1	WP_096657004.1
OG0002506	WP_015199060.1	WP_096657005.1
OG0002507	WP_015200815.1	WP_096657006.1
OG0002508	WP_083866344.1	WP_096657007.1
OG0002509	WP_015198703.1	WP_096657008.1
OG0002510	WP_015198704.1	WP_096657009.1
OG0002511	WP_015199627.1	WP_096656297.1
OG0002512	WP_015196591.1	WP_096654436.1
OG0002513	WP_015199169.1	WP_096654440.1
OG0002514	WP_015199168.1	WP_096654442.1
OG0002515	WP_015199502.1	WP_096660194.1
OG0002516	WP_015196532.1	WP_096658165.1
OG0002517	WP_015199935.1	WP_096658166.1
OG0002518	WP_015199936.1	WP_096658167.1
OG0002519	WP_015199937.1	WP_096658168.1
OG0002520	WP_015199938.1	WP_096658169.1
OG0002521	WP_015196499.1	WP_096655621.1
OG0002522	WP_015196500.1	WP_096661081.1
OG0002523	WP_015201064.1	WP_096652793.1
OG0002524	WP_041740030.1	WP_096652795.1
OG0002525	WP_015201062.1	WP_096660976.1
OG0002526	WP_015199067.1	WP_096658368.1
OG0002527	WP_015199063.1	WP_096658371.1
OG0002528	WP_015199543.1	WP_096656956.1
OG0002529	WP_015200791.1	WP_096654422.1
OG0002530	WP_015196967.1	WP_096655615.1
OG0002531	WP_015200792.1	WP_096654424.1
OG0002532	WP_015200553.1	WP_096660712.1
OG0002533	WP_015196482.1	WP_096653236.1
OG0002534	WP_015196622.1	WP_096660850.1
OG0002535	WP_015198536.1	WP_096656313.1
OG0002536	WP_015198537.1	WP_096656312.1
OG0002537	WP_041740688.1	WP_096654663.1
OG0002538	WP_015199703.1	WP_096654669.1
OG0002539	WP_015199704.1	WP_096654671.1
OG0002540	WP_015200556.1	WP_096660708.1
OG0002541	WP_015200555.1	WP_096661348.1
OG0002542	WP_015198532.1	WP_096657902.1
OG0002543	WP_015197321.1	WP_096654351.1
OG0002544	WP_015195916.1	WP_096656448.1
OG0002545	WP_015195915.1	WP_096656447.1
OG0002546	WP_015196303.1	WP_096659325.1
OG0002547	WP_015200195.1	WP_096657676.1
OG0002548	WP_015200194.1	WP_096661214.1
OG0002549	WP_015200193.1	WP_096657677.1
OG0002550	WP_015196562.1	WP_096661176.1
OG0002551	WP_015196563.1	WP_096661175.1
OG0002552	WP_015196565.1	WP_096656992.1
OG0002553	WP_015197313.1	WP_096656328.1
OG0002554	WP_015199173.1	WP_096656151.1
OG0002555	WP_015199346.1	WP_096658403.1
OG0002556	WP_015197608.1	WP_096655183.1
OG0002557	WP_015199343.1	WP_096658399.1
OG0002558	WP_015199340.1	WP_096658397.1
OG0002559	WP_085953335.1	WP_096658396.1
OG0002560	WP_015196540.1	WP_096658395.1
OG0002561	WP_015196541.1	WP_096658394.1
OG0002562	WP_015196542.1	WP_096658393.1
OG0002563	WP_015196543.1	WP_096658392.1
OG0002564	WP_015199961.1	WP_096659694.1
OG0002565	WP_015199545.1	WP_096656957.1
OG0002566	WP_015200790.1	WP_096654420.1
OG0002567	WP_015200789.1	WP_096654418.1
OG0002568	WP_015200788.1	WP_096654416.1
OG0002569	WP_015198653.1	WP_096654412.1
OG0002570	WP_015196556.1	WP_096654160.1
OG0002571	WP_015196555.1	WP_096654158.1
OG0002572	WP_015199415.1	WP_096656657.1
OG0002573	WP_015199416.1	WP_096656658.1
OG0002574	WP_015198740.1	WP_096656665.1
OG0002575	WP_015200262.1	WP_096655443.1
OG0002576	WP_015200261.1	WP_096655445.1
OG0002577	WP_041740241.1	WP_096656330.1
OG0002578	WP_015199322.1	WP_096660024.1
OG0002579	WP_015200111.1	WP_096657723.1
OG0002580	WP_015197575.1	WP_096657830.1
OG0002581	WP_015195861.1	WP_096656901.1
OG0002582	WP_015195862.1	WP_096656900.1
OG0002583	WP_015198570.1	WP_096658030.1
OG0002584	WP_015198569.1	WP_096658031.1
OG0002585	WP_015198568.1	WP_096658032.1
OG0002586	WP_015198567.1	WP_096658033.1
OG0002587	WP_015199056.1	WP_096658034.1
OG0002588	WP_015200184.1	WP_096656939.1
OG0002589	WP_015201053.1	WP_096657919.1
OG0002590	WP_015199579.1	WP_096654257.1
OG0002591	WP_015199580.1	WP_096654259.1
OG0002592	WP_015199676.1	WP_096658246.1
OG0002593	WP_015199677.1	WP_015116850.1
OG0002594	WP_015200185.1	WP_096657751.1
OG0002595	WP_041740865.1	WP_096657752.1
OG0002596	WP_015200189.1	WP_096657680.1
OG0002597	WP_015200190.1	WP_096657679.1
OG0002598	WP_015197213.1	WP_096657853.1
OG0002599	WP_015198508.1	WP_096656769.1
OG0002600	WP_015200549.1	WP_096658074.1
OG0002601	WP_015198512.1	WP_096661234.1
OG0002602	WP_015198510.1	WP_096658073.1
OG0002603	WP_015196230.1	WP_096661283.1
OG0002604	WP_015196229.1	WP_096658889.1
OG0002605	WP_015196228.1	WP_096658891.1
OG0002606	WP_015196226.1	WP_096658897.1
OG0002607	WP_015196225.1	WP_096658899.1
OG0002608	WP_015196221.1	WP_096658907.1
OG0002609	WP_144051079.1	WP_096660710.1
OG0002610	WP_015199933.1	WP_096657907.1
OG0002612	WP_015197557.1	WP_096655752.1
OG0002613	WP_041740792.1	WP_096654253.1
OG0002614	WP_015199576.1	WP_096654251.1
OG0002615	WP_041740791.1	WP_096661036.1
OG0002616	WP_015200347.1	WP_096654241.1
OG0002617	WP_041739116.1	WP_096660064.1
OG0002618	WP_015199822.1	WP_096660065.1
OG0002619	WP_015198922.1	WP_096654572.1
OG0002620	WP_015198921.1	WP_096654570.1
OG0002621	WP_015198800.1	WP_096655225.1
OG0002622	WP_015198799.1	WP_096655223.1
OG0002623	WP_015196598.1	WP_096657057.1
OG0002624	WP_015200756.1	WP_096655356.1
OG0002625	WP_015199841.1	WP_096657570.1
OG0002626	WP_015199914.1	WP_096657574.1
OG0002627	WP_015200241.1	WP_096656369.1
OG0002628	WP_041739892.1	WP_096656368.1
OG0002629	WP_015195924.1	WP_096657079.1
OG0002630	WP_015199465.1	WP_096659095.1
OG0002631	WP_015199464.1	WP_096659093.1
OG0002632	WP_015199463.1	WP_096659091.1
OG0002633	WP_015199615.1	WP_096656315.1
OG0002634	WP_015200808.1	WP_096655737.1, WP_096657784.1
OG0002635	WP_015200809.1	WP_096657783.1
OG0002636	WP_015200277.1	WP_096657782.1
OG0002637	WP_015196492.1	WP_096657767.1
OG0002638	WP_015196493.1	WP_096657766.1
OG0002639	WP_015200654.1	WP_096657763.1
OG0002640	WP_015198989.1	WP_096659782.1
OG0002641	WP_015198988.1	WP_096659780.1
OG0002642	WP_015195890.1	WP_096654781.1
OG0002643	WP_015196627.1	WP_096656702.1
OG0002644	WP_015200024.1	WP_096657076.1
OG0002645	WP_015197318.1	WP_096661211.1
OG0002646	WP_015195925.1	WP_096656036.1
OG0002647	WP_015196782.1	WP_096660200.1
OG0002648	WP_015196783.1	WP_096660208.1
OG0002649	WP_015200665.1	WP_096660210.1
OG0002650	WP_015200666.1	WP_096660211.1
OG0002651	WP_015200214.1	WP_096654426.1
OG0002652	WP_015199818.1	WP_096656717.1
OG0002653	WP_015200215.1	WP_096654428.1
OG0002654	WP_041739916.1	WP_015120654.1
OG0002655	WP_015196519.1	WP_096654528.1
OG0002656	WP_015195820.1	WP_096657095.1
OG0002657	WP_015200026.1	WP_096658023.1
OG0002658	WP_041739851.1	WP_096658022.1
OG0002659	WP_015196252.1	WP_096659388.1
OG0002660	WP_015196250.1	WP_096659660.1
OG0002661	WP_015195800.1	WP_096656290.1
OG0002662	WP_015200342.1	WP_096656739.1
OG0002663	WP_015197127.1	WP_096656943.1
OG0002664	WP_015199641.1	WP_096658008.1
OG0002665	WP_015199642.1	WP_096658007.1
OG0002666	WP_015197449.1	WP_096658006.1
OG0002667	WP_015197448.1	WP_096658005.1
OG0002668	WP_015197447.1	WP_096658004.1
OG0002669	WP_015197446.1	WP_096658003.1
OG0002670	WP_015197423.1	WP_096658002.1
OG0002671	WP_015199558.1	WP_096658215.1
OG0002672	WP_015199557.1	WP_096658216.1
OG0002673	WP_015199555.1	WP_096658217.1
OG0002674	WP_015199554.1	WP_096658218.1
OG0002675	WP_083866333.1	WP_096658019.1
OG0002676	WP_015196489.1	WP_096661213.1
OG0002677	WP_015200835.1	WP_096657074.1
OG0002678	WP_015198948.1	WP_096658151.1
OG0002679	WP_015198946.1	WP_096658149.1
OG0002680	WP_015201050.1	WP_096657922.1
OG0002681	WP_041740024.1	WP_096657921.1
OG0002682	WP_015200652.1	WP_096657982.1
OG0002683	WP_015200653.1	WP_096657981.1
OG0002684	WP_015199501.1	WP_096657745.1
OG0002685	WP_015199767.1	WP_096656807.1
OG0002686	WP_015199768.1	WP_096657717.1
OG0002687	WP_015197266.1	WP_096655642.1
OG0002688	WP_203225963.1	WP_096655643.1
OG0002689	WP_015197268.1	WP_015119685.1
OG0002690	WP_015197269.1	WP_096655644.1
OG0002691	WP_015197270.1	WP_096655645.1
OG0002692	WP_015197271.1	WP_096655646.1
OG0002693	WP_015197272.1	WP_096655647.1
OG0002694	WP_015197273.1	WP_096655648.1
OG0002695	WP_015199950.1	WP_096659583.1
OG0002696	WP_015196219.1	WP_096652539.1
OG0002697	WP_015200404.1	WP_096654936.1
OG0002698	WP_015199351.1	WP_096661072.1
OG0002699	WP_041740856.1	WP_096659585.1
OG0002700	WP_015200099.1	WP_096659587.1
OG0002701	WP_015200079.1	WP_096652883.1
OG0002702	WP_015196409.1	WP_096657662.1
OG0002706	WP_015199319.1	WP_096653315.1
OG0002707	WP_015199320.1	WP_096653317.1
OG0002708	WP_015200182.1	WP_096661001.1
OG0002709	WP_015195833.1	WP_096655229.1
OG0002710	WP_015195834.1	WP_096655231.1
OG0002711	WP_015200929.1	WP_096656282.1
OG0002712	WP_015196918.1	WP_096654873.1
OG0002713	WP_015200655.1	WP_096656162.1
OG0002714	WP_041740338.1	WP_096657807.1
OG0002715	WP_015198698.1	WP_096660252.1
OG0002716	WP_041740625.1	WP_096660251.1
OG0002717	WP_015198695.1	WP_096660249.1
OG0002718	WP_015198694.1	WP_096660248.1
OG0002719	WP_015197225.1	WP_096661053.1
OG0002720	WP_015197223.1	WP_096654743.1
OG0002721	WP_015200191.1	WP_096657678.1
OG0002722	WP_015196561.1	WP_096656993.1
OG0002723	WP_015196560.1	WP_096656994.1
OG0002724	WP_015196559.1	WP_096656995.1
OG0002725	WP_015195836.1	WP_096660199.1
OG0002726	WP_015200956.1	WP_096656176.1
OG0002727	WP_015200269.1	WP_096652310.1
OG0002728	WP_015200268.1	WP_096652312.1
OG0002729	WP_015200267.1	WP_096652315.1
OG0002730	WP_015200314.1	WP_096655594.1
OG0002731	WP_015199228.1	WP_096656688.1
OG0002732	WP_015199881.1	WP_096657966.1
OG0002733	WP_015200558.1	WP_096660196.1
OG0002734	WP_015199068.1	WP_096653224.1
OG0002735	WP_015199070.1	WP_096653221.1
OG0002736	WP_015199071.1	WP_096653219.1
OG0002737	WP_015196254.1	WP_096659384.1
OG0002738	WP_015198522.1	WP_096656628.1
OG0002739	WP_015198519.1	WP_096656629.1
OG0002740	WP_015198849.1	WP_096661153.1
OG0002741	WP_015198840.1	WP_096656642.1
OG0002742	WP_015198839.1	WP_010998529.1
OG0002743	WP_015198837.1	WP_096656643.1
OG0002744	WP_085953343.1	WP_096656644.1
OG0002745	WP_015195891.1	WP_096654783.1
OG0002746	WP_015198597.1	WP_096660127.1
OG0002747	WP_015200585.1	WP_096657865.1
OG0002748	WP_085953321.1	WP_096657866.1
OG0002749	WP_015196467.1	WP_096657867.1
OG0002750	WP_015199836.1	WP_096656538.1
OG0002751	WP_015198808.1	WP_096656545.1
OG0002752	WP_015198810.1	WP_096656542.1
OG0002753	WP_015196378.1	WP_096654593.1
OG0002754	WP_015199778.1	WP_096654605.1
OG0002755	WP_015195784.1	WP_096656356.1
OG0002756	WP_015195785.1	WP_096656357.1
OG0002757	WP_015195786.1	WP_096656358.1
OG0002759	WP_015195788.1	WP_096656361.1
OG0002760	WP_015195789.1	WP_096656362.1
OG0002761	WP_144051086.1	WP_096656363.1
OG0002762	WP_015195791.1	WP_096656364.1
OG0002763	WP_015198557.1	WP_096656694.1
OG0002764	WP_015197620.1	WP_096657924.1, WP_096656150.1
OG0002765	WP_015201048.1	WP_096657926.1
OG0002766	WP_015200612.1	WP_096657856.1
OG0002767	WP_015200613.1	WP_096657857.1
OG0002768	WP_015198627.1	WP_096659941.1
OG0002769	WP_015198626.1	WP_096659939.1
OG0002770	WP_015198625.1	WP_096659937.1
OG0002771	WP_015198624.1	WP_096659935.1
OG0002772	WP_015199888.1	WP_096659933.1
OG0002773	WP_015199887.1	WP_096659931.1
OG0002774	WP_015199886.1	WP_096659929.1
OG0002775	WP_015199884.1	WP_096659925.1
OG0002776	WP_015196944.1	WP_096656490.1
OG0002777	WP_015195975.1	WP_096658653.1
OG0002778	WP_015195974.1	WP_096658651.1
OG0002779	WP_015195973.1	WP_096658625.1
OG0002780	WP_015195972.1	WP_096658624.1
OG0002781	WP_015195971.1	WP_096658623.1
OG0002782	WP_015195970.1	WP_096658622.1
OG0002783	WP_015195969.1	WP_096658621.1
OG0002784	WP_015195968.1	WP_096658620.1
OG0002785	WP_015195967.1	WP_096658619.1
OG0002787	WP_015195999.1	WP_096658549.1
OG0002788	WP_015196130.1	WP_096658545.1
OG0002789	WP_015196132.1	WP_096658543.1
OG0002790	WP_015196876.1	WP_096658531.1
OG0002791	WP_015196877.1	WP_096658530.1
OG0002792	WP_015196947.1	WP_096656178.1
OG0002793	WP_015199235.1	WP_096658089.1
OG0002794	WP_015200948.1	WP_096658088.1
OG0002795	WP_015200947.1	WP_096658087.1
OG0002796	WP_238993748.1	WP_096661236.1
OG0002797	WP_015199582.1	WP_096654263.1
OG0002798	WP_015197000.1	WP_096654681.1
OG0002799	WP_015196193.1	WP_096655522.1
OG0002800	WP_015197639.1	WP_096654675.1
OG0002801	WP_015197640.1	WP_096654673.1
OG0002802	WP_015195888.1	WP_096655810.1
OG0002804	WP_041738895.1	WP_096652483.1
OG0002805	WP_015195911.1	WP_096652485.1
OG0002806	WP_015195910.1	WP_096652487.1
OG0002807	WP_015195909.1	WP_015121242.1
OG0002808	WP_015195908.1	WP_096652489.1
OG0002809	WP_015196958.1	WP_096658514.1
OG0002810	WP_015200248.1	WP_096658519.1
OG0002811	WP_015200782.1	WP_096658444.1
OG0002812	WP_015200783.1	WP_096658445.1
OG0002813	WP_015200784.1	WP_096658446.1
OG0002814	WP_015200416.1	WP_096657736.1
OG0002815	WP_015196271.1	WP_096657661.1
OG0002816	WP_015196983.1	WP_096657978.1
OG0002817	WP_041740298.1	WP_096657976.1
OG0002818	WP_015198807.1	WP_096655435.1
OG0002819	WP_015198803.1	WP_096659398.1
OG0002820	WP_015200842.1	WP_096655607.1
OG0002821	WP_015200843.1	WP_096655608.1
OG0002822	WP_015200475.1	WP_096655670.1
OG0002823	WP_015200476.1	WP_096654877.1
OG0002824	WP_015200477.1	WP_096654879.1
OG0002825	WP_015200478.1	WP_096654881.1
OG0002826	WP_015200479.1	WP_096661058.1
OG0002827	WP_015200480.1	WP_096654883.1
OG0002828	WP_041739937.1	WP_096654885.1
OG0002829	WP_015197618.1	WP_096654887.1
OG0002830	WP_015197619.1	WP_096654889.1
OG0002831	WP_015199789.1	WP_096660936.1
OG0002832	WP_015199757.1	WP_096655816.1
OG0002833	WP_015201092.1	WP_096655817.1
OG0002835	WP_041739766.1	WP_096656944.1
OG0002836	WP_015199408.1	WP_096656945.1
OG0002837	WP_015199409.1	WP_096656946.1
OG0002838	WP_015199410.1	WP_096661171.1
OG0002839	WP_015196195.1	WP_096656134.1
OG0002840	WP_015195798.1	WP_096656181.1
OG0002841	WP_015195799.1	WP_096656182.1
OG0002842	WP_015199882.1	WP_096654751.1
OG0002843	WP_041740668.1	WP_096660955.1
OG0002844	WP_015197249.1	WP_096655617.1
OG0002845	WP_015200495.1	WP_096655143.1
OG0002846	WP_015200410.1	WP_096654981.1
OG0002847	WP_015199908.1	WP_096653176.1
OG0002848	WP_015199907.1	WP_096658280.1
OG0002849	WP_015199906.1	WP_096653174.1
OG0002850	WP_015200724.1	WP_096661144.1
OG0002851	WP_015197303.1	WP_096659990.1
OG0002852	WP_015199951.1	WP_096660837.1
OG0002853	WP_015197532.1	WP_096659992.1
OG0002854	WP_015197531.1	WP_096659994.1
OG0002855	WP_015200949.1	WP_096661121.1
OG0002856	WP_015200958.1	WP_096656174.1
OG0002857	WP_015200988.1	WP_096657273.1
OG0002858	WP_015198895.1	WP_096655671.1
OG0002859	WP_015197431.1	WP_096658080.1
OG0002860	WP_015197430.1	WP_096658079.1
OG0002861	WP_015197429.1	WP_096658078.1
OG0002862	WP_015197428.1	WP_096658077.1
OG0002863	WP_015197427.1	WP_096658076.1
OG0002864	WP_015198628.1	WP_096659478.1
OG0002865	WP_015197471.1	WP_096658075.1
OG0002866	WP_015198897.1	WP_096656508.1
OG0002867	WP_015198898.1	WP_096656507.1
OG0002868	WP_041739704.1	WP_096655171.1
OG0002869	WP_015196350.1	WP_096655169.1
OG0002870	WP_015196352.1	WP_096655167.1
OG0002871	WP_015195797.1	WP_096656157.1
OG0002872	WP_015196435.1	WP_096656095.1
OG0002873	WP_015200908.1	WP_096656411.1
OG0002874	WP_015197250.1	WP_096661109.1
OG0002875	WP_015200038.1	WP_096656035.1
OG0002876	WP_015200039.1	WP_096656034.1
OG0002877	WP_015199460.1	WP_096654404.1
OG0002878	WP_015200082.1	WP_096652366.1
OG0002879	WP_015195867.1	WP_096660927.1
OG0002880	WP_015198504.1	WP_096660790.1
OG0002881	WP_015200750.1	WP_096660776.1
OG0002882	WP_015196890.1	WP_096652613.1
OG0002883	WP_015199485.1	WP_096661095.1
OG0002884	WP_015196854.1	WP_096656698.1
OG0002885	WP_015196991.1	WP_096657171.1
OG0002886	WP_015197345.1	WP_096656051.1
OG0002887	WP_015199945.1	WP_096658422.1
OG0002888	WP_015199769.1	WP_096657824.1
OG0002889	WP_015200050.1	WP_096659452.1
OG0002890	WP_015200429.1	WP_096658962.1
OG0002891	WP_238993697.1	WP_096661080.1
OG0002893	WP_015196871.1	WP_096657906.1
OG0002894	WP_015196681.1	WP_096654710.1
OG0002895	WP_015200042.1	WP_096656032.1
OG0002896	WP_015196960.1	WP_096656922.1
OG0002897	WP_015196961.1	WP_096656921.1
OG0002898	WP_015198962.1	WP_096654952.1
OG0002899	WP_015200282.1	WP_096657578.1
OG0002900	WP_015199671.1	WP_096655498.1
OG0002901	WP_051036821.1	WP_096655500.1
OG0002902	WP_015199367.1	WP_096655518.1
OG0002903	WP_015199385.1	WP_096653596.1
OG0002904	WP_015199303.1	WP_096655161.1
OG0002905	WP_015196755.1	WP_096652237.1
OG0002906	WP_015200134.1	WP_096660854.1
OG0002907	WP_015200839.1	WP_096653289.1
OG0002908	WP_015200470.1	WP_096652228.1
