HOG	OG	Gene Tree Parent Clade	336-3	NIES-267	NIES-3974	NIES-4071	NIES-4105	PCC_6303	PCC_7716
N1.HOG0000386	OG0000119	n2	WP_035151079.1						
N1.HOG0000387	OG0000119	n9	WP_035154725.1, WP_035154730.1						
N1.HOG0000388	OG0000119	n14	WP_035157620.1						
N1.HOG0000389	OG0000120	n0	WP_035151973.1	WP_096657502.1, WP_096657212.1, WP_096658781.1, WP_096657385.1					
N1.HOG0000390	OG0000121	n2		WP_096658204.1					
N1.HOG0000391	OG0000121	n11	WP_035152024.1	WP_096657299.1					
N1.HOG0000392	OG0000122	n1		WP_096654977.1, WP_096654967.1					
N1.HOG0000393	OG0000122	n6	WP_035152324.1						
N1.HOG0000394	OG0000122	n9	WP_035153693.1, WP_035153894.1, WP_035153886.1						
N1.HOG0000395	OG0000123	n1	WP_035152576.1	WP_096660972.1					
N1.HOG0000396	OG0000123	n9	WP_052754360.1						
N1.HOG0000397	OG0000123	n11	WP_035155825.1						
N1.HOG0000398	OG0000124	n0	WP_035153186.1	WP_096660214.1					
N1.HOG0000399	OG0000125	n1		WP_096658474.1					
N1.HOG0000400	OG0000125	n6		WP_096658147.1					
N1.HOG0000401	OG0000125	n9		WP_096659768.1, WP_096659770.1, WP_096659329.1, WP_096659891.1					
N1.HOG0000402	OG0000125	n13	WP_035153391.1						
N1.HOG0000403	OG0000126	n0	WP_035154162.1	WP_096658573.1					
N1.HOG0000404	OG0000127	n2	WP_035155529.1						
N1.HOG0000405	OG0000127	n9		WP_096654647.1					
N1.HOG0000406	OG0000127	n10		WP_096654645.1					
N1.HOG0000407	OG0000127	n11	WP_035154415.1	WP_096655870.1, WP_096655877.1					
N1.HOG0000408	OG0000128	n1		WP_096655580.1					
N1.HOG0000409	OG0000128	n5	WP_035154869.1	WP_096655974.1					
N1.HOG0000410	OG0000129	n1	WP_035158140.1	WP_096654989.1					
N1.HOG0000411	OG0000129	n8		WP_096654983.1					
N1.HOG0000412	OG0000129	n9	WP_035155060.1	WP_096659720.1					
N1.HOG0000413	OG0000130	n1	WP_035155062.1	WP_015122646.1					
N1.HOG0000414	OG0000130	n7	WP_035156030.1	WP_096654361.1					
N1.HOG0000415	OG0000131	n1		WP_096657940.1					
N1.HOG0000416	OG0000131	n6	WP_035155567.1	WP_096653733.1					
N1.HOG0000417	OG0000132	n1	WP_035156053.1	WP_096656293.1					
N1.HOG0000418	OG0000132	n7	WP_035156132.1	WP_096660923.1, WP_096661096.1					
N1.HOG0000419	OG0000133	n2		WP_096661680.1					
N1.HOG0000420	OG0000133	n14		WP_096655898.1					
N1.HOG0000421	OG0000134	n1		WP_096659609.1					
N1.HOG0000422	OG0000134	n3	WP_035157104.1	WP_096654089.1					
N1.HOG0000423	OG0000135	n4		WP_096659696.1, WP_096653205.1					
N1.HOG0000424	OG0000135	n6	WP_052754340.1	WP_096654323.1, WP_096656903.1, WP_096653462.1, WP_096656810.1					
N1.HOG0000425	OG0000135	n11	WP_035157565.1	WP_096658143.1, WP_096660397.1					
N1.HOG0000426	OG0000135	n13		WP_096656024.1, WP_096653207.1, WP_096660996.1					
N1.HOG0000427	OG0000136	n5	WP_046815075.1	WP_096661535.1, WP_096657444.1					
N1.HOG0000428	OG0000136	n7	WP_238178468.1	WP_096661501.1					
N1.HOG0000429	OG0000136	n9	WP_238178469.1	WP_096658687.1, WP_096657527.1, WP_096657295.1					
N1.HOG0000430	OG0000137	n1		WP_096653731.1, WP_096653486.1, WP_096658837.1, WP_096654134.1					
N1.HOG0000431	OG0000137	n8	WP_082127243.1						
N1.HOG0000432	OG0000138	n1		WP_096660301.1					
N1.HOG0000433	OG0000138	n12		WP_096652358.1, WP_096661648.1					
N1.HOG0000434	OG0000139	n1		WP_096654753.1					
N1.HOG0000435	OG0000139	n9		WP_096657795.1					
N1.HOG0000436	OG0000139	n11		WP_096652458.1					
N1.HOG0000437	OG0000139	n13		WP_096660297.1					
N1.HOG0000438	OG0000140	n0		WP_096658661.1, WP_096658617.1					
N1.HOG0000439	OG0000143	n1	WP_035148954.1	WP_096656311.1					
N1.HOG0000440	OG0000143	n7		WP_096653622.1, WP_096653007.1					
N1.HOG0000441	OG0000144	n1	WP_035149691.1	WP_096656097.1					
N1.HOG0000442	OG0000144	n7	WP_035154490.1	WP_096660842.1, WP_096658279.1					
N1.HOG0000443	OG0000145	n1	WP_035149857.1	WP_096661512.1					
N1.HOG0000444	OG0000145	n3	WP_238178445.1						
N1.HOG0000445	OG0000146	n1	WP_238178549.1	WP_096655028.1					
N1.HOG0000446	OG0000146	n5	WP_035149977.1	WP_096655022.1					
N1.HOG0000447	OG0000147	n0	WP_035150325.1	WP_096652424.1					
N1.HOG0000448	OG0000148	n1		WP_096653654.1					
N1.HOG0000449	OG0000148	n5	WP_035150527.1	WP_096654001.1					
N1.HOG0000450	OG0000149	n1	WP_035151196.1, WP_035151195.1	WP_096660883.1					
N1.HOG0000451	OG0000149	n8	WP_035151197.1	WP_096660881.1					
N1.HOG0000452	OG0000150	n1	WP_035151317.1	WP_096652549.1					
N1.HOG0000453	OG0000150	n8		WP_096654498.1					
N1.HOG0000454	OG0000150	n10		WP_096655685.1, WP_096659772.1					
N1.HOG0000455	OG0000151	n2	WP_238178472.1	WP_096657541.1					
N1.HOG0000456	OG0000151	n6	WP_035151908.1	WP_096657354.1					
N1.HOG0000457	OG0000151	n8	WP_035158776.1, WP_035151648.1	WP_096657435.1					
N1.HOG0000458	OG0000152	n0	WP_035151980.1	WP_096658775.1, WP_096657312.1, WP_096657504.1, WP_096657388.1					
N1.HOG0000459	OG0000153	n1	WP_035153883.1						
N1.HOG0000460	OG0000153	n7	WP_035152326.1, WP_035153692.1, WP_035153892.1	WP_096654969.1, WP_096654979.1					
N1.HOG0000461	OG0000154	n1		WP_096656680.1					
N1.HOG0000462	OG0000154	n3	WP_035152465.1	WP_096660264.1, WP_096655958.1, WP_096653743.1, WP_096652324.1, WP_096657542.1					
N1.HOG0000463	OG0000155	n1	WP_035153896.1, WP_035153694.1, WP_035158986.1	WP_096654975.1					
N1.HOG0000464	OG0000155	n7	WP_035153898.1, WP_035153696.1	WP_096654965.1					
N1.HOG0000465	OG0000156	n1		WP_096655486.1					
N1.HOG0000466	OG0000156	n5	WP_035153929.1						
N1.HOG0000467	OG0000157	n1	WP_035154188.1	WP_096658183.1					
N1.HOG0000468	OG0000157	n7	WP_238178389.1, WP_082127374.1	WP_096654482.1, WP_096655316.1					
N1.HOG0000469	OG0000158	n1		WP_096656055.1, WP_096655837.1, WP_096655841.1					
N1.HOG0000470	OG0000158	n8	WP_035154368.1	WP_096654476.1					
N1.HOG0000471	OG0000159	n1	WP_256388864.1, WP_046814723.1	WP_096657152.1, WP_096656640.1					
N1.HOG0000472	OG0000159	n9	WP_035155480.1						
N1.HOG0000473	OG0000159	n11	WP_046814686.1						
N1.HOG0000474	OG0000159	n13	WP_035156635.1						
N1.HOG0000475	OG0000160	n3		WP_096652467.1					
N1.HOG0000476	OG0000160	n12		WP_096660067.1					
N1.HOG0000477	OG0000161	n0	WP_035156474.1	WP_096658105.1					
N1.HOG0000478	OG0000162	n0	WP_035159299.1	WP_096661301.1					
N1.HOG0000479	OG0000163	n2		WP_096661225.1					
N1.HOG0000480	OG0000163	n6		WP_096657887.1					
N1.HOG0000481	OG0000164	n1	WP_046814697.1	WP_096660268.1					
N1.HOG0000482	OG0000164	n10	WP_238178357.1	WP_096654269.1					
N1.HOG0000483	OG0000165	n0	WP_052754461.1	WP_096659619.1					
N1.HOG0000484	OG0000166	n1	WP_238178417.1	WP_096655032.1					
N1.HOG0000485	OG0000166	n8	WP_082127347.1	WP_096654271.1					
N1.HOG0000486	OG0000167	n3		WP_096657536.1, WP_096658667.1, WP_096657287.1					
N1.HOG0000487	OG0000167	n6		WP_096661365.1					
N1.HOG0000488	OG0000167	n9		WP_096657484.1					
N1.HOG0000489	OG0000167	n10	WP_238178455.1, WP_238178470.1						
N1.HOG0000490	OG0000168	n1	WP_256388866.1	WP_096654793.1					
N1.HOG0000491	OG0000168	n9		WP_096661312.1, WP_096661438.1					
N1.HOG0000492	OG0000169	n0		WP_096655893.1, WP_096653482.1, WP_096655392.1					
N1.HOG0000493	OG0000170	n0		WP_096658587.1					
N1.HOG0000494	OG0000171	n0		WP_096658867.1					
N1.HOG0000495	OG0000176	n1	WP_035148903.1	WP_096660706.1					
N1.HOG0000496	OG0000176	n7	WP_035153450.1	WP_096658304.1					
N1.HOG0000497	OG0000177	n0	WP_035149974.1	WP_096653964.1					
N1.HOG0000498	OG0000178	n7	WP_035150072.1	WP_096653930.1					
N1.HOG0000499	OG0000178	n11		WP_096661208.1					
N1.HOG0000500	OG0000179	n2	WP_035150416.1						
N1.HOG0000501	OG0000179	n7	WP_035150414.1						
N1.HOG0000502	OG0000180	n1	WP_035150451.1	WP_096655675.1					
N1.HOG0000503	OG0000180	n7	WP_238178533.1	WP_096655905.1					
N1.HOG0000504	OG0000181	n2	WP_035158135.1						
N1.HOG0000505	OG0000181	n6	WP_035150568.1						
N1.HOG0000506	OG0000182	n1	WP_035150570.1	WP_096655881.1					
N1.HOG0000507	OG0000182	n6	WP_035154485.1	WP_096656468.1					
N1.HOG0000508	OG0000183	n2	WP_035150723.1						
N1.HOG0000509	OG0000183	n9	WP_035152191.1	WP_096657059.1					
N1.HOG0000510	OG0000184	n4		WP_096657125.1					
N1.HOG0000511	OG0000184	n6		WP_096652721.1					
N1.HOG0000512	OG0000184	n8	WP_035151238.1	WP_096657139.1					
N1.HOG0000513	OG0000185	n1	WP_035151497.1						
N1.HOG0000514	OG0000185	n5		WP_096652395.1					
N1.HOG0000515	OG0000185	n6		WP_096652737.1, WP_096655972.1, WP_096659664.1					
N1.HOG0000516	OG0000186	n1	WP_035154873.1	WP_096655973.1					
N1.HOG0000517	OG0000186	n5	WP_035151527.1	WP_096660968.1					
N1.HOG0000518	OG0000186	n11		WP_096655578.1					
N1.HOG0000519	OG0000187	n0	WP_035151970.1	WP_096661387.1, WP_096657384.1, WP_096657501.1, WP_096657213.1, WP_096657314.1, WP_096658783.1					
N1.HOG0000520	OG0000188	n1	WP_035157558.1	WP_096657663.1					
N1.HOG0000521	OG0000188	n7	WP_035153623.1	WP_096656347.1					
N1.HOG0000522	OG0000189	n1	WP_035157046.1						
N1.HOG0000523	OG0000189	n5	WP_035153785.1, WP_052754443.1, WP_035158161.1	WP_096654621.1					
N1.HOG0000524	OG0000190	n1	WP_035153989.1	WP_096658432.1					
N1.HOG0000525	OG0000190	n6	WP_035159035.1	WP_096660835.1, WP_096661262.1					
N1.HOG0000526	OG0000191	n1	WP_035156226.1	WP_096652519.1					
N1.HOG0000527	OG0000191	n7	WP_035154311.1	WP_096657063.1					
N1.HOG0000528	OG0000192	n0	WP_035154423.1	WP_096654835.1, WP_096655885.1, WP_096654837.1					
N1.HOG0000529	OG0000193	n1	WP_035155142.1	WP_096656552.1					
N1.HOG0000530	OG0000193	n4	WP_035155140.1	WP_096656553.1, WP_096656554.1					
N1.HOG0000531	OG0000194	n0	WP_035155345.1	WP_096654940.1					
N1.HOG0000532	OG0000195	n0	WP_035155586.1	WP_096660243.1, WP_096656125.1					
N1.HOG0000533	OG0000196	n1	WP_035156157.1	WP_096657664.1					
N1.HOG0000534	OG0000196	n7	WP_035156154.1	WP_096657674.1					
N1.HOG0000535	OG0000197	n2		WP_096656803.1					
N1.HOG0000536	OG0000197	n5		WP_096660819.1					
N1.HOG0000537	OG0000198	n1	WP_035158024.1	WP_096653628.1					
N1.HOG0000538	OG0000198	n8		WP_096657036.1					
N1.HOG0000539	OG0000199	n1		WP_096660241.1					
N1.HOG0000540	OG0000199	n5	WP_035158137.1	WP_096657242.1, WP_096652937.1, WP_096657241.1					
N1.HOG0000541	OG0000199	n11		WP_096654946.1					
N1.HOG0000542	OG0000200	n1	WP_035158413.1	WP_096653630.1					
N1.HOG0000543	OG0000200	n7		WP_096657037.1					
N1.HOG0000544	OG0000201	n1	WP_035158762.1	WP_096657414.1					
N1.HOG0000545	OG0000201	n5	WP_238178467.1	WP_096658699.1, WP_096657305.1, WP_096657518.1					
N1.HOG0000546	OG0000201	n12		WP_096661541.1					
N1.HOG0000547	OG0000202	n1		WP_096658343.1, WP_096661604.1, WP_096661444.1					
N1.HOG0000548	OG0000202	n6	WP_035159851.1	WP_096661426.1, WP_096661660.1, WP_096661620.1					
N1.HOG0000549	OG0000203	n0	WP_046814732.1	WP_096660596.1					
N1.HOG0000550	OG0000204	n0	WP_046814911.1	WP_096656283.1					
N1.HOG0000551	OG0000205	n10		WP_096652307.1					
N1.HOG0000552	OG0000205	n11	WP_052754436.1						
N1.HOG0000553	OG0000206	n0	WP_052754503.1	WP_096654390.1					
N1.HOG0000554	OG0000207	n0	WP_256388803.1	WP_096661728.1					
N1.HOG0000555	OG0000208	n1		WP_096653399.1					
N1.HOG0000556	OG0000208	n11		WP_096653823.1					
N1.HOG0000557	OG0000209	n1		WP_096653407.1, WP_096657202.1					
N1.HOG0000558	OG0000209	n8		WP_096653819.1					
N1.HOG0000559	OG0000210	n3		WP_096656664.1					
N1.HOG0000560	OG0000210	n4		WP_096656270.1					
N1.HOG0000561	OG0000211	n0		WP_096656768.1, WP_096657360.1					
N1.HOG0000562	OG0000212	n1		WP_096661510.1					
N1.HOG0000563	OG0000212	n3		WP_096657417.1, WP_096661279.1, WP_096657311.1, WP_096657512.1					
N1.HOG0000564	OG0000215	n1	WP_035149181.1						
N1.HOG0000565	OG0000215	n4	WP_035149182.1	WP_096658324.1, WP_096658348.1, WP_096654665.1					
N1.HOG0000566	OG0000216	n1	WP_035151145.1	WP_096659855.1					
N1.HOG0000567	OG0000216	n6	WP_035149190.1	WP_096661320.1					
N1.HOG0000568	OG0000217	n1	WP_035149273.1						
N1.HOG0000569	OG0000217	n7	WP_035156431.1	WP_096655374.1					
N1.HOG0000570	OG0000218	n0	WP_035149618.1	WP_096660906.1					
N1.HOG0000571	OG0000219	n1	WP_035149676.1	WP_096656743.1					
N1.HOG0000572	OG0000219	n7		WP_096657798.1					
N1.HOG0000573	OG0000220	n2	WP_035149787.1						
N1.HOG0000574	OG0000220	n5	WP_035152108.1						
N1.HOG0000575	OG0000221	n5	WP_035149831.1	WP_096653986.1					
N1.HOG0000576	OG0000221	n7		WP_096661409.1, WP_096657393.1					
N1.HOG0000577	OG0000221	n10		WP_096653444.1					
N1.HOG0000578	OG0000222	n2	WP_035150080.1						
N1.HOG0000579	OG0000222	n8		WP_096657562.1					
N1.HOG0000580	OG0000222	n10		WP_096657563.1					
N1.HOG0000581	OG0000223	n1	WP_046814742.1	WP_096654661.1					
N1.HOG0000582	OG0000223	n6	WP_168163423.1, WP_035150289.1	WP_096657155.1, WP_096656639.1					
N1.HOG0000583	OG0000224	n1	WP_035151005.1	WP_096659980.1					
N1.HOG0000584	OG0000224	n7	WP_035151093.1						
N1.HOG0000585	OG0000225	n2	WP_035151227.1	WP_096660874.1					
N1.HOG0000586	OG0000225	n7	WP_035151223.1	WP_096660873.1					
N1.HOG0000587	OG0000226	n3	WP_035151609.1						
N1.HOG0000588	OG0000226	n11	WP_046814768.1						
N1.HOG0000589	OG0000227	n1		WP_096659521.1					
N1.HOG0000590	OG0000227	n4	WP_035151674.1, WP_046814778.1	WP_096658016.1					
N1.HOG0000591	OG0000228	n0	WP_035151966.1	WP_096657383.1, WP_096657500.1, WP_096657214.1, WP_096658785.1, WP_096661550.1					
N1.HOG0000592	OG0000229	n1	WP_035152349.1						
N1.HOG0000593	OG0000229	n5	WP_035152216.1						
N1.HOG0000594	OG0000229	n6	WP_035152254.1, WP_035152207.1	WP_096656914.1					
N1.HOG0000595	OG0000229	n9	WP_035152303.1						
N1.HOG0000596	OG0000230	n10	WP_035152915.1						
N1.HOG0000597	OG0000230	n11	WP_035158039.1						
N1.HOG0000598	OG0000231	n0	WP_035153103.1	WP_096659784.1					
N1.HOG0000599	OG0000232	n1		WP_096656831.1					
N1.HOG0000600	OG0000232	n5	WP_035153569.1	WP_096656835.1					
N1.HOG0000601	OG0000233	n0	WP_035153631.1	WP_096657136.1					
N1.HOG0000602	OG0000234	n2	WP_035154629.1						
N1.HOG0000603	OG0000234	n4	WP_035153684.1						
N1.HOG0000604	OG0000234	n10	WP_035154095.1						
N1.HOG0000605	OG0000235	n0	WP_035154014.1	WP_096656057.1					
N1.HOG0000606	OG0000236	n1		WP_096657027.1					
N1.HOG0000607	OG0000236	n6	WP_035154616.1	WP_096656355.1					
N1.HOG0000608	OG0000237	n1	WP_035154679.1						
N1.HOG0000609	OG0000237	n4		WP_096652731.1					
N1.HOG0000610	OG0000237	n5		WP_096657127.1					
N1.HOG0000611	OG0000238	n1	WP_201782636.1						
N1.HOG0000612	OG0000238	n6	WP_035155286.1						
N1.HOG0000613	OG0000239	n2		WP_096652327.1					
N1.HOG0000614	OG0000239	n4	WP_035156163.1						
N1.HOG0000615	OG0000239	n6	WP_035155774.1	WP_096657789.1					
N1.HOG0000616	OG0000240	n1	WP_035156391.1	WP_096658358.1					
N1.HOG0000617	OG0000240	n7		WP_096655707.1					
N1.HOG0000618	OG0000241	n1	WP_035156448.1	WP_096658116.1					
N1.HOG0000619	OG0000241	n6	WP_035156449.1	WP_096658115.1					
N1.HOG0000620	OG0000241	n7	WP_238178383.1	WP_096655113.1, WP_096653835.1					
N1.HOG0000621	OG0000242	n1	WP_082127449.1	WP_096657968.1					
N1.HOG0000622	OG0000242	n6	WP_035156842.1	WP_096655986.1					
N1.HOG0000623	OG0000243	n3	WP_052754399.1						
N1.HOG0000624	OG0000243	n4	WP_046814889.1						
N1.HOG0000625	OG0000243	n6	WP_035157939.1	WP_096657870.1					
N1.HOG0000626	OG0000244	n0	WP_035158786.1	WP_096652284.1, WP_096661206.1, WP_096658753.1					
N1.HOG0000627	OG0000245	n2	WP_035159822.1	WP_096661407.1, WP_096661675.1					
N1.HOG0000628	OG0000245	n10		WP_096661682.1					
N1.HOG0000629	OG0000246	n0	WP_046814841.1	WP_096655984.1, WP_096655582.1					
N1.HOG0000630	OG0000247	n3		WP_096658683.1, WP_096657293.1, WP_096657529.1					
N1.HOG0000631	OG0000247	n6		WP_096661517.1					
N1.HOG0000632	OG0000247	n9		WP_096661533.1					
N1.HOG0000633	OG0000247	n10	WP_052754421.1						
N1.HOG0000634	OG0000248	n4		WP_096657566.1					
N1.HOG0000635	OG0000248	n9		WP_096653870.1					
N1.HOG0000636	OG0000249	n1		WP_096652128.1					
N1.HOG0000637	OG0000249	n3		WP_096655394.1					
N1.HOG0000638	OG0000249	n9		WP_096655894.1					
N1.HOG0000639	OG0000250	n0		WP_096652287.1					
N1.HOG0000640	OG0000251	n0		WP_096652537.1					
N1.HOG0000641	OG0000252	n0		WP_096655597.1					
N1.HOG0000642	OG0000253	n0		WP_096656601.1					
N1.HOG0000643	OG0000254	n0		WP_096657084.1					
N1.HOG0000644	OG0000255	n0		WP_096657545.1					
N1.HOG0000645	OG0000256	n0		WP_096658767.1					
N1.HOG0000646	OG0000257	n0		WP_096661702.1					
N1.HOG0000647	OG0000262	n3		WP_096655804.1					
N1.HOG0000648	OG0000262	n7		WP_096658330.1					
N1.HOG0000649	OG0000263	n3	WP_035149049.1	WP_096657492.1					
N1.HOG0000650	OG0000263	n4	WP_046814698.1	WP_096655747.1					
N1.HOG0000651	OG0000263	n5	WP_238178537.1	WP_096658018.1					
N1.HOG0000652	OG0000264	n1	WP_035159156.1						
N1.HOG0000653	OG0000264	n6	WP_035149072.1	WP_096656685.1					
N1.HOG0000654	OG0000265	n2	WP_035158004.1	WP_096657275.1, WP_096654613.1, WP_096658536.1					
N1.HOG0000655	OG0000265	n5		WP_096658085.1					
N1.HOG0000656	OG0000265	n6	WP_035149199.1						
N1.HOG0000657	OG0000266	n0	WP_035149508.1	WP_096654797.1					
N1.HOG0000658	OG0000267	n1		WP_096653359.1					
N1.HOG0000659	OG0000267	n5	WP_035149731.1	WP_096656500.1					
N1.HOG0000660	OG0000268	n1	WP_035153383.1						
N1.HOG0000661	OG0000268	n7	WP_035149836.1	WP_096655733.1					
N1.HOG0000662	OG0000269	n1	WP_035157644.1	WP_096660764.1					
N1.HOG0000663	OG0000269	n6	WP_035149841.1	WP_096655734.1					
N1.HOG0000664	OG0000270	n1	WP_035150782.1	WP_096655159.1					
N1.HOG0000665	OG0000270	n7	WP_035149903.1	WP_096655075.1					
N1.HOG0000666	OG0000271	n1	WP_035149993.1						
N1.HOG0000667	OG0000271	n7		WP_096652209.1					
N1.HOG0000668	OG0000272	n0	WP_035149994.1	WP_096652206.1					
N1.HOG0000669	OG0000273	n1	WP_035150267.1	WP_096658727.1					
N1.HOG0000670	OG0000273	n8		WP_096658759.1					
N1.HOG0000671	OG0000274	n1	WP_035150269.1	WP_096658725.1					
N1.HOG0000672	OG0000274	n8		WP_096658757.1					
N1.HOG0000673	OG0000275	n0	WP_035150682.1						
N1.HOG0000674	OG0000276	n1	WP_035150766.1	WP_096655187.1					
N1.HOG0000675	OG0000276	n2	WP_035151492.1	WP_096656166.1					
N1.HOG0000676	OG0000277	n1	WP_035150947.1						
N1.HOG0000677	OG0000277	n3	WP_035157019.1						
N1.HOG0000678	OG0000278	n1	WP_035151068.1	WP_096660566.1					
N1.HOG0000679	OG0000278	n5		WP_096653385.1, WP_096657809.1					
N1.HOG0000680	OG0000279	n2	WP_035151512.1	WP_096652409.1					
N1.HOG0000681	OG0000279	n9	WP_035151071.1						
N1.HOG0000682	OG0000279	n10		WP_096660612.1					
N1.HOG0000683	OG0000280	n1	WP_035151083.1						
N1.HOG0000684	OG0000280	n6	WP_035157622.1						
N1.HOG0000685	OG0000281	n1	WP_035151107.1						
N1.HOG0000686	OG0000281	n6	WP_035152038.1	WP_096661554.1, WP_096661562.1					
N1.HOG0000687	OG0000282	n1		WP_096658612.1					
N1.HOG0000688	OG0000282	n3	WP_035151131.1	WP_096656652.1, WP_096660898.1					
N1.HOG0000689	OG0000283	n3	WP_035154578.1						
N1.HOG0000690	OG0000283	n7	WP_035151403.1						
N1.HOG0000691	OG0000284	n0	WP_035151962.1						
N1.HOG0000692	OG0000285	n1	WP_035151998.1	WP_096657243.1					
N1.HOG0000693	OG0000285	n5	WP_035155543.1	WP_096656886.1					
N1.HOG0000694	OG0000286	n4	WP_168163444.1	WP_096661725.1					
N1.HOG0000695	OG0000286	n8	WP_046814761.1, WP_035152400.1						
N1.HOG0000696	OG0000287	n0	WP_035153243.1	WP_096656089.1					
N1.HOG0000697	OG0000288	n0	WP_035153583.1	WP_096652925.1					
N1.HOG0000698	OG0000289	n0	WP_035154488.1	WP_096656466.1					
N1.HOG0000699	OG0000290	n3		WP_096657121.1					
N1.HOG0000700	OG0000290	n9		WP_096654714.1					
N1.HOG0000701	OG0000291	n1	WP_035154538.1						
N1.HOG0000702	OG0000291	n9		WP_096654079.1					
N1.HOG0000703	OG0000291	n10		WP_096657932.1					
N1.HOG0000704	OG0000292	n2	WP_035154597.1	WP_096656897.1					
N1.HOG0000705	OG0000292	n7	WP_035156623.1						
N1.HOG0000706	OG0000293	n3	WP_035154630.1						
N1.HOG0000707	OG0000293	n4	WP_082127321.1						
N1.HOG0000708	OG0000294	n1	WP_035154637.1	WP_096656331.1					
N1.HOG0000709	OG0000294	n7		WP_096656833.1					
N1.HOG0000710	OG0000295	n2		WP_096655590.1					
N1.HOG0000711	OG0000295	n7		WP_096655982.1					
N1.HOG0000712	OG0000296	n2		WP_096655587.1					
N1.HOG0000713	OG0000296	n7		WP_096655979.1					
N1.HOG0000714	OG0000297	n1	WP_035154867.1	WP_096655585.1					
N1.HOG0000715	OG0000297	n7		WP_096655976.1					
N1.HOG0000716	OG0000298	n1	WP_035155069.1	WP_096659726.1					
N1.HOG0000717	OG0000298	n7	WP_082127275.1	WP_096654997.1					
N1.HOG0000718	OG0000299	n0	WP_035155163.1	WP_096658319.1					
N1.HOG0000719	OG0000300	n1	WP_035155288.1						
N1.HOG0000720	OG0000300	n6	WP_035155359.1						
N1.HOG0000721	OG0000301	n1		WP_096661149.1					
N1.HOG0000722	OG0000301	n6	WP_035155601.1	WP_096657888.1					
N1.HOG0000723	OG0000302	n1		WP_096656825.1					
N1.HOG0000724	OG0000302	n5	WP_035155891.1	WP_096652943.1, WP_096660304.1					
N1.HOG0000725	OG0000303	n0	WP_035156864.1						
N1.HOG0000726	OG0000304	n1		WP_096654731.1					
N1.HOG0000727	OG0000304	n5	WP_035157560.1	WP_096658349.1					
N1.HOG0000728	OG0000305	n0	WP_035157705.1	WP_096657038.1, WP_096653634.1					
N1.HOG0000729	OG0000306	n2		WP_096658574.1					
N1.HOG0000730	OG0000306	n3		WP_096654534.1					
N1.HOG0000731	OG0000307	n0	WP_035158176.1	WP_096656923.1					
N1.HOG0000732	OG0000308	n1		WP_096654126.1					
N1.HOG0000733	OG0000308	n2	WP_035158217.1	WP_096654122.1, WP_096653771.1					
N1.HOG0000734	OG0000309	n2		WP_096661484.1, WP_096661515.1, WP_096657432.1					
N1.HOG0000735	OG0000309	n7		WP_096653531.1, WP_096653938.1, WP_096661473.1					
N1.HOG0000736	OG0000310	n1	WP_035160005.1						
N1.HOG0000737	OG0000310	n2	WP_035158990.1						
N1.HOG0000738	OG0000311	n1	WP_046814758.1	WP_096657366.1, WP_096658791.1					
