HOG	OG	Gene Tree Parent Clade	336-3	NIES-267	NIES-3974	NIES-4071	NIES-4105	PCC_6303	PCC_7716
N5.HOG0000364	OG0000055	n11				WP_096693599.1	WP_096693599.1		
N5.HOG0000365	OG0000055	n14				WP_096691373.1	WP_096691373.1		
N5.HOG0000366	OG0000055	n16				WP_096692930.1	WP_096692930.1		
N5.HOG0000367	OG0000055	n18				WP_096686027.1	WP_096686027.1		
N5.HOG0000368	OG0000056	n1				WP_096683823.1	WP_096683823.1		
N5.HOG0000369	OG0000056	n7				WP_096686024.1	WP_096686024.1		
N5.HOG0000370	OG0000056	n10				WP_096693602.1	WP_096693602.1		
N5.HOG0000371	OG0000056	n13				WP_096692944.1	WP_096692944.1		
N5.HOG0000372	OG0000056	n19				WP_096691372.1	WP_096691372.1		
N5.HOG0000373	OG0000056	n20				WP_096692931.1	WP_096692931.1		
N5.HOG0000374	OG0000057	n6				WP_096687898.1	WP_096687898.1		
N5.HOG0000375	OG0000057	n7				WP_096687945.1	WP_096687945.1		
N5.HOG0000376	OG0000057	n8				WP_096688625.1	WP_096688625.1		
N5.HOG0000377	OG0000057	n14				WP_096689835.1	WP_096689835.1		
N5.HOG0000378	OG0000057	n19				WP_096684290.1	WP_096684290.1		
N5.HOG0000379	OG0000059	n1				WP_096691483.1	WP_096691483.1		
N5.HOG0000380	OG0000059	n8				WP_096692996.1	WP_096692996.1		
N5.HOG0000381	OG0000059	n14				WP_096692259.1	WP_096692259.1		
N5.HOG0000382	OG0000060	n1				WP_096692611.1	WP_096692611.1		
N5.HOG0000383	OG0000060	n8				WP_096689936.1	WP_096689936.1		
N5.HOG0000384	OG0000060	n17				WP_096695258.1	WP_096695258.1		
N5.HOG0000385	OG0000060	n18				WP_096695305.1	WP_096695305.1		
N5.HOG0000386	OG0000061	n2				WP_096689507.1	WP_096689507.1		
N5.HOG0000387	OG0000061	n6				WP_096691271.1	WP_096691271.1		
N5.HOG0000388	OG0000061	n10				WP_096692559.1	WP_096692559.1		
N5.HOG0000389	OG0000061	n14				WP_096688639.1	WP_096688639.1		
N5.HOG0000390	OG0000062	n5				WP_096688870.1	WP_096688870.1		
N5.HOG0000391	OG0000062	n6				WP_096687312.1	WP_096687312.1		
N5.HOG0000392	OG0000062	n13				WP_096683775.1	WP_096683775.1		
N5.HOG0000393	OG0000062	n15				WP_096690053.1	WP_096690053.1		
N5.HOG0000394	OG0000062	n18				WP_096684564.1	WP_096684564.1		
N5.HOG0000395	OG0000063	n8				WP_096684896.1	WP_096684896.1		
N5.HOG0000396	OG0000063	n10				WP_096686396.1	WP_096686396.1		
N5.HOG0000397	OG0000063	n18				WP_096686404.1	WP_096686404.1		
N5.HOG0000398	OG0000063	n19				WP_096686406.1	WP_096686406.1		
N5.HOG0000399	OG0000064	n1				WP_096690144.1	WP_096690144.1		
N5.HOG0000400	OG0000064	n10				WP_096689619.1	WP_096689619.1		
N5.HOG0000401	OG0000064	n12				WP_096686761.1	WP_096686761.1		
N5.HOG0000402	OG0000064	n14				WP_096692294.1	WP_096692294.1		
N5.HOG0000403	OG0000065	n5				WP_096690381.1	WP_096690381.1		
N5.HOG0000404	OG0000065	n7				WP_096689324.1	WP_096689324.1		
N5.HOG0000405	OG0000065	n9				WP_096692037.1	WP_096692037.1		
N5.HOG0000406	OG0000065	n14				WP_096688804.1	WP_096688804.1		
N5.HOG0000407	OG0000065	n17				WP_096693082.1	WP_096693082.1		
N5.HOG0000408	OG0000065	n19				WP_096690942.1	WP_096690942.1		
N5.HOG0000409	OG0000066	n2				WP_096688812.1	WP_096688812.1		
N5.HOG0000410	OG0000066	n13				WP_096687014.1	WP_096687014.1		
N5.HOG0000411	OG0000066	n15				WP_096690796.1	WP_096690796.1		
N5.HOG0000412	OG0000067	n2				WP_096688480.1	WP_096688480.1		
N5.HOG0000413	OG0000067	n13				WP_096688477.1	WP_096688477.1		
N5.HOG0000414	OG0000068	n1				WP_096686704.1	WP_096686704.1		
N5.HOG0000415	OG0000068	n10				WP_096688303.1	WP_096688303.1		
N5.HOG0000416	OG0000068	n12				WP_096693573.1	WP_096693573.1		
N5.HOG0000417	OG0000068	n14				WP_096690990.1	WP_096690990.1		
N5.HOG0000418	OG0000069	n6				WP_096687820.1	WP_096687820.1		
N5.HOG0000419	OG0000069	n10				WP_096694715.1	WP_096694715.1		
N5.HOG0000420	OG0000070	n1				WP_096684394.1	WP_096684394.1		
N5.HOG0000421	OG0000070	n8				WP_096687650.1	WP_096687650.1		
N5.HOG0000422	OG0000070	n13				WP_096684365.1	WP_096684365.1		
N5.HOG0000423	OG0000070	n14				WP_096683949.1	WP_096683949.1		
N5.HOG0000424	OG0000070	n15				WP_096683935.1	WP_096683935.1		
N5.HOG0000425	OG0000070	n16				WP_096684387.1	WP_096684387.1		
N5.HOG0000426	OG0000071	n1				WP_096685624.1	WP_096685624.1		
N5.HOG0000427	OG0000071	n7				WP_096695334.1	WP_096695334.1		
N5.HOG0000428	OG0000071	n14				WP_096686259.1	WP_096686259.1		
N5.HOG0000429	OG0000071	n15				WP_096693551.1	WP_096693551.1		
N5.HOG0000430	OG0000071	n17				WP_096692063.1	WP_096692063.1		
N5.HOG0000431	OG0000071	n18				WP_096692956.1	WP_096692956.1		
N5.HOG0000432	OG0000072	n10				WP_096690524.1	WP_096690524.1		
N5.HOG0000433	OG0000072	n11				WP_096690508.1	WP_096690508.1		
N5.HOG0000434	OG0000072	n12				WP_096686209.1	WP_096686209.1		
N5.HOG0000435	OG0000072	n16				WP_096689354.1	WP_096689354.1		
N5.HOG0000436	OG0000073	n8				WP_096689987.1	WP_096689987.1		
N5.HOG0000437	OG0000073	n10				WP_096690366.1	WP_096690366.1		
N5.HOG0000438	OG0000074	n9				WP_096687204.1	WP_096687204.1		
N5.HOG0000439	OG0000075	n13				WP_096691848.1	WP_096691848.1		
N5.HOG0000440	OG0000075	n16				WP_096691751.1	WP_096691751.1		
N5.HOG0000441	OG0000075	n17				WP_096688883.1	WP_096688883.1		
N5.HOG0000442	OG0000076	n2				WP_096691809.1	WP_096691809.1		
N5.HOG0000443	OG0000076	n9				WP_096690183.1	WP_096690183.1		
N5.HOG0000444	OG0000077	n10				WP_096693555.1	WP_096693555.1		
N5.HOG0000445	OG0000077	n11				WP_096694954.1	WP_096694954.1		
N5.HOG0000446	OG0000078	n1				WP_096685348.1	WP_096685348.1		
N5.HOG0000447	OG0000078	n8				WP_096686680.1	WP_096686680.1		
N5.HOG0000448	OG0000078	n10				WP_096694317.1	WP_096694317.1		
N5.HOG0000449	OG0000079	n1				WP_096690838.1	WP_096690838.1		
N5.HOG0000450	OG0000079	n8				WP_096692592.1	WP_096692592.1		
N5.HOG0000451	OG0000079	n15				WP_096687944.1	WP_096687944.1		
N5.HOG0000452	OG0000079	n16				WP_096684429.1	WP_096684429.1		
N5.HOG0000453	OG0000080	n9				WP_096685241.1	WP_096685241.1		
N5.HOG0000454	OG0000080	n10				WP_096692222.1	WP_096692222.1		
N5.HOG0000455	OG0000080	n13				WP_096693064.1	WP_096693064.1		
N5.HOG0000456	OG0000081	n1				WP_096692950.1	WP_096692950.1		
N5.HOG0000457	OG0000081	n8				WP_096688521.1	WP_096688521.1		
N5.HOG0000458	OG0000081	n10				WP_096691082.1	WP_096691082.1		
N5.HOG0000459	OG0000081	n14				WP_096690051.1	WP_096690051.1		
N5.HOG0000460	OG0000081	n15				WP_096689527.1	WP_096689527.1		
N5.HOG0000461	OG0000082	n1				WP_096692229.1	WP_096692229.1		
N5.HOG0000462	OG0000082	n8				WP_096692750.1	WP_096692750.1		
N5.HOG0000463	OG0000082	n13				WP_096684468.1	WP_096684468.1		
N5.HOG0000464	OG0000083	n1				WP_096686791.1	WP_096686791.1		
N5.HOG0000465	OG0000083	n10				WP_096689409.1	WP_096689409.1		
N5.HOG0000466	OG0000083	n14				WP_096687504.1	WP_096687504.1		
N5.HOG0000467	OG0000084	n2				WP_096692804.1	WP_096692804.1		
N5.HOG0000468	OG0000084	n11				WP_096689751.1	WP_096689751.1		
N5.HOG0000469	OG0000084	n14				WP_096685604.1	WP_096685604.1		
N5.HOG0000470	OG0000085	n10				WP_096687586.1	WP_096687586.1		
N5.HOG0000471	OG0000085	n11				WP_096683979.1	WP_096683979.1		
N5.HOG0000472	OG0000085	n12				WP_096691171.1	WP_096691171.1		
N5.HOG0000473	OG0000085	n13				WP_096694553.1	WP_096694553.1		
N5.HOG0000474	OG0000085	n15				WP_096689325.1	WP_096689325.1		
N5.HOG0000475	OG0000086	n1				WP_096687704.1	WP_096687704.1		
N5.HOG0000476	OG0000086	n11				WP_096690120.1	WP_096690120.1		
N5.HOG0000477	OG0000087	n1				WP_096688405.1	WP_096688405.1		
N5.HOG0000478	OG0000087	n9				WP_096692027.1	WP_096692027.1		
N5.HOG0000479	OG0000087	n13				WP_096693930.1	WP_096693930.1		
N5.HOG0000480	OG0000088	n1				WP_096693944.1	WP_096693944.1		
N5.HOG0000481	OG0000088	n8				WP_096691928.1	WP_096691928.1		
N5.HOG0000482	OG0000088	n11				WP_096685322.1	WP_096685322.1		
N5.HOG0000483	OG0000089	n1				WP_096688929.1	WP_096688929.1		
N5.HOG0000484	OG0000089	n9				WP_096687234.1	WP_096687234.1		
N5.HOG0000485	OG0000090	n7				WP_096688332.1	WP_096688332.1		
N5.HOG0000486	OG0000090	n10				WP_096689196.1	WP_096689196.1		
N5.HOG0000487	OG0000090	n15				WP_096692918.1	WP_096692918.1		
N5.HOG0000488	OG0000090	n16				WP_096691024.1	WP_096691024.1		
N5.HOG0000489	OG0000091	n2				WP_096685936.1	WP_096685936.1		
N5.HOG0000490	OG0000092	n5				WP_073623405.1	WP_073623405.1		
N5.HOG0000491	OG0000092	n7				WP_096694656.1	WP_096694656.1		
N5.HOG0000492	OG0000092	n9				WP_096694659.1	WP_096694659.1		
N5.HOG0000493	OG0000092	n12				WP_096694653.1	WP_096694653.1		
N5.HOG0000494	OG0000093	n1				WP_096688180.1	WP_096688180.1		
N5.HOG0000495	OG0000094	n9				WP_096690548.1	WP_096690548.1		
N5.HOG0000496	OG0000095	n1				WP_096688757.1	WP_096688757.1		
N5.HOG0000497	OG0000095	n7				WP_096684405.1	WP_096684405.1		
N5.HOG0000498	OG0000095	n10				WP_096694084.1	WP_096694084.1		
N5.HOG0000499	OG0000096	n3				WP_096688320.1	WP_096688320.1		
N5.HOG0000500	OG0000096	n6				WP_096692124.1	WP_096692124.1		
N5.HOG0000501	OG0000096	n10				WP_096692119.1	WP_096692119.1		
N5.HOG0000502	OG0000097	n1				WP_096685429.1	WP_096685429.1		
N5.HOG0000503	OG0000097	n12				WP_096684145.1	WP_096684145.1		
N5.HOG0000504	OG0000098	n3				WP_096692886.1	WP_096692886.1		
N5.HOG0000505	OG0000098	n8				WP_096689203.1	WP_096689203.1		
N5.HOG0000506	OG0000098	n10				WP_096689204.1	WP_096689204.1		
N5.HOG0000507	OG0000098	n14				WP_096692885.1	WP_096692885.1		
N5.HOG0000508	OG0000099	n1				WP_096690458.1	WP_096690458.1		
N5.HOG0000509	OG0000099	n8				WP_096692603.1	WP_096692603.1		
N5.HOG0000510	OG0000099	n14				WP_096685665.1	WP_096685665.1		
N5.HOG0000511	OG0000100	n2				WP_096689418.1	WP_096689418.1		
N5.HOG0000512	OG0000100	n8				WP_096689056.1	WP_096689056.1		
N5.HOG0000513	OG0000100	n11				WP_096693615.1	WP_096693615.1		
N5.HOG0000514	OG0000100	n13				WP_096692494.1	WP_096692494.1		
N5.HOG0000515	OG0000101	n5				WP_096684009.1	WP_096684009.1		
N5.HOG0000516	OG0000101	n7				WP_096684008.1	WP_096684008.1		
N5.HOG0000517	OG0000101	n10				WP_096684010.1	WP_096684010.1		
N5.HOG0000518	OG0000103	n9				WP_096693987.1	WP_096693987.1		
N5.HOG0000519	OG0000103	n11				WP_096684526.1	WP_096684526.1		
N5.HOG0000520	OG0000103	n13				WP_096684570.1	WP_096684570.1		
N5.HOG0000521	OG0000104	n4				WP_096690824.1	WP_096690824.1		
N5.HOG0000522	OG0000104	n12				WP_096689845.1	WP_096689845.1		
N5.HOG0000523	OG0000104	n13				WP_096694384.1	WP_096694384.1		
N5.HOG0000524	OG0000104	n14				WP_096692307.1	WP_096692307.1		
N5.HOG0000525	OG0000104	n15				WP_096684947.1	WP_096684947.1		
N5.HOG0000526	OG0000105	n14				WP_096683878.1	WP_096683878.1		
N5.HOG0000527	OG0000105	n15				WP_096694724.1	WP_096694724.1		
N5.HOG0000528	OG0000106	n10				WP_096686003.1	WP_096686003.1		
N5.HOG0000529	OG0000106	n11				WP_096690981.1	WP_096690981.1		
N5.HOG0000530	OG0000106	n12				WP_096693965.1	WP_096693965.1		
N5.HOG0000531	OG0000106	n13				WP_096693547.1	WP_096693547.1		
N5.HOG0000532	OG0000107	n3				WP_096694948.1	WP_096694948.1		
N5.HOG0000533	OG0000107	n6				WP_096694952.1	WP_096694952.1		
N5.HOG0000534	OG0000107	n8				WP_096695045.1	WP_096695045.1		
N5.HOG0000535	OG0000107	n12				WP_096695012.1	WP_096695012.1		
N5.HOG0000536	OG0000107	n14				WP_096694226.1	WP_096694226.1		
N5.HOG0000537	OG0000107	n15				WP_096693951.1	WP_096693951.1		
N5.HOG0000538	OG0000108	n1				WP_096684735.1	WP_096684735.1		
N5.HOG0000539	OG0000108	n6				WP_096683760.1	WP_096683760.1		
N5.HOG0000540	OG0000108	n8				WP_096688009.1	WP_096688009.1		
N5.HOG0000541	OG0000109	n9				WP_096693721.1	WP_096693721.1		
N5.HOG0000542	OG0000110	n2				WP_096687818.1	WP_096687818.1		
N5.HOG0000543	OG0000111	n4				WP_096689041.1	WP_096689041.1		
N5.HOG0000544	OG0000111	n11				WP_096687352.1	WP_096687352.1		
N5.HOG0000545	OG0000111	n12				WP_096690414.1	WP_096690414.1		
N5.HOG0000546	OG0000111	n13				WP_096691722.1	WP_096691722.1		
N5.HOG0000547	OG0000111	n14				WP_096694094.1	WP_096694094.1		
N5.HOG0000548	OG0000112	n7				WP_096692005.1	WP_096692005.1		
N5.HOG0000549	OG0000112	n12				WP_096692004.1	WP_096692004.1		
N5.HOG0000550	OG0000112	n13				WP_096692002.1	WP_096692002.1		
N5.HOG0000551	OG0000112	n14				WP_096692003.1	WP_096692003.1		
N5.HOG0000552	OG0000113	n1				WP_096686930.1	WP_096686930.1		
N5.HOG0000553	OG0000113	n7				WP_096691770.1	WP_096691770.1		
N5.HOG0000554	OG0000114	n5				WP_096685285.1	WP_096685285.1		
N5.HOG0000555	OG0000114	n10				WP_096695171.1	WP_096695171.1		
N5.HOG0000556	OG0000115	n7				WP_096686318.1	WP_096686318.1		
N5.HOG0000557	OG0000115	n8				WP_096686316.1	WP_096686316.1		
N5.HOG0000558	OG0000115	n9				WP_096687830.1	WP_096687830.1		
N5.HOG0000559	OG0000116	n3				WP_096689510.1	WP_096689510.1		
N5.HOG0000560	OG0000116	n6				WP_096688632.1	WP_096688632.1		
N5.HOG0000561	OG0000116	n9				WP_096694413.1	WP_096694413.1		
N5.HOG0000562	OG0000117	n8				WP_096692162.1	WP_096692162.1		
N5.HOG0000563	OG0000117	n10				WP_096690423.1	WP_096690423.1		
N5.HOG0000564	OG0000117	n11				WP_096690422.1	WP_096690422.1		
N5.HOG0000565	OG0000117	n13				WP_096686669.1	WP_096686669.1		
N5.HOG0000566	OG0000117	n14				WP_096687887.1	WP_096687887.1		
N5.HOG0000567	OG0000118	n1				WP_096689873.1	WP_096689873.1		
N5.HOG0000568	OG0000119	n5				WP_096692778.1	WP_096692778.1		
N5.HOG0000569	OG0000119	n6				WP_096686097.1	WP_096686097.1		
N5.HOG0000570	OG0000119	n9				WP_096685918.1	WP_096685918.1		
N5.HOG0000571	OG0000120	n0				WP_096694599.1	WP_096694599.1		
N5.HOG0000572	OG0000121	n5				WP_096691257.1	WP_096691257.1		
N5.HOG0000573	OG0000121	n7				WP_096694443.1	WP_096694443.1		
N5.HOG0000574	OG0000121	n9				WP_096690491.1	WP_096690491.1		
N5.HOG0000575	OG0000121	n10				WP_096687526.1	WP_096687526.1		
N5.HOG0000576	OG0000121	n11				WP_026093300.1	WP_026093300.1		
N5.HOG0000577	OG0000122	n6				WP_096685630.1	WP_096685630.1		
N5.HOG0000578	OG0000122	n9				WP_096691879.1	WP_096691879.1		
N5.HOG0000579	OG0000123	n1				WP_096689519.1	WP_096689519.1		
N5.HOG0000580	OG0000123	n11				WP_096692184.1	WP_096692184.1		
N5.HOG0000581	OG0000124	n2				WP_096694507.1	WP_096694507.1		
N5.HOG0000582	OG0000124	n8				WP_096688291.1	WP_096688291.1		
N5.HOG0000583	OG0000125	n1				WP_096691749.1	WP_096691749.1		
N5.HOG0000584	OG0000125	n13				WP_096691748.1	WP_096691748.1		
N5.HOG0000585	OG0000126	n4				WP_096685474.1	WP_096685474.1		
N5.HOG0000586	OG0000126	n10				WP_096684420.1	WP_096684420.1		
N5.HOG0000587	OG0000126	n12				WP_096684119.1	WP_096684119.1		
N5.HOG0000588	OG0000126	n14				WP_096688878.1	WP_096688878.1		
N5.HOG0000589	OG0000127	n2				WP_096688585.1	WP_096688585.1		
N5.HOG0000590	OG0000128	n1				WP_096692024.1	WP_096692024.1		
N5.HOG0000591	OG0000128	n6				WP_096688213.1	WP_096688213.1		
N5.HOG0000592	OG0000128	n13				WP_096685195.1	WP_096685195.1		
N5.HOG0000593	OG0000128	n14				WP_096683891.1	WP_096683891.1		
N5.HOG0000594	OG0000129	n1				WP_096687448.1	WP_096687448.1		
N5.HOG0000595	OG0000129	n9				WP_096693249.1	WP_096693249.1		
N5.HOG0000596	OG0000130	n1				WP_096693247.1	WP_096693247.1		
N5.HOG0000597	OG0000130	n8				WP_096692703.1	WP_096692703.1		
N5.HOG0000598	OG0000131	n1				WP_096685004.1	WP_096685004.1		
N5.HOG0000599	OG0000131	n6				WP_096684148.1	WP_096684148.1		
N5.HOG0000600	OG0000132	n1				WP_096691013.1	WP_096691013.1		
N5.HOG0000601	OG0000132	n7				WP_096688510.1	WP_096688510.1		
N5.HOG0000602	OG0000133	n3				WP_096689558.1	WP_096689558.1		
N5.HOG0000603	OG0000135	n0				WP_096686870.1	WP_096686870.1		
N5.HOG0000604	OG0000136	n1				WP_096694809.1	WP_096694809.1		
N5.HOG0000605	OG0000137	n1				WP_096685326.1	WP_096685326.1		
N5.HOG0000606	OG0000137	n9				WP_096686320.1	WP_096686320.1		
N5.HOG0000607	OG0000137	n10				WP_096687829.1	WP_096687829.1		
N5.HOG0000608	OG0000138	n6				WP_096690413.1	WP_096690413.1		
N5.HOG0000609	OG0000138	n7				WP_096695251.1	WP_096695251.1		
N5.HOG0000610	OG0000138	n9				WP_096690047.1	WP_096690047.1		
N5.HOG0000611	OG0000138	n10				WP_096691986.1	WP_096691986.1		
N5.HOG0000612	OG0000138	n12				WP_096690412.1	WP_096690412.1		
N5.HOG0000613	OG0000139	n1				WP_096691361.1	WP_096691361.1		
N5.HOG0000614	OG0000139	n14				WP_096686571.1	WP_096686571.1		
N5.HOG0000615	OG0000140	n6				WP_096687120.1	WP_096687120.1		
N5.HOG0000616	OG0000140	n8				WP_096687831.1	WP_096687831.1		
N5.HOG0000617	OG0000140	n12				WP_096687745.1	WP_096687745.1		
N5.HOG0000618	OG0000140	n13				WP_096687747.1	WP_096687747.1		
N5.HOG0000619	OG0000140	n14				WP_096687746.1	WP_096687746.1		
N5.HOG0000620	OG0000141	n4				WP_096692435.1	WP_096692435.1		
N5.HOG0000621	OG0000141	n5				WP_096689528.1	WP_096689528.1		
N5.HOG0000622	OG0000141	n9				WP_096688938.1	WP_096688938.1		
N5.HOG0000623	OG0000141	n10				WP_096683750.1	WP_096683750.1		
N5.HOG0000624	OG0000142	n1				WP_096694549.1	WP_096694549.1		
N5.HOG0000625	OG0000142	n5				WP_096691985.1	WP_096691985.1		
N5.HOG0000626	OG0000142	n7				WP_096692499.1	WP_096692499.1		
N5.HOG0000627	OG0000142	n9				WP_096687330.1	WP_096687330.1		
N5.HOG0000628	OG0000142	n13				WP_096688242.1	WP_096688242.1		
N5.HOG0000629	OG0000142	n14				WP_096689360.1	WP_096689360.1		
N5.HOG0000630	OG0000143	n1				WP_096688298.1	WP_096688298.1		
N5.HOG0000631	OG0000143	n8				WP_096694296.1	WP_096694296.1		
N5.HOG0000632	OG0000143	n10				WP_096687005.1	WP_096687005.1		
N5.HOG0000633	OG0000144	n1				WP_096686932.1	WP_096686932.1		
N5.HOG0000634	OG0000144	n7				WP_096694464.1	WP_096694464.1		
N5.HOG0000635	OG0000146	n8				WP_096690433.1	WP_096690433.1		
N5.HOG0000636	OG0000146	n11				WP_096694169.1	WP_096694169.1		
N5.HOG0000637	OG0000147	n5				WP_096684304.1	WP_096684304.1		
N5.HOG0000638	OG0000147	n9				WP_096690531.1	WP_096690531.1		
N5.HOG0000639	OG0000147	n11				WP_096688127.1	WP_096688127.1		
N5.HOG0000640	OG0000147	n13				WP_096686385.1	WP_096686385.1		
N5.HOG0000641	OG0000148	n1				WP_096690186.1	WP_096690186.1		
N5.HOG0000642	OG0000148	n8				WP_096686156.1	WP_096686156.1		
N5.HOG0000643	OG0000148	n10				WP_096685293.1	WP_096685293.1		
N5.HOG0000644	OG0000149	n1				WP_096686088.1	WP_096686088.1		
N5.HOG0000645	OG0000149	n8				WP_096686092.1	WP_096686092.1		
N5.HOG0000646	OG0000150	n6				WP_096687947.1	WP_096687947.1		
N5.HOG0000647	OG0000150	n8				WP_096687907.1	WP_096687907.1		
N5.HOG0000648	OG0000150	n10				WP_096690825.1	WP_096690825.1		
N5.HOG0000649	OG0000151	n13				WP_096684210.1	WP_096684210.1		
N5.HOG0000650	OG0000152	n9				WP_096687894.1	WP_096687894.1		
N5.HOG0000651	OG0000152	n11				WP_096691628.1	WP_096691628.1		
N5.HOG0000652	OG0000152	n12				WP_096683736.1	WP_096683736.1		
N5.HOG0000653	OG0000153	n1				WP_096691880.1	WP_096691880.1		
N5.HOG0000654	OG0000153	n7				WP_096685632.1	WP_096685632.1		
N5.HOG0000655	OG0000154	n3				WP_096691627.1	WP_096691627.1		
N5.HOG0000656	OG0000155	n7				WP_096691878.1	WP_096691878.1		
N5.HOG0000657	OG0000156	n1				WP_096684527.1	WP_096684527.1		
N5.HOG0000658	OG0000156	n6				WP_096687706.1	WP_096687706.1		
N5.HOG0000659	OG0000156	n8				WP_096684427.1	WP_096684427.1		
N5.HOG0000660	OG0000157	n1				WP_096689024.1	WP_096689024.1		
N5.HOG0000661	OG0000157	n7				WP_096684132.1	WP_096684132.1		
N5.HOG0000662	OG0000158	n1				WP_096685156.1	WP_096685156.1		
N5.HOG0000663	OG0000158	n8				WP_096694188.1	WP_096694188.1		
N5.HOG0000664	OG0000160	n4				WP_096692149.1	WP_096692149.1		
N5.HOG0000665	OG0000160	n7				WP_096694274.1	WP_096694274.1		
N5.HOG0000666	OG0000160	n13				WP_096689834.1	WP_096689834.1		
N5.HOG0000667	OG0000161	n5				WP_096687978.1	WP_096687978.1		
N5.HOG0000668	OG0000161	n7				WP_096694663.1	WP_096694663.1		
N5.HOG0000669	OG0000161	n11				WP_096688503.1	WP_096688503.1		
N5.HOG0000670	OG0000162	n5				WP_096684301.1	WP_096684301.1		
N5.HOG0000671	OG0000162	n10				WP_096694103.1	WP_096694103.1		
N5.HOG0000672	OG0000162	n11				WP_096684289.1	WP_096684289.1		
N5.HOG0000673	OG0000162	n12				WP_096687124.1	WP_096687124.1		
N5.HOG0000674	OG0000162	n13				WP_096694154.1	WP_096694154.1		
N5.HOG0000675	OG0000163	n2				WP_096694367.1	WP_096694367.1		
N5.HOG0000676	OG0000163	n9				WP_096690924.1	WP_096690924.1		
N5.HOG0000677	OG0000163	n10				WP_096694404.1	WP_096694404.1		
N5.HOG0000678	OG0000165	n4				WP_096686290.1	WP_096686290.1		
N5.HOG0000679	OG0000165	n7				WP_096694896.1	WP_096694896.1		
N5.HOG0000680	OG0000165	n9				WP_096694699.1	WP_096694699.1		
N5.HOG0000681	OG0000165	n11				WP_096683991.1	WP_096683991.1		
N5.HOG0000682	OG0000166	n1				WP_096694454.1	WP_096694454.1		
N5.HOG0000683	OG0000166	n8				WP_096690958.1	WP_096690958.1		
N5.HOG0000684	OG0000167	n6				WP_096694817.1	WP_096694817.1		
N5.HOG0000685	OG0000168	n5				WP_096691447.1	WP_096691447.1		
N5.HOG0000686	OG0000168	n6				WP_096685458.1	WP_096685458.1		
N5.HOG0000687	OG0000168	n7				WP_096684994.1	WP_096684994.1		
N5.HOG0000688	OG0000168	n9				WP_096684248.1	WP_096684248.1		
N5.HOG0000689	OG0000169	n4				WP_096692759.1	WP_096692759.1		
N5.HOG0000690	OG0000169	n9				WP_096694157.1	WP_096694157.1		
N5.HOG0000691	OG0000169	n12				WP_096694353.1	WP_096694353.1		
N5.HOG0000692	OG0000170	n3				WP_096693948.1	WP_096693948.1		
N5.HOG0000693	OG0000170	n11				WP_096694168.1	WP_096694168.1		
N5.HOG0000694	OG0000172	n10				WP_096692028.1	WP_096692028.1		
N5.HOG0000695	OG0000172	n12				WP_096692030.1	WP_096692030.1		
N5.HOG0000696	OG0000172	n13				WP_096692029.1	WP_096692029.1		
N5.HOG0000697	OG0000173	n1				WP_096691259.1	WP_096691259.1		
N5.HOG0000698	OG0000173	n9				WP_096692326.1	WP_096692326.1		
N5.HOG0000699	OG0000173	n10				WP_096683902.1	WP_096683902.1		
N5.HOG0000700	OG0000173	n11				WP_096694311.1	WP_096694311.1		
N5.HOG0000701	OG0000174	n1				WP_096683817.1	WP_096683817.1		
N5.HOG0000702	OG0000174	n5				WP_096683816.1	WP_096683816.1		
N5.HOG0000703	OG0000174	n7				WP_096683814.1	WP_096683814.1		
N5.HOG0000704	OG0000174	n9				WP_096683815.1	WP_096683815.1		
N5.HOG0000705	OG0000174	n10				WP_096683813.1	WP_096683813.1		
