HOG	OG	Gene Tree Parent Clade	336-3	NIES-267	NIES-3974	NIES-4071	NIES-4105	PCC_6303	PCC_7716
N0.HOG0000192	OG0000027	n5	WP_035151260.1		WP_096624584.1			WP_015197730.1	
N0.HOG0000193	OG0000027	n7	WP_035152343.1		WP_231943400.1	WP_096686888.1	WP_096686888.1	WP_158333141.1	WP_224179256.1, WP_224176249.1
N0.HOG0000194	OG0000027	n13	WP_035156324.1, WP_035149120.1	WP_096658132.1, WP_096661239.1		WP_096694658.1, WP_096691512.1, WP_096694436.1	WP_096694658.1, WP_096691512.1, WP_096694436.1	WP_015197311.1	WP_224179961.1, WP_224175791.1, WP_223989462.1, WP_224179521.1
N0.HOG0000195	OG0000028	n2		WP_096656440.1	WP_096620975.1	WP_096691059.1	WP_096691059.1	WP_015199894.1	WP_224177556.1
N0.HOG0000196	OG0000028	n7	WP_035149761.1	WP_096652741.1	WP_096620976.1	WP_096688384.1, WP_096686678.1	WP_096688384.1, WP_096686678.1		WP_224175219.1, WP_224178739.1, WP_223987816.1, WP_224179387.1
N0.HOG0000197	OG0000028	n17	WP_035153572.1	WP_096660026.1	WP_096620048.1, WP_096620236.1	WP_096689726.1, WP_096684864.1	WP_096689726.1, WP_096684864.1	WP_041740272.1	WP_223973706.1, WP_223978362.1
N0.HOG0000198	OG0000029	n3	WP_052754364.1	WP_096653813.1		WP_096684050.1	WP_096684050.1	WP_015197911.1	
N0.HOG0000199	OG0000029	n7	WP_035153906.1			WP_096685965.1, WP_096683844.1	WP_096685965.1, WP_096683844.1		WP_224179308.1
N0.HOG0000200	OG0000029	n13		WP_096657389.1, WP_096657391.1					
N0.HOG0000201	OG0000029	n16	WP_046814731.1, WP_035151030.1	WP_096656774.1, WP_096656773.1				WP_015197910.1	WP_224174365.1
N0.HOG0000202	OG0000029	n21		WP_096653809.1					WP_224179592.1
N0.HOG0000203	OG0000029	n22		WP_096653801.1		WP_096687805.1	WP_096687805.1	WP_015197913.1, WP_015197908.1	WP_224174203.1
N0.HOG0000204	OG0000030	n1	WP_144415998.1		WP_096622142.1				
N0.HOG0000205	OG0000030	n2	WP_144416002.1		WP_096622143.1, WP_096622145.1, WP_096620192.1	WP_096690994.1, WP_096690674.1, WP_096689050.1, WP_096691554.1	WP_096690994.1, WP_096690674.1, WP_096689050.1, WP_096691554.1	WP_015196647.1, WP_015198124.1, WP_015196590.1, WP_041741282.1, WP_041741280.1	WP_224177621.1, WP_224177613.1, WP_224177612.1, WP_224178064.1, WP_223984123.1, WP_224176607.1, WP_223984088.1, WP_223978659.1, WP_224177476.1
N0.HOG0000206	OG0000031	n7		WP_096652469.1	WP_231943126.1	WP_096688702.1	WP_096688702.1		
N0.HOG0000207	OG0000031	n10		WP_096661178.1, WP_096660766.1		WP_096684518.1	WP_096684518.1		
N0.HOG0000208	OG0000031	n14		WP_096652420.1	WP_096624549.1	WP_096686047.1	WP_096686047.1	WP_015198432.1	WP_224175116.1, WP_224179100.1
N0.HOG0000209	OG0000031	n20	WP_035157544.1	WP_096658172.1		WP_096691433.1	WP_096691433.1	WP_015198431.1, WP_015198430.1	WP_224176862.1
N0.HOG0000210	OG0000032	n1	WP_035150481.1, WP_035154698.1, WP_035152988.1	WP_096659363.1		WP_096689123.1, WP_096692210.1, WP_096694912.1	WP_096689123.1, WP_096692210.1, WP_096694912.1	WP_015199990.1	WP_223972372.1, WP_224180152.1, WP_223972362.1, WP_224180315.1
N0.HOG0000211	OG0000032	n15	WP_035154887.1	WP_096658447.1	WP_096623503.1	WP_096693712.1, WP_096689122.1	WP_096693712.1, WP_096689122.1	WP_015196231.1, WP_015199992.1, WP_015199991.1	WP_223978974.1, WP_223972373.1
N0.HOG0000212	OG0000033	n1		WP_096652729.1		WP_096689332.1, WP_096689333.1, WP_096689331.1	WP_096689332.1, WP_096689333.1, WP_096689331.1		WP_224176048.1
N0.HOG0000213	OG0000033	n9	WP_082127367.1			WP_096690666.1	WP_096690666.1		
N0.HOG0000214	OG0000033	n12							WP_223990715.1, WP_224176740.1
N0.HOG0000215	OG0000033	n17		WP_096658556.1, WP_096657134.1					
N0.HOG0000216	OG0000033	n19		WP_096657665.1	WP_096624646.1			WP_015198883.1	WP_224178067.1, WP_224178066.1
N0.HOG0000217	OG0000033	n23		WP_096657667.1, WP_096657666.1	WP_096624648.1				
N0.HOG0000218	OG0000033	n25		WP_096659679.1					WP_224178075.1
N0.HOG0000219	OG0000034	n0		WP_096656433.1	WP_231943216.1, WP_172892785.1, WP_157780835.1, WP_096623473.1	WP_096693020.1, WP_096695170.1, WP_096683764.1	WP_096693020.1, WP_096695170.1, WP_096683764.1	WP_015198141.1, WP_015197024.1, WP_015198586.1, WP_015198472.1, WP_051036718.1, WP_015197662.1, WP_015199305.1, WP_015197064.1	WP_224176584.1, WP_224178055.1, WP_224178054.1, WP_224178996.1, WP_224174596.1, WP_224177860.1, WP_224179334.1, WP_224179682.1
N0.HOG0000220	OG0000035	n1	WP_035156698.1	WP_096655613.1	WP_096623174.1	WP_096689136.1	WP_096689136.1		WP_224179196.1, WP_223973339.1
N0.HOG0000221	OG0000035	n7	WP_035150519.1	WP_096653492.1	WP_096624093.1	WP_096686274.1, WP_096689974.1, WP_096689068.1, WP_096689063.1, WP_096683742.1, WP_096689182.1	WP_096686274.1, WP_096689974.1, WP_096689068.1, WP_096689063.1, WP_096683742.1, WP_096689182.1	WP_015200178.1	WP_223973602.1, WP_223984083.1, WP_224180316.1
N0.HOG0000222	OG0000036	n1	WP_046814873.1	WP_096661436.1		WP_096684061.1	WP_096684061.1	WP_051036612.1	WP_224174534.1, WP_224177828.1, WP_224176348.1
N0.HOG0000223	OG0000036	n12		WP_096661437.1					WP_224175973.1
N0.HOG0000224	OG0000036	n13		WP_096661197.1, WP_096657399.1				WP_238993778.1	
N0.HOG0000225	OG0000036	n15				WP_096689251.1, WP_096693519.1	WP_096689251.1, WP_096693519.1	WP_015198341.1, WP_015198344.1	WP_224179056.1, WP_224177719.1, WP_224177112.1
N0.HOG0000226	OG0000036	n23				WP_096684350.1	WP_096684350.1		WP_224180301.1
N0.HOG0000227	OG0000037	n5	WP_035154651.1			WP_096689828.1	WP_096689828.1		WP_073623750.1
N0.HOG0000228	OG0000037	n8	WP_035158215.1					WP_015195823.1	WP_019493593.1
N0.HOG0000229	OG0000037	n10				WP_096690445.1	WP_096690445.1		WP_073620704.1
N0.HOG0000230	OG0000037	n13	WP_035156704.1, WP_035157233.1		WP_096623505.1			WP_015200029.1	
N0.HOG0000231	OG0000037	n16	WP_144415991.1, WP_035152872.1	WP_096655735.1, WP_096660173.1	WP_096621134.1	WP_096686575.1	WP_096686575.1	WP_015199328.1	WP_223985796.1
N0.HOG0000232	OG0000038	n1		WP_096657945.1	WP_231943206.1	WP_096687180.1, WP_096689831.1, WP_096685000.1	WP_096687180.1, WP_096689831.1, WP_096685000.1	WP_015199428.1	WP_223973842.1, WP_224179556.1, WP_224175787.1, WP_223972042.1, WP_224175281.1
N0.HOG0000233	OG0000038	n15				WP_096686989.1	WP_096686989.1		
N0.HOG0000234	OG0000038	n18		WP_096654948.1		WP_096694576.1	WP_096694576.1		WP_224176205.1
N0.HOG0000235	OG0000038	n21		WP_096660240.1		WP_096684229.1	WP_096684229.1	WP_015198499.1	
N0.HOG0000236	OG0000039	n1		WP_096652473.1	WP_096624553.1	WP_096686045.1, WP_096691438.1	WP_096686045.1, WP_096691438.1	WP_015198426.1	WP_224175118.1, WP_224175353.1, WP_224176861.1
N0.HOG0000237	OG0000039	n11	WP_035148990.1			WP_096689937.1	WP_096689937.1	WP_015196063.1	WP_224179284.1
N0.HOG0000238	OG0000039	n15	WP_035151242.1	WP_096661485.1		WP_096695304.1, WP_096695257.1	WP_096695304.1, WP_096695257.1	WP_015199532.1	WP_224176511.1, WP_224180453.1
N0.HOG0000239	OG0000040	n1	WP_035149235.1		WP_096626369.1				
N0.HOG0000240	OG0000040	n2	WP_035156937.1		WP_096622902.1, WP_096621351.1, WP_096621446.1, WP_096622659.1, WP_255408815.1	WP_096683938.1, WP_096691251.1, WP_096689312.1, WP_096689104.1, WP_096692792.1	WP_096683938.1, WP_096691251.1, WP_096689312.1, WP_096689104.1, WP_096692792.1	WP_015200129.1, WP_015198952.1	WP_224177333.1, WP_224174214.1, WP_224176770.1, WP_223978159.1
N0.HOG0000241	OG0000041	n0	WP_035149561.1	WP_096656191.1, WP_096653546.1	WP_096621846.1, WP_096620723.1	WP_096684128.1, WP_096689003.1, WP_096686338.1, WP_096693688.1, WP_096689477.1, WP_096693652.1	WP_096684128.1, WP_096689003.1, WP_096686338.1, WP_096693688.1, WP_096689477.1, WP_096693652.1	WP_015197437.1, WP_041740060.1, WP_015196564.1	WP_223986883.1, WP_224176201.1, WP_223987336.1, WP_224176197.1
N0.HOG0000242	OG0000042	n1		WP_096655919.1		WP_096689244.1, WP_096688178.1, WP_096690528.1, WP_096692172.1, WP_096684126.1	WP_096689244.1, WP_096688178.1, WP_096690528.1, WP_096692172.1, WP_096684126.1		WP_223981627.1
N0.HOG0000243	OG0000042	n14	WP_035159927.1		WP_096621395.1				
N0.HOG0000244	OG0000042	n15	WP_238178558.1, WP_035150760.1	WP_096655773.1, WP_096657061.1	WP_096621392.1				
N0.HOG0000245	OG0000042	n19				WP_096691555.1, WP_096683799.1	WP_096691555.1, WP_096683799.1		WP_224175059.1
N0.HOG0000246	OG0000043	n2	WP_035155361.1		WP_096625205.1	WP_096688360.1	WP_096688360.1	WP_015197734.1	WP_223985707.1
N0.HOG0000247	OG0000043	n8	WP_035155289.1		WP_096621522.1	WP_096691852.1	WP_096691852.1	WP_015196744.1	WP_223976582.1
N0.HOG0000248	OG0000043	n13	WP_035152572.1, WP_035159500.1		WP_096620513.1	WP_096686671.1, WP_096694572.1	WP_096686671.1, WP_096694572.1	WP_015197499.1, WP_015197031.1	WP_224179378.1, WP_223978913.1
N0.HOG0000249	OG0000044	n1	WP_035153674.1	WP_096660060.1	WP_096625420.1, WP_096622017.1	WP_096689017.1, WP_096688179.1	WP_096689017.1, WP_096688179.1	WP_015196347.1	WP_224178868.1, WP_224178650.1
N0.HOG0000250	OG0000044	n13	WP_035154543.1	WP_096658177.1, WP_096657442.1, WP_096658299.1, WP_096659889.1, WP_096658176.1				WP_015199625.1	
N0.HOG0000251	OG0000044	n19		WP_096661316.1		WP_096689018.1	WP_096689018.1	WP_015196348.1	WP_224178869.1
N0.HOG0000252	OG0000045	n0	WP_035158023.1	WP_096657107.1	WP_096620277.1	WP_096689840.1, WP_096690762.1, WP_096690430.1, WP_096694068.1, WP_096692344.1, WP_096692269.1, WP_096690361.1, WP_096690567.1	WP_096689840.1, WP_096690762.1, WP_096690430.1, WP_096694068.1, WP_096692344.1, WP_096692269.1, WP_096690361.1, WP_096690567.1	WP_015196883.1, WP_041739671.1	WP_224177902.1, WP_224177102.1, WP_223974614.1
N0.HOG0000253	OG0000046	n0	WP_238178519.1	WP_096657189.1, WP_096657220.1, WP_096657376.1		WP_096695068.1, WP_096695177.1, WP_096695227.1	WP_096695068.1, WP_096695177.1, WP_096695227.1	WP_041740406.1, WP_015198357.1, WP_015198118.1, WP_015197925.1	WP_224179680.1, WP_224179195.1, WP_224180166.1, WP_224174471.1, WP_224174600.1, WP_224178994.1, WP_224175698.1, WP_224174367.1, WP_224174860.1, WP_224178995.1
N0.HOG0000254	OG0000047	n1	WP_035150185.1, WP_035150179.1	WP_096659956.1				WP_015198129.1	
N0.HOG0000255	OG0000047	n5	WP_035150182.1			WP_096689515.1	WP_096689515.1		
N0.HOG0000256	OG0000047	n7	WP_035150177.1, WP_035150174.1		WP_096620066.1	WP_096689516.1, WP_096689517.1, WP_096688636.1, WP_096688634.1, WP_096688635.1	WP_096689516.1, WP_096689517.1, WP_096688636.1, WP_096688634.1, WP_096688635.1	WP_015197633.1, WP_015197632.1	WP_224179069.1
N0.HOG0000257	OG0000048	n1	WP_035151117.1	WP_096660895.1	WP_096625544.1	WP_096686066.1	WP_096686066.1	WP_015200396.1	WP_223972807.1
N0.HOG0000258	OG0000048	n9	WP_035150264.1	WP_096661291.1	WP_096620244.1	WP_096687766.1	WP_096687766.1	WP_015199467.1	WP_223970995.1
N0.HOG0000259	OG0000048	n15	WP_046814715.1			WP_096693169.1, WP_096693327.1	WP_096693169.1, WP_096693327.1		WP_224179977.1, WP_224176321.1, WP_224176508.1
N0.HOG0000260	OG0000049	n1	WP_046814807.1	WP_096659840.1	WP_096626595.1				WP_224176341.1
N0.HOG0000261	OG0000049	n7	WP_035150949.1	WP_096659131.1	WP_096626095.1				WP_224178608.1
N0.HOG0000262	OG0000049	n10	WP_168163493.1	WP_096658206.1					WP_224174712.1
N0.HOG0000263	OG0000049	n13				WP_096691395.1	WP_096691395.1		WP_224179290.1
N0.HOG0000264	OG0000049	n17		WP_096655684.1					WP_224174729.1
N0.HOG0000265	OG0000049	n18		WP_096660950.1		WP_096691043.1	WP_096691043.1		WP_223970094.1, WP_224177778.1
N0.HOG0000266	OG0000050	n1		WP_096661052.1	WP_096624340.1	WP_096686174.1	WP_096686174.1	WP_015196687.1	WP_223973274.1
N0.HOG0000267	OG0000050	n6	WP_082127255.1, WP_035154646.1	WP_096657974.1	WP_096622068.1	WP_096694076.1, WP_096694292.1, WP_096689762.1, WP_096694536.1	WP_096694076.1, WP_096694292.1, WP_096689762.1, WP_096694536.1	WP_015197840.1	WP_224174019.1, WP_224179192.1, WP_224179191.1, WP_224176612.1
N0.HOG0000268	OG0000051	n1		WP_096653108.1, WP_096653110.1, WP_096657423.1	WP_096622578.1			WP_015197709.1	WP_223976248.1, WP_223985370.1, WP_224175559.1
N0.HOG0000269	OG0000051	n8	WP_035156582.1	WP_096660648.1	WP_096622425.1, WP_096623543.1	WP_096689114.1, WP_096688875.1, WP_096691897.1, WP_096692010.1, WP_096687583.1	WP_096689114.1, WP_096688875.1, WP_096691897.1, WP_096692010.1, WP_096687583.1		WP_224176027.1
N0.HOG0000270	OG0000052	n1	WP_035148992.1	WP_096652475.1	WP_096624554.1	WP_096686043.1, WP_096691439.1	WP_096686043.1, WP_096691439.1	WP_015196064.1, WP_015198425.1	WP_224179285.1, WP_224175119.1, WP_223990866.1, WP_224175352.1
N0.HOG0000271	OG0000052	n13	WP_035151240.1	WP_096661483.1		WP_096695256.1, WP_096695303.1	WP_096695256.1, WP_096695303.1	WP_015199533.1	WP_224180451.1, WP_224176512.1
N0.HOG0000272	OG0000053	n1	WP_035150200.1	WP_096660120.1, WP_096656011.1, WP_096660107.1		WP_096689506.1, WP_096691270.1, WP_096692560.1, WP_096691287.1	WP_096689506.1, WP_096691270.1, WP_096692560.1, WP_096691287.1	WP_015197625.1	WP_224176746.1, WP_224179512.1
N0.HOG0000273	OG0000053	n15	WP_035149528.1		WP_096620062.1	WP_096694202.1	WP_096694202.1	WP_015198145.1	WP_224179072.1, WP_223977488.1
N0.HOG0000274	OG0000054	n2				WP_096690896.1	WP_096690896.1		WP_224177696.1
N0.HOG0000275	OG0000054	n6		WP_096653164.1		WP_096692270.1	WP_096692270.1		
N0.HOG0000276	OG0000054	n8	WP_035151456.1	WP_096654013.1	WP_096624463.1				
N0.HOG0000277	OG0000054	n10	WP_035152967.1	WP_096659976.1	WP_096620296.1, WP_096620297.1	WP_096691663.1, WP_096691408.1	WP_096691663.1, WP_096691408.1	WP_015196370.1	WP_223980887.1, WP_224175154.1, WP_224175652.1
N0.HOG0000278	OG0000055	n0	WP_035152364.1, WP_256388868.1		WP_096624987.1	WP_096692943.1, WP_096683822.1, WP_096693599.1, WP_096691373.1, WP_096692930.1, WP_096686027.1	WP_096692943.1, WP_096683822.1, WP_096693599.1, WP_096691373.1, WP_096692930.1, WP_096686027.1	WP_015198411.1	WP_224177700.1, WP_224176828.1, WP_223987626.1, WP_223990968.1, WP_223974899.1, WP_224175268.1
N0.HOG0000279	OG0000056	n1	WP_035152367.1			WP_096683823.1	WP_096683823.1		WP_224177701.1
N0.HOG0000280	OG0000056	n4	WP_035159297.1			WP_096686024.1, WP_096693602.1, WP_096692944.1, WP_096691372.1, WP_096692931.1	WP_096686024.1, WP_096693602.1, WP_096692944.1, WP_096691372.1, WP_096692931.1	WP_015198412.1	WP_224175267.1, WP_223974907.1, WP_223987624.1, WP_224176827.1, WP_224174715.1, WP_223990970.1
N0.HOG0000281	OG0000057	n1	WP_052754395.1	WP_096659434.1		WP_096687898.1, WP_096687945.1, WP_096688625.1	WP_096687898.1, WP_096687945.1, WP_096688625.1		WP_224174743.1
N0.HOG0000282	OG0000057	n11		WP_096661694.1, WP_096657599.1					WP_223985282.1
N0.HOG0000283	OG0000057	n14	WP_035152844.1	WP_096658936.1		WP_096689835.1	WP_096689835.1	WP_015197804.1	WP_224178369.1
N0.HOG0000284	OG0000057	n19		WP_096656851.1		WP_096684290.1	WP_096684290.1		
N0.HOG0000285	OG0000058	n0		WP_096652668.1, WP_096652672.1, WP_096656317.1, WP_096653367.1, WP_096653357.1, WP_096654007.1, WP_096656494.1, WP_096653452.1, WP_096654685.1, WP_096656498.1, WP_096654938.1, WP_096655622.1, WP_096657111.1, WP_096656492.1, WP_096656491.1, WP_096656495.1, WP_096656496.1, WP_096656497.1, WP_096656037.1, WP_096656493.1, WP_096658156.1					WP_224177899.1
N0.HOG0000286	OG0000059	n1	WP_035156446.1	WP_096658123.1	WP_096623487.1	WP_096691483.1	WP_096691483.1	WP_015197460.1	WP_223989517.1
N0.HOG0000287	OG0000059	n8	WP_035150710.1	WP_096654212.1	WP_096620831.1	WP_096692996.1	WP_096692996.1	WP_015197556.1	WP_224176570.1
N0.HOG0000288	OG0000059	n14	WP_035148922.1	WP_096656432.1	WP_096622598.1	WP_096692259.1	WP_096692259.1	WP_015199381.1	WP_224176885.1
N0.HOG0000289	OG0000060	n1	WP_035149321.1	WP_096652471.1	WP_096624551.1	WP_096692611.1	WP_096692611.1		WP_223990960.1, WP_223977252.1
N0.HOG0000290	OG0000060	n8	WP_035148987.1			WP_096689936.1	WP_096689936.1	WP_015196062.1	WP_223987941.1
N0.HOG0000291	OG0000060	n12	WP_035151245.1	WP_096661486.1		WP_096695258.1, WP_096695305.1	WP_096695258.1, WP_096695305.1	WP_015199531.1	WP_223977619.1, WP_224180454.1
N0.HOG0000292	OG0000061	n2	WP_035150197.1			WP_096689507.1	WP_096689507.1	WP_015197626.1	
N0.HOG0000293	OG0000061	n6		WP_096660118.1	WP_096621661.1	WP_096691271.1	WP_096691271.1		WP_224177323.1
N0.HOG0000294	OG0000061	n10		WP_096656010.1, WP_096660106.1		WP_096692559.1	WP_096692559.1		WP_223989551.1
N0.HOG0000295	OG0000061	n14	WP_035149530.1		WP_096620063.1	WP_096688639.1	WP_096688639.1	WP_015198144.1	WP_223977489.1, WP_224179073.1
N0.HOG0000296	OG0000062	n0	WP_035150001.1	WP_096655439.1	WP_096621760.1, WP_096621105.1, WP_096620300.1, WP_096622223.1	WP_096688870.1, WP_096687312.1, WP_096683775.1, WP_096690053.1, WP_096684564.1	WP_096688870.1, WP_096687312.1, WP_096683775.1, WP_096690053.1, WP_096684564.1	WP_015196914.1	WP_223978795.1, WP_224175373.1, WP_224178787.1, WP_224177064.1
N0.HOG0000297	OG0000063	n1	WP_035153783.1	WP_096659607.1, WP_096654627.1, WP_096654625.1	WP_096620481.1	WP_096684896.1, WP_096686396.1	WP_096684896.1, WP_096686396.1	WP_015196677.1, WP_041739039.1, WP_041739042.1	WP_224175528.1, WP_224174000.1
N0.HOG0000298	OG0000063	n14	WP_035153805.1			WP_096686404.1, WP_096686406.1	WP_096686404.1, WP_096686406.1	WP_015201037.1	WP_224180312.1
N0.HOG0000299	OG0000064	n1	WP_035154594.1	WP_096659195.1	WP_096622204.1	WP_096690144.1	WP_096690144.1	WP_015196831.1	WP_224179577.1, WP_223988239.1
N0.HOG0000300	OG0000064	n8	WP_035156922.1	WP_096658398.1	WP_096622709.1	WP_096689619.1, WP_096686761.1, WP_096692294.1	WP_096689619.1, WP_096686761.1, WP_096692294.1	WP_015199341.1	WP_224177892.1, WP_224174527.1, WP_223989889.1
N0.HOG0000301	OG0000065	n0	WP_035157313.1	WP_096656802.1	WP_096621406.1, WP_096622532.1	WP_096690381.1, WP_096689324.1, WP_096692037.1, WP_096688804.1, WP_096693082.1, WP_096690942.1	WP_096690381.1, WP_096689324.1, WP_096692037.1, WP_096688804.1, WP_096693082.1, WP_096690942.1	WP_015197988.1, WP_015196530.1, WP_015196825.1, WP_203225927.1, WP_015199290.1	
N0.HOG0000302	OG0000066	n2	WP_035149937.1, WP_035148920.1	WP_096657598.1	WP_096620160.1	WP_096688812.1	WP_096688812.1		WP_224178892.1, WP_224177895.1
N0.HOG0000303	OG0000066	n11		WP_096658161.1		WP_096687014.1, WP_096690796.1	WP_096687014.1, WP_096690796.1		WP_224178603.1, WP_224177916.1
N0.HOG0000304	OG0000066	n17		WP_096661192.1					WP_224179075.1
N0.HOG0000305	OG0000066	n18							WP_224175774.1, WP_223984583.1
N0.HOG0000306	OG0000067	n2	WP_035150688.1	WP_096653265.1	WP_096621952.1	WP_096688480.1	WP_096688480.1		WP_224179217.1
N0.HOG0000307	OG0000067	n7	WP_052754487.1, WP_035149708.1, WP_238178349.1	WP_096655480.1, WP_096656459.1	WP_172892767.1			WP_015197166.1	
N0.HOG0000308	OG0000067	n13	WP_035150689.1	WP_096653285.1	WP_096621262.1	WP_096688477.1	WP_096688477.1	WP_015200008.1	WP_223986199.1
N0.HOG0000309	OG0000068	n1	WP_035153600.1	WP_096657151.1, WP_096658603.1	WP_096620794.1	WP_096686704.1	WP_096686704.1		WP_223983062.1, WP_223972642.1
N0.HOG0000310	OG0000068	n8	WP_035150279.1		WP_096620919.1	WP_096688303.1, WP_096693573.1, WP_096690990.1	WP_096688303.1, WP_096693573.1, WP_096690990.1	WP_015200563.1	WP_223972520.1, WP_223980037.1, WP_224177622.1
N0.HOG0000311	OG0000069	n1	WP_035152728.1	WP_096658881.1					WP_224174151.1
N0.HOG0000312	OG0000069	n4		WP_096658869.1					WP_223970437.1
N0.HOG0000313	OG0000069	n6		WP_096658843.1		WP_096687820.1	WP_096687820.1		WP_224174148.1, WP_224174172.1
N0.HOG0000314	OG0000069	n10		WP_096661035.1		WP_096694715.1	WP_096694715.1		WP_224174170.1, WP_224174126.1, WP_224178293.1, WP_224174112.1, WP_224174160.1, WP_224174145.1, WP_255667712.1
N0.HOG0000315	OG0000070	n1		WP_096655478.1		WP_096684394.1	WP_096684394.1		WP_223974384.1
N0.HOG0000316	OG0000070	n5		WP_096655151.1	WP_096622282.1	WP_096687650.1, WP_096684365.1, WP_096683949.1, WP_096683935.1	WP_096687650.1, WP_096684365.1, WP_096683949.1, WP_096683935.1		WP_224173920.1, WP_223973130.1
N0.HOG0000317	OG0000070	n16		WP_096655153.1		WP_096684387.1	WP_096684387.1		WP_224178196.1
N0.HOG0000318	OG0000071	n1		WP_096658062.1		WP_096685624.1	WP_096685624.1	WP_015199683.1	WP_224174774.1, WP_224176095.1
N0.HOG0000319	OG0000071	n6		WP_096659081.1	WP_096620111.1, WP_096620314.1	WP_096695334.1, WP_096686259.1, WP_096693551.1, WP_096692063.1, WP_096692956.1	WP_096695334.1, WP_096686259.1, WP_096693551.1, WP_096692063.1, WP_096692956.1		WP_170213544.1
N0.HOG0000320	OG0000072	n0	WP_035157023.1, WP_035150478.1	WP_096660182.1		WP_096690524.1, WP_096690508.1, WP_096686209.1, WP_096689354.1	WP_096690524.1, WP_096690508.1, WP_096686209.1, WP_096689354.1	WP_041740898.1	WP_224178894.1, WP_223991267.1, WP_223982518.1, WP_223990992.1, WP_223978707.1, WP_223973279.1, WP_223984765.1
N0.HOG0000321	OG0000073	n1	WP_035154411.1	WP_096655875.1, WP_096655868.1	WP_096623186.1, WP_096621235.1	WP_096689987.1	WP_096689987.1	WP_051036749.1	WP_223973153.1
N0.HOG0000322	OG0000073	n10	WP_035153422.1	WP_096660052.1	WP_096620618.1	WP_096690366.1	WP_096690366.1	WP_015199734.1	WP_223975079.1
N0.HOG0000323	OG0000073	n16	WP_035154226.1		WP_096620627.1				WP_224179619.1
N0.HOG0000324	OG0000074	n1	WP_052754390.1	WP_096660868.1, WP_096661319.1, WP_096659818.1, WP_096659820.1, WP_096653517.1	WP_096624606.1			WP_015198521.1	WP_224177449.1
N0.HOG0000325	OG0000074	n9		WP_096659822.1, WP_096659509.1		WP_096687204.1	WP_096687204.1	WP_015199104.1, WP_015199210.1	WP_224174809.1, WP_224176515.1, WP_223976764.1, WP_224179084.1
N0.HOG0000326	OG0000075	n6		WP_096655940.1	WP_096622487.1				
N0.HOG0000327	OG0000075	n10		WP_096659751.1	WP_096624438.1				
N0.HOG0000328	OG0000075	n11		WP_096658281.1	WP_096622962.1				
N0.HOG0000329	OG0000075	n12				WP_096691848.1, WP_096691751.1, WP_096688883.1	WP_096691848.1, WP_096691751.1, WP_096688883.1		WP_224176039.1
N0.HOG0000330	OG0000076	n2	WP_035155848.1	WP_096653932.1		WP_096691809.1	WP_096691809.1	WP_015195807.1	WP_224177218.1, WP_224177101.1
N0.HOG0000331	OG0000076	n8	WP_035155851.1					WP_015198031.1	
N0.HOG0000332	OG0000076	n9	WP_035149136.1	WP_096653664.1, WP_096653660.1, WP_096653662.1, WP_096656854.1		WP_096690183.1	WP_096690183.1	WP_015198823.1	WP_224178317.1
