HOG	OG	Gene Tree Parent Clade	336-3	NIES-267	NIES-3974	NIES-4071	NIES-4105	PCC_6303	PCC_7716
N3.HOG0000256	OG0000037	n8						WP_015195823.1	WP_019493593.1
N3.HOG0000257	OG0000037	n10				WP_096690445.1	WP_096690445.1		WP_073620704.1
N3.HOG0000258	OG0000037	n13						WP_015200029.1	
N3.HOG0000259	OG0000037	n16				WP_096686575.1	WP_096686575.1	WP_015199328.1	WP_223985796.1
N3.HOG0000260	OG0000038	n1				WP_096687180.1, WP_096689831.1, WP_096685000.1	WP_096687180.1, WP_096689831.1, WP_096685000.1	WP_015199428.1	WP_223973842.1, WP_224179556.1, WP_224175787.1, WP_223972042.1, WP_224175281.1
N3.HOG0000261	OG0000038	n15				WP_096686989.1	WP_096686989.1		
N3.HOG0000262	OG0000038	n18				WP_096694576.1	WP_096694576.1		WP_224176205.1
N3.HOG0000263	OG0000038	n21				WP_096684229.1	WP_096684229.1	WP_015198499.1	
N3.HOG0000264	OG0000039	n1				WP_096686045.1, WP_096691438.1	WP_096686045.1, WP_096691438.1	WP_015198426.1	WP_224175118.1, WP_224175353.1, WP_224176861.1
N3.HOG0000265	OG0000039	n11				WP_096689937.1	WP_096689937.1	WP_015196063.1	WP_224179284.1
N3.HOG0000266	OG0000039	n15				WP_096695304.1, WP_096695257.1	WP_096695304.1, WP_096695257.1	WP_015199532.1	WP_224176511.1, WP_224180453.1
N3.HOG0000267	OG0000040	n4				WP_096683938.1, WP_096691251.1, WP_096689312.1, WP_096689104.1, WP_096692792.1	WP_096683938.1, WP_096691251.1, WP_096689312.1, WP_096689104.1, WP_096692792.1		WP_224177333.1, WP_224174214.1, WP_224176770.1, WP_223978159.1
N3.HOG0000268	OG0000040	n20						WP_015200129.1	
N3.HOG0000269	OG0000040	n21						WP_015198952.1	
N3.HOG0000270	OG0000041	n2				WP_096684128.1, WP_096689003.1, WP_096686338.1	WP_096684128.1, WP_096689003.1, WP_096686338.1	WP_015197437.1	WP_223986883.1
N3.HOG0000271	OG0000041	n14				WP_096693688.1	WP_096693688.1	WP_041740060.1	WP_224176201.1
N3.HOG0000272	OG0000041	n17				WP_096689477.1, WP_096693652.1	WP_096689477.1, WP_096693652.1	WP_015196564.1	WP_223987336.1, WP_224176197.1
N3.HOG0000273	OG0000042	n1				WP_096689244.1, WP_096688178.1, WP_096690528.1, WP_096692172.1, WP_096684126.1	WP_096689244.1, WP_096688178.1, WP_096690528.1, WP_096692172.1, WP_096684126.1		WP_223981627.1
N3.HOG0000274	OG0000042	n19				WP_096691555.1, WP_096683799.1	WP_096691555.1, WP_096683799.1		WP_224175059.1
N3.HOG0000275	OG0000043	n2				WP_096688360.1	WP_096688360.1	WP_015197734.1	WP_223985707.1
N3.HOG0000276	OG0000043	n8				WP_096691852.1	WP_096691852.1	WP_015196744.1	WP_223976582.1
N3.HOG0000277	OG0000043	n14				WP_096686671.1	WP_096686671.1	WP_015197499.1	WP_224179378.1
N3.HOG0000278	OG0000043	n18				WP_096694572.1	WP_096694572.1	WP_015197031.1	WP_223978913.1
N3.HOG0000279	OG0000044	n2				WP_096689017.1	WP_096689017.1	WP_015196347.1	WP_224178868.1
N3.HOG0000280	OG0000044	n8				WP_096688179.1	WP_096688179.1		WP_224178650.1
N3.HOG0000281	OG0000044	n13						WP_015199625.1	
N3.HOG0000282	OG0000044	n19				WP_096689018.1	WP_096689018.1	WP_015196348.1	WP_224178869.1
N3.HOG0000283	OG0000045	n0				WP_096689840.1, WP_096690762.1, WP_096690430.1, WP_096694068.1, WP_096692344.1, WP_096692269.1, WP_096690361.1, WP_096690567.1	WP_096689840.1, WP_096690762.1, WP_096690430.1, WP_096694068.1, WP_096692344.1, WP_096692269.1, WP_096690361.1, WP_096690567.1	WP_015196883.1, WP_041739671.1	WP_224177902.1, WP_224177102.1, WP_223974614.1
N3.HOG0000284	OG0000046	n0				WP_096695068.1, WP_096695177.1, WP_096695227.1	WP_096695068.1, WP_096695177.1, WP_096695227.1	WP_041740406.1, WP_015198357.1, WP_015198118.1, WP_015197925.1	WP_224179680.1, WP_224179195.1, WP_224180166.1, WP_224174471.1, WP_224174600.1, WP_224178994.1, WP_224175698.1, WP_224174367.1, WP_224174860.1, WP_224178995.1
N3.HOG0000285	OG0000047	n1						WP_015198129.1	
N3.HOG0000286	OG0000047	n5				WP_096689515.1	WP_096689515.1		
N3.HOG0000287	OG0000047	n8				WP_096689516.1, WP_096689517.1	WP_096689516.1, WP_096689517.1	WP_015197633.1, WP_015197632.1	
N3.HOG0000288	OG0000047	n15				WP_096688636.1, WP_096688634.1, WP_096688635.1	WP_096688636.1, WP_096688634.1, WP_096688635.1		WP_224179069.1
N3.HOG0000289	OG0000048	n1				WP_096686066.1	WP_096686066.1	WP_015200396.1	WP_223972807.1
N3.HOG0000290	OG0000048	n9				WP_096687766.1	WP_096687766.1	WP_015199467.1	WP_223970995.1
N3.HOG0000291	OG0000048	n15				WP_096693169.1, WP_096693327.1	WP_096693169.1, WP_096693327.1		WP_224179977.1, WP_224176321.1, WP_224176508.1
N3.HOG0000292	OG0000049	n1							WP_224176341.1
N3.HOG0000293	OG0000049	n7							WP_224178608.1
N3.HOG0000294	OG0000049	n10							WP_224174712.1
N3.HOG0000295	OG0000049	n13				WP_096691395.1	WP_096691395.1		WP_224179290.1
N3.HOG0000296	OG0000049	n17							WP_224174729.1
N3.HOG0000297	OG0000049	n18				WP_096691043.1	WP_096691043.1		WP_223970094.1, WP_224177778.1
N3.HOG0000298	OG0000050	n1				WP_096686174.1	WP_096686174.1	WP_015196687.1	WP_223973274.1
N3.HOG0000299	OG0000050	n6				WP_096694076.1, WP_096694292.1, WP_096689762.1, WP_096694536.1	WP_096694076.1, WP_096694292.1, WP_096689762.1, WP_096694536.1	WP_015197840.1	WP_224174019.1, WP_224179192.1, WP_224179191.1, WP_224176612.1
N3.HOG0000300	OG0000051	n1						WP_015197709.1	WP_223976248.1, WP_223985370.1, WP_224175559.1
N3.HOG0000301	OG0000051	n11				WP_096689114.1	WP_096689114.1		
N3.HOG0000302	OG0000051	n13				WP_096688875.1, WP_096691897.1, WP_096692010.1, WP_096687583.1	WP_096688875.1, WP_096691897.1, WP_096692010.1, WP_096687583.1		
N3.HOG0000303	OG0000052	n4						WP_015196064.1	WP_224179285.1
N3.HOG0000304	OG0000052	n6				WP_096686043.1, WP_096691439.1	WP_096686043.1, WP_096691439.1	WP_015198425.1	WP_224175119.1, WP_223990866.1, WP_224175352.1
N3.HOG0000305	OG0000052	n13				WP_096695256.1, WP_096695303.1	WP_096695256.1, WP_096695303.1	WP_015199533.1	WP_224180451.1, WP_224176512.1
N3.HOG0000306	OG0000053	n1				WP_096689506.1, WP_096691270.1, WP_096692560.1, WP_096691287.1	WP_096689506.1, WP_096691270.1, WP_096692560.1, WP_096691287.1	WP_015197625.1	WP_224176746.1, WP_224179512.1
N3.HOG0000307	OG0000053	n15				WP_096694202.1	WP_096694202.1	WP_015198145.1	WP_224179072.1, WP_223977488.1
N3.HOG0000308	OG0000054	n2				WP_096690896.1	WP_096690896.1		WP_224177696.1
N3.HOG0000309	OG0000054	n6				WP_096692270.1	WP_096692270.1		
N3.HOG0000310	OG0000054	n10				WP_096691663.1, WP_096691408.1	WP_096691663.1, WP_096691408.1	WP_015196370.1	WP_223980887.1, WP_224175154.1, WP_224175652.1
N3.HOG0000311	OG0000055	n0				WP_096692943.1, WP_096683822.1, WP_096693599.1, WP_096691373.1, WP_096692930.1, WP_096686027.1	WP_096692943.1, WP_096683822.1, WP_096693599.1, WP_096691373.1, WP_096692930.1, WP_096686027.1	WP_015198411.1	WP_224177700.1, WP_224176828.1, WP_223987626.1, WP_223990968.1, WP_223974899.1, WP_224175268.1
N3.HOG0000312	OG0000056	n1				WP_096683823.1	WP_096683823.1		WP_224177701.1
N3.HOG0000313	OG0000056	n4				WP_096686024.1, WP_096693602.1, WP_096692944.1, WP_096691372.1, WP_096692931.1	WP_096686024.1, WP_096693602.1, WP_096692944.1, WP_096691372.1, WP_096692931.1	WP_015198412.1	WP_224175267.1, WP_223974907.1, WP_223987624.1, WP_224176827.1, WP_224174715.1, WP_223990970.1
N3.HOG0000314	OG0000057	n1				WP_096687898.1, WP_096687945.1, WP_096688625.1	WP_096687898.1, WP_096687945.1, WP_096688625.1		WP_224174743.1
N3.HOG0000315	OG0000057	n11							WP_223985282.1
N3.HOG0000316	OG0000057	n14				WP_096689835.1	WP_096689835.1	WP_015197804.1	WP_224178369.1
N3.HOG0000317	OG0000057	n19				WP_096684290.1	WP_096684290.1		
N3.HOG0000318	OG0000058	n0							WP_224177899.1
N3.HOG0000319	OG0000059	n1				WP_096691483.1	WP_096691483.1	WP_015197460.1	WP_223989517.1
N3.HOG0000320	OG0000059	n8				WP_096692996.1	WP_096692996.1	WP_015197556.1	WP_224176570.1
N3.HOG0000321	OG0000059	n14				WP_096692259.1	WP_096692259.1	WP_015199381.1	WP_224176885.1
N3.HOG0000322	OG0000060	n1				WP_096692611.1	WP_096692611.1		WP_223990960.1, WP_223977252.1
N3.HOG0000323	OG0000060	n8				WP_096689936.1	WP_096689936.1	WP_015196062.1	WP_223987941.1
N3.HOG0000324	OG0000060	n12				WP_096695258.1, WP_096695305.1	WP_096695258.1, WP_096695305.1	WP_015199531.1	WP_223977619.1, WP_224180454.1
N3.HOG0000325	OG0000061	n2				WP_096689507.1	WP_096689507.1	WP_015197626.1	
N3.HOG0000326	OG0000061	n6				WP_096691271.1	WP_096691271.1		WP_224177323.1
N3.HOG0000327	OG0000061	n10				WP_096692559.1	WP_096692559.1		WP_223989551.1
N3.HOG0000328	OG0000061	n14				WP_096688639.1	WP_096688639.1	WP_015198144.1	WP_223977489.1, WP_224179073.1
N3.HOG0000329	OG0000062	n4				WP_096688870.1, WP_096687312.1	WP_096688870.1, WP_096687312.1		
N3.HOG0000330	OG0000062	n9				WP_096683775.1, WP_096690053.1	WP_096683775.1, WP_096690053.1		WP_223978795.1, WP_224175373.1, WP_224178787.1
N3.HOG0000331	OG0000062	n17							WP_224177064.1
N3.HOG0000332	OG0000062	n18				WP_096684564.1	WP_096684564.1		
N3.HOG0000333	OG0000063	n1				WP_096684896.1, WP_096686396.1	WP_096684896.1, WP_096686396.1	WP_015196677.1, WP_041739039.1, WP_041739042.1	WP_224175528.1, WP_224174000.1
N3.HOG0000334	OG0000063	n14				WP_096686404.1, WP_096686406.1	WP_096686404.1, WP_096686406.1	WP_015201037.1	WP_224180312.1
N3.HOG0000335	OG0000064	n1				WP_096690144.1	WP_096690144.1	WP_015196831.1	WP_224179577.1, WP_223988239.1
N3.HOG0000336	OG0000064	n8				WP_096689619.1, WP_096686761.1, WP_096692294.1	WP_096689619.1, WP_096686761.1, WP_096692294.1	WP_015199341.1	WP_224177892.1, WP_224174527.1, WP_223989889.1
N3.HOG0000337	OG0000065	n5				WP_096690381.1	WP_096690381.1		
N3.HOG0000338	OG0000065	n7				WP_096689324.1	WP_096689324.1		
N3.HOG0000339	OG0000065	n9				WP_096692037.1	WP_096692037.1	WP_015197988.1, WP_015196530.1	
N3.HOG0000340	OG0000065	n14				WP_096688804.1	WP_096688804.1	WP_015196825.1, WP_203225927.1	
N3.HOG0000341	OG0000065	n17				WP_096693082.1	WP_096693082.1	WP_015199290.1	
N3.HOG0000342	OG0000065	n19				WP_096690942.1	WP_096690942.1		
N3.HOG0000343	OG0000066	n2				WP_096688812.1	WP_096688812.1		WP_224178892.1, WP_224177895.1
N3.HOG0000344	OG0000066	n11				WP_096687014.1, WP_096690796.1	WP_096687014.1, WP_096690796.1		WP_224178603.1, WP_224177916.1
N3.HOG0000345	OG0000066	n17							WP_224179075.1
N3.HOG0000346	OG0000066	n18							WP_224175774.1, WP_223984583.1
N3.HOG0000347	OG0000067	n2				WP_096688480.1	WP_096688480.1		WP_224179217.1
N3.HOG0000348	OG0000067	n7						WP_015197166.1	
N3.HOG0000349	OG0000067	n13				WP_096688477.1	WP_096688477.1	WP_015200008.1	WP_223986199.1
N3.HOG0000350	OG0000068	n1				WP_096686704.1	WP_096686704.1		WP_223983062.1, WP_223972642.1
N3.HOG0000351	OG0000068	n8				WP_096688303.1, WP_096693573.1, WP_096690990.1	WP_096688303.1, WP_096693573.1, WP_096690990.1	WP_015200563.1	WP_223972520.1, WP_223980037.1, WP_224177622.1
N3.HOG0000352	OG0000069	n1							WP_224174151.1
N3.HOG0000353	OG0000069	n4							WP_223970437.1
N3.HOG0000354	OG0000069	n6				WP_096687820.1	WP_096687820.1		WP_224174148.1, WP_224174172.1
N3.HOG0000355	OG0000069	n10				WP_096694715.1	WP_096694715.1		WP_224174170.1, WP_224174126.1, WP_224178293.1, WP_224174112.1, WP_224174160.1, WP_224174145.1, WP_255667712.1
N3.HOG0000356	OG0000070	n1				WP_096684394.1	WP_096684394.1		WP_223974384.1
N3.HOG0000357	OG0000070	n5				WP_096687650.1, WP_096684365.1, WP_096683949.1, WP_096683935.1	WP_096687650.1, WP_096684365.1, WP_096683949.1, WP_096683935.1		WP_224173920.1, WP_223973130.1
N3.HOG0000358	OG0000070	n16				WP_096684387.1	WP_096684387.1		WP_224178196.1
N3.HOG0000359	OG0000071	n1				WP_096685624.1	WP_096685624.1	WP_015199683.1	WP_224174774.1, WP_224176095.1
N3.HOG0000360	OG0000071	n7				WP_096695334.1	WP_096695334.1		WP_170213544.1
N3.HOG0000361	OG0000071	n10				WP_096686259.1, WP_096693551.1, WP_096692063.1, WP_096692956.1	WP_096686259.1, WP_096693551.1, WP_096692063.1, WP_096692956.1		
N3.HOG0000362	OG0000072	n0				WP_096690524.1, WP_096690508.1, WP_096686209.1, WP_096689354.1	WP_096690524.1, WP_096690508.1, WP_096686209.1, WP_096689354.1	WP_041740898.1	WP_224178894.1, WP_223991267.1, WP_223982518.1, WP_223990992.1, WP_223978707.1, WP_223973279.1, WP_223984765.1
N3.HOG0000363	OG0000073	n5						WP_051036749.1	
N3.HOG0000364	OG0000073	n8				WP_096689987.1	WP_096689987.1		
N3.HOG0000365	OG0000073	n10				WP_096690366.1	WP_096690366.1	WP_015199734.1	WP_223975079.1
N3.HOG0000366	OG0000073	n16							WP_224179619.1
N3.HOG0000367	OG0000074	n1						WP_015198521.1	WP_224177449.1
N3.HOG0000368	OG0000074	n9				WP_096687204.1	WP_096687204.1	WP_015199104.1, WP_015199210.1	WP_224174809.1, WP_224176515.1, WP_223976764.1, WP_224179084.1
N3.HOG0000369	OG0000075	n12				WP_096691848.1, WP_096691751.1, WP_096688883.1	WP_096691848.1, WP_096691751.1, WP_096688883.1		WP_224176039.1
N3.HOG0000370	OG0000076	n2				WP_096691809.1	WP_096691809.1	WP_015195807.1	WP_224177218.1, WP_224177101.1
N3.HOG0000371	OG0000076	n8						WP_015198031.1	
N3.HOG0000372	OG0000076	n9				WP_096690183.1	WP_096690183.1	WP_015198823.1	WP_224178317.1
N3.HOG0000373	OG0000077	n5							WP_224174338.1, WP_224176306.1
N3.HOG0000374	OG0000077	n7							WP_224174410.1, WP_224180341.1
N3.HOG0000375	OG0000077	n9							WP_224180251.1
N3.HOG0000376	OG0000077	n10				WP_096693555.1	WP_096693555.1		
N3.HOG0000377	OG0000077	n11				WP_096694954.1	WP_096694954.1	WP_015198239.1, WP_015196125.1	WP_224174245.1
N3.HOG0000378	OG0000078	n1				WP_096685348.1	WP_096685348.1	WP_041739258.1	WP_223978242.1
N3.HOG0000379	OG0000078	n7				WP_096686680.1, WP_096694317.1	WP_096686680.1, WP_096694317.1	WP_015200995.1	WP_224179388.1, WP_224176270.1, WP_073618247.1
N3.HOG0000380	OG0000079	n1				WP_096690838.1	WP_096690838.1	WP_015197086.1	WP_223975674.1
N3.HOG0000381	OG0000079	n8				WP_096692592.1	WP_096692592.1		WP_224176674.1
N3.HOG0000382	OG0000079	n12				WP_096687944.1, WP_096684429.1	WP_096687944.1, WP_096684429.1		WP_223977187.1
N3.HOG0000383	OG0000080	n1						WP_015197111.1	WP_224177215.1
N3.HOG0000384	OG0000080	n6				WP_096685241.1, WP_096692222.1	WP_096685241.1, WP_096692222.1		WP_224178762.1, WP_224176340.1, WP_224176908.1
N3.HOG0000385	OG0000080	n13				WP_096693064.1	WP_096693064.1	WP_015195893.1	WP_224176454.1
N3.HOG0000386	OG0000081	n1				WP_096692950.1	WP_096692950.1		
N3.HOG0000387	OG0000081	n8				WP_096688521.1	WP_096688521.1		
N3.HOG0000388	OG0000081	n10				WP_096691082.1	WP_096691082.1	WP_015199405.1	
N3.HOG0000389	OG0000081	n12				WP_096690051.1, WP_096689527.1	WP_096690051.1, WP_096689527.1	WP_238993715.1	
N3.HOG0000390	OG0000082	n1				WP_096692229.1	WP_096692229.1	WP_015200903.1	WP_224176905.1
N3.HOG0000391	OG0000082	n8				WP_096692750.1	WP_096692750.1		WP_224180487.1, WP_224174479.1, WP_073619728.1
N3.HOG0000392	OG0000082	n13				WP_096684468.1	WP_096684468.1		WP_224174155.1
N3.HOG0000393	OG0000083	n1				WP_096686791.1	WP_096686791.1	WP_015199355.1, WP_015197848.1	WP_224174917.1, WP_224175350.1
N3.HOG0000394	OG0000083	n10				WP_096689409.1	WP_096689409.1		
N3.HOG0000395	OG0000083	n12							WP_224174255.1
N3.HOG0000396	OG0000083	n14				WP_096687504.1	WP_096687504.1		WP_224175240.1
N3.HOG0000397	OG0000084	n2				WP_096692804.1	WP_096692804.1	WP_015197290.1	WP_223990658.1
N3.HOG0000398	OG0000084	n10							WP_224178856.1
N3.HOG0000399	OG0000084	n11				WP_096689751.1	WP_096689751.1		WP_224179267.1
N3.HOG0000400	OG0000084	n14				WP_096685604.1	WP_096685604.1		WP_224176397.1
N3.HOG0000401	OG0000084	n16							WP_223978645.1
N3.HOG0000402	OG0000085	n0				WP_096687586.1, WP_096683979.1, WP_096691171.1, WP_096694553.1, WP_096689325.1	WP_096687586.1, WP_096683979.1, WP_096691171.1, WP_096694553.1, WP_096689325.1	WP_015199682.1	WP_223985058.1, WP_223980781.1, WP_224176094.1
N3.HOG0000403	OG0000086	n1				WP_096687704.1	WP_096687704.1	WP_015199372.1	WP_223972605.1
N3.HOG0000404	OG0000086	n8							WP_224178888.1, WP_224178971.1, WP_224178824.1
N3.HOG0000405	OG0000086	n11				WP_096690120.1	WP_096690120.1	WP_015198648.1	WP_224178819.1
N3.HOG0000406	OG0000087	n1				WP_096688405.1	WP_096688405.1	WP_015200057.1	WP_223987779.1
N3.HOG0000407	OG0000087	n9				WP_096692027.1	WP_096692027.1	WP_015199201.1	WP_223980055.1
N3.HOG0000408	OG0000087	n13				WP_096693930.1	WP_096693930.1		WP_224176412.1
N3.HOG0000409	OG0000088	n1				WP_096693944.1	WP_096693944.1	WP_015199447.1	WP_127086126.1
N3.HOG0000410	OG0000088	n8				WP_096691928.1	WP_096691928.1	WP_015173955.1	
N3.HOG0000411	OG0000088	n11				WP_096685322.1	WP_096685322.1	WP_015199448.1	WP_019488911.1
N3.HOG0000412	OG0000089	n1				WP_096688929.1	WP_096688929.1	WP_015196823.1	WP_224177972.1
N3.HOG0000413	OG0000089	n7				WP_096687234.1	WP_096687234.1		WP_224178855.1, WP_223986557.1, WP_223976722.1, WP_224177458.1
N3.HOG0000414	OG0000089	n14							WP_223971259.1, WP_224179175.1
N3.HOG0000415	OG0000090	n2				WP_096688332.1, WP_096689196.1	WP_096688332.1, WP_096689196.1	WP_015199296.1	WP_224174128.1, WP_223990187.1, WP_223990189.1, WP_224176832.1, WP_223975758.1, WP_224177531.1
N3.HOG0000416	OG0000090	n12				WP_096692918.1, WP_096691024.1	WP_096692918.1, WP_096691024.1	WP_015196407.1	WP_223976423.1
N3.HOG0000417	OG0000091	n2				WP_096685936.1	WP_096685936.1	WP_015198686.1	WP_224175232.1
N3.HOG0000418	OG0000091	n9						WP_015198310.1, WP_015196122.1, WP_015198236.1	WP_224175655.1
N3.HOG0000419	OG0000091	n15							WP_224180246.1
N3.HOG0000420	OG0000092	n3				WP_073623405.1, WP_096694656.1, WP_096694659.1	WP_073623405.1, WP_096694656.1, WP_096694659.1		WP_019497149.1, WP_224179963.1, WP_224175770.1
N3.HOG0000421	OG0000092	n12				WP_096694653.1	WP_096694653.1	WP_041740505.1	WP_223974178.1, WP_224175795.1
N3.HOG0000422	OG0000093	n1				WP_096688180.1	WP_096688180.1	WP_015197076.1, WP_041740455.1	WP_224180193.1, WP_224180196.1, WP_224177824.1
N3.HOG0000423	OG0000093	n13						WP_015197950.1	WP_224174556.1, WP_224174558.1
N3.HOG0000424	OG0000094	n4						WP_203225943.1	
N3.HOG0000425	OG0000094	n5						WP_015196333.1	WP_224174217.1, WP_224179016.1
N3.HOG0000426	OG0000094	n9				WP_096690548.1	WP_096690548.1		WP_223973546.1, WP_224179019.1
N3.HOG0000427	OG0000094	n14							WP_224177473.1, WP_224179017.1
N3.HOG0000428	OG0000095	n1				WP_096688757.1	WP_096688757.1	WP_015200931.1	
N3.HOG0000429	OG0000095	n7				WP_096684405.1	WP_096684405.1		WP_223976527.1
N3.HOG0000430	OG0000095	n10				WP_096694084.1	WP_096694084.1	WP_015197782.1	WP_224179257.1
N3.HOG0000431	OG0000096	n3				WP_096688320.1	WP_096688320.1		WP_224176945.1
N3.HOG0000432	OG0000096	n6				WP_096692124.1	WP_096692124.1	WP_015196639.1	
N3.HOG0000433	OG0000096	n8						WP_015198851.1	WP_224177118.1
N3.HOG0000434	OG0000096	n10				WP_096692119.1	WP_096692119.1		WP_224176947.1
N3.HOG0000435	OG0000096	n14						WP_015200465.1	
N3.HOG0000436	OG0000096	n15						WP_238993705.1	
N3.HOG0000437	OG0000097	n1				WP_096685429.1	WP_096685429.1	WP_083866339.1	WP_224175129.1
N3.HOG0000438	OG0000097	n12				WP_096684145.1	WP_096684145.1	WP_015196789.1	
N3.HOG0000439	OG0000098	n3				WP_096692886.1	WP_096692886.1		WP_223977965.1
N3.HOG0000440	OG0000098	n6				WP_096689203.1, WP_096689204.1	WP_096689203.1, WP_096689204.1		WP_223984341.1, WP_223984344.1
N3.HOG0000441	OG0000098	n14				WP_096692885.1	WP_096692885.1		WP_223977551.1
N3.HOG0000442	OG0000099	n1				WP_096690458.1	WP_096690458.1	WP_015198863.1	WP_019492617.1
N3.HOG0000443	OG0000099	n7				WP_096692603.1, WP_096685665.1	WP_096692603.1, WP_096685665.1	WP_015198939.1	WP_223977250.1, WP_223972833.1
N3.HOG0000444	OG0000100	n2				WP_096689418.1	WP_096689418.1		WP_224177735.1
N3.HOG0000445	OG0000100	n5				WP_096689056.1, WP_096693615.1, WP_096692494.1	WP_096689056.1, WP_096693615.1, WP_096692494.1	WP_015200841.1	WP_224176183.1, WP_224176805.1, WP_224177308.1, WP_224179511.1
N3.HOG0000446	OG0000101	n3				WP_096684009.1, WP_096684008.1	WP_096684009.1, WP_096684008.1		WP_224175326.1, WP_224175534.1
N3.HOG0000447	OG0000101	n10				WP_096684010.1	WP_096684010.1	WP_015199432.1	WP_223973253.1
N3.HOG0000448	OG0000101	n15						WP_015199433.1	
N3.HOG0000449	OG0000102	n1							WP_223970802.1
N3.HOG0000450	OG0000102	n3						WP_015196135.1	
N3.HOG0000451	OG0000102	n12						WP_238993751.1	WP_223970695.1
N3.HOG0000452	OG0000103	n5							WP_224175390.1
N3.HOG0000453	OG0000103	n6							WP_224175783.1
N3.HOG0000454	OG0000103	n8				WP_096693987.1, WP_096684526.1	WP_096693987.1, WP_096684526.1		WP_224176238.1, WP_223979153.1
N3.HOG0000455	OG0000103	n13				WP_096684570.1	WP_096684570.1		WP_224175511.1
N3.HOG0000456	OG0000104	n0				WP_096690824.1, WP_096689845.1, WP_096694384.1, WP_096692307.1, WP_096684947.1	WP_096690824.1, WP_096689845.1, WP_096694384.1, WP_096692307.1, WP_096684947.1	WP_041740832.1	WP_223986804.1, WP_224177397.1, WP_223977348.1
N3.HOG0000457	OG0000105	n1							WP_224179332.1
N3.HOG0000458	OG0000105	n6				WP_096683878.1, WP_096694724.1	WP_096683878.1, WP_096694724.1	WP_015197704.1	WP_224180423.1, WP_224180138.1, WP_224175069.1, WP_224175896.1
N3.HOG0000459	OG0000106	n4				WP_096686003.1, WP_096690981.1, WP_096693965.1	WP_096686003.1, WP_096690981.1, WP_096693965.1	WP_015198497.1, WP_015197614.1	WP_223972896.1
N3.HOG0000460	OG0000106	n13				WP_096693547.1	WP_096693547.1		WP_223979896.1
N3.HOG0000461	OG0000107	n0				WP_096694948.1, WP_096694952.1, WP_096695045.1, WP_096695012.1, WP_096694226.1, WP_096693951.1	WP_096694948.1, WP_096694952.1, WP_096695045.1, WP_096695012.1, WP_096694226.1, WP_096693951.1		WP_224174252.1, WP_224174247.1, WP_224174486.1, WP_224174922.1
N3.HOG0000462	OG0000108	n1				WP_096684735.1	WP_096684735.1		WP_224175588.1
N3.HOG0000463	OG0000108	n6				WP_096683760.1	WP_096683760.1	WP_015173952.1	
