Orthogroup	NIES-4105	336-3
OG0002342	WP_096688902.1	WP_035156059.1
OG0002343	WP_096688903.1	WP_035156061.1
OG0002344	WP_096688904.1	WP_035156066.1
OG0002345	WP_096688905.1	WP_035156069.1
OG0002346	WP_096688906.1	WP_035156075.1
OG0002347	WP_096692662.1	WP_035156080.1
OG0002348	WP_096692661.1	WP_035156083.1
OG0002349	WP_096692659.1	WP_035156087.1
OG0002350	WP_096692658.1	WP_035156090.1
OG0002351	WP_096692060.1	WP_035156092.1
OG0002352	WP_096692059.1	WP_035156094.1
OG0002353	WP_096692058.1	WP_035156097.1
OG0002354	WP_096689669.1, WP_096686107.1	WP_035156103.1
OG0002355	WP_096692377.1	WP_035156108.1
OG0002356	WP_096692375.1	WP_035156116.1
OG0002357	WP_096693359.1	WP_035156119.1
OG0002358	WP_096693361.1	WP_035156122.1
OG0002359	WP_096693363.1	WP_035156126.1
OG0002360	WP_096691646.1	WP_035156135.1
OG0002361	WP_096691645.1	WP_035156138.1
OG0002362	WP_096691644.1	WP_035156141.1
OG0002363	WP_096691643.1	WP_035156143.1
OG0002364	WP_096690678.1	WP_035156145.1
OG0002365	WP_096690670.1	WP_035156148.1
OG0002366	WP_096690668.1	WP_035156151.1
OG0002367	WP_096690175.1	WP_035156161.1
OG0002368	WP_096689769.1	WP_035156169.1
OG0002369	WP_096689767.1	WP_035156171.1
OG0002370	WP_096689761.1	WP_035156174.1
OG0002371	WP_096692257.1	WP_035156176.1
OG0002372	WP_096692224.1	WP_035156181.1
OG0002373	WP_096692225.1	WP_035156183.1
OG0002374	WP_096692226.1	WP_035156186.1
OG0002375	WP_096692227.1	WP_035156188.1
OG0002376	WP_096692228.1	WP_035156190.1
OG0002377	WP_096692230.1	WP_035156192.1
OG0002378	WP_096692231.1	WP_035156195.1
OG0002379	WP_096692232.1	WP_035156198.1
OG0002380	WP_096692233.1	WP_035156200.1
OG0002381	WP_096692234.1	WP_035156203.1
OG0002382	WP_096694485.1	WP_035156208.1
OG0002383	WP_096690400.1	WP_035156216.1
OG0002384	WP_096693234.1	WP_035156218.1
OG0002385	WP_096690764.1	WP_035156220.1
OG0002386	WP_096690765.1	WP_035156223.1
OG0002387	WP_096688750.1	WP_035156224.1
OG0002388	WP_096688752.1	WP_035156228.1
OG0002389	WP_096688753.1	WP_035156230.1
OG0002390	WP_096691896.1	WP_035156236.1
OG0002391	WP_096693961.1	WP_035156242.1
OG0002392	WP_096685482.1	WP_035156245.1
OG0002393	WP_096694038.1	WP_035156252.1
OG0002394	WP_096686312.1	WP_035156255.1
OG0002395	WP_096689522.1	WP_035156258.1
OG0002396	WP_096685225.1	WP_035156261.1
OG0002397	WP_096685842.1	WP_035156276.1
OG0002398	WP_096694574.1	WP_035156282.1
OG0002399	WP_096686908.1	WP_035156285.1
OG0002400	WP_096687622.1	WP_035156287.1
OG0002401	WP_096685187.1	WP_035156295.1
OG0002402	WP_096692737.1	WP_035156299.1
OG0002403	WP_096685184.1	WP_035156303.1
OG0002404	WP_096690863.1	WP_035156307.1
OG0002405	WP_096688492.1	WP_035156310.1
OG0002406	WP_096691516.1	WP_035156313.1
OG0002407	WP_096691515.1	WP_035156316.1
OG0002408	WP_096691514.1	WP_035156318.1
OG0002409	WP_096691513.1	WP_035156322.1
OG0002410	WP_096691511.1	WP_035156326.1
OG0002411	WP_096691510.1	WP_035156329.1
OG0002412	WP_096692973.1	WP_035156332.1
OG0002413	WP_096691898.1	WP_035156337.1
OG0002414	WP_019492432.1	WP_035156339.1
OG0002415	WP_096690265.1	WP_035156342.1
OG0002416	WP_096690267.1	WP_035156348.1
OG0002417	WP_096690268.1	WP_035156350.1
OG0002418	WP_096690269.1	WP_035156353.1
OG0002419	WP_096690270.1	WP_035156355.1
OG0002420	WP_096690271.1	WP_035156357.1
OG0002421	WP_096690272.1	WP_035156359.1
OG0002422	WP_096690770.1	WP_035156368.1
OG0002423	WP_096690774.1	WP_035156374.1
OG0002424	WP_096690775.1	WP_035156378.1
OG0002425	WP_096693904.1	WP_035156387.1
OG0002426	WP_096684988.1	WP_035156389.1
OG0002427	WP_096688434.1	WP_035156399.1
OG0002428	WP_096691322.1	WP_035156402.1
OG0002429	WP_096691325.1	WP_035156405.1
OG0002430	WP_096690223.1	WP_035156408.1
OG0002431	WP_096694184.1	WP_035156416.1
OG0002432	WP_096688356.1	WP_035156420.1
OG0002433	WP_096691478.1	WP_035156434.1
OG0002434	WP_096691479.1	WP_035156438.1
OG0002435	WP_096691481.1	WP_035156441.1
OG0002436	WP_096691482.1	WP_035156443.1
OG0002437	WP_096691474.1	WP_035156454.1
OG0002438	WP_096691473.1	WP_035156459.1
OG0002439	WP_096688499.1	WP_035156465.1
OG0002440	WP_096688500.1	WP_035156467.1
OG0002441	WP_096688502.1	WP_035156470.1
OG0002442	WP_096694193.1	WP_035156477.1
OG0002443	WP_096692839.1	WP_144416017.1
OG0002444	WP_096688505.1	WP_035156483.1
OG0002445	WP_096689680.1	WP_035156490.1
OG0002446	WP_096689679.1	WP_035156492.1
OG0002447	WP_096689678.1	WP_035156494.1
OG0002448	WP_096689677.1	WP_035156496.1
OG0002449	WP_096689886.1	WP_035156501.1
OG0002450	WP_096689887.1	WP_035156504.1
OG0002451	WP_096689888.1	WP_035156507.1
OG0002452	WP_096689889.1	WP_035156510.1
OG0002453	WP_096689890.1	WP_035156514.1
OG0002454	WP_096689891.1	WP_035156516.1
OG0002455	WP_096689892.1	WP_035156519.1
OG0002456	WP_019491985.1	WP_035156522.1
OG0002457	WP_096689893.1	WP_035156524.1
OG0002458	WP_096689894.1	WP_035156527.1
OG0002459	WP_096689895.1	WP_035156530.1
OG0002460	WP_096689896.1	WP_035156534.1
OG0002461	WP_096689897.1	WP_035156538.1
OG0002462	WP_096689898.1	WP_035156540.1
OG0002463	WP_096689899.1	WP_035156543.1
OG0002464	WP_096689900.1	WP_035156545.1
OG0002465	WP_096689901.1	WP_035156547.1
OG0002466	WP_096689902.1	WP_035156549.1
OG0002467	WP_019491996.1	WP_035156552.1
OG0002468	WP_096689903.1	WP_035156555.1
OG0002469	WP_096689904.1	WP_035156557.1
OG0002470	WP_096689906.1	WP_035156561.1
OG0002471	WP_096689907.1	WP_035156563.1
OG0002472	WP_096689908.1	WP_035156565.1
OG0002473	WP_096689909.1	WP_035156568.1
OG0002474	WP_096689910.1	WP_035156570.1
OG0002475	WP_096689911.1	WP_035156572.1
OG0002476	WP_096689912.1	WP_035156574.1
OG0002477	WP_096689913.1	WP_035156580.1
OG0002478	WP_096688416.1	WP_035156589.1
OG0002479	WP_096688415.1	WP_035156590.1
OG0002480	WP_096688414.1	WP_035156592.1
OG0002481	WP_096688409.1	WP_035156595.1
OG0002482	WP_096690279.1	WP_035156603.1
OG0002483	WP_096690277.1	WP_035156605.1
OG0002484	WP_096690276.1	WP_035156607.1
OG0002485	WP_096690274.1	WP_035156613.1
OG0002486	WP_096690273.1	WP_035156615.1
OG0002487	WP_096688285.1	WP_035156617.1
OG0002488	WP_096689487.1	WP_035156621.1
OG0002489	WP_096689707.1	WP_035156637.1
OG0002490	WP_096690642.1	WP_035156645.1
OG0002491	WP_096691036.1	WP_035156653.1
OG0002492	WP_096691035.1	WP_035156655.1
OG0002493	WP_096691034.1	WP_035156656.1
OG0002494	WP_096687320.1	WP_035156662.1
OG0002495	WP_096687328.1	WP_035156664.1
OG0002496	WP_096687334.1	WP_035156666.1
OG0002497	WP_096692876.1	WP_035156671.1
OG0002498	WP_096688963.1	WP_035156674.1
OG0002499	WP_096690837.1	WP_035156681.1
OG0002500	WP_096690833.1	WP_035156692.1
OG0002501	WP_096690832.1	WP_035156695.1
OG0002502	WP_096690559.1	WP_035156701.1
OG0002503	WP_096691486.1	WP_035156709.1
OG0002504	WP_096694431.1	WP_035156712.1
OG0002505	WP_096684094.1	WP_035156717.1
OG0002506	WP_096684095.1	WP_035156719.1
OG0002507	WP_096684096.1	WP_035156721.1
OG0002508	WP_096693780.1	WP_035156723.1
OG0002509	WP_096690095.1	WP_035156726.1
OG0002510	WP_096690094.1	WP_035156728.1
OG0002511	WP_096691009.1	WP_035156732.1
OG0002512	WP_096690999.1	WP_035156735.1
OG0002513	WP_096690997.1	WP_035156737.1
OG0002514	WP_096690996.1	WP_035156739.1
OG0002515	WP_096687627.1	WP_035156744.1
OG0002516	WP_096689596.1	WP_035156747.1
OG0002517	WP_096693453.1	WP_035156750.1
OG0002518	WP_096693451.1	WP_035156753.1
OG0002519	WP_096693449.1	WP_035156755.1
OG0002520	WP_096693448.1	WP_035156757.1
OG0002521	WP_096684814.1	WP_035156763.1
OG0002522	WP_096684815.1	WP_035156765.1
OG0002523	WP_096686261.1	WP_035156767.1
OG0002524	WP_096686263.1	WP_035156769.1
OG0002525	WP_096686267.1	WP_035156771.1
OG0002526	WP_096690217.1	WP_035156783.1
OG0002527	WP_096690214.1	WP_035156790.1
OG0002528	WP_096688534.1	WP_035156801.1
OG0002529	WP_096694390.1	WP_035156803.1
OG0002530	WP_096693995.1	WP_035156805.1
OG0002531	WP_096690976.1	WP_035156808.1
OG0002532	WP_096694011.1	WP_035156816.1
OG0002533	WP_096690588.1	WP_035156819.1
OG0002534	WP_096685878.1	WP_035156820.1
OG0002535	WP_096688295.1	WP_035156824.1
OG0002536	WP_096688297.1	WP_035156825.1
OG0002537	WP_096693209.1	WP_035156827.1
OG0002538	WP_096693367.1	WP_035156828.1
OG0002539	WP_096693370.1	WP_035156829.1
OG0002540	WP_096685882.1	WP_035156837.1
OG0002541	WP_026092833.1	WP_035156841.1
OG0002542	WP_096691139.1	WP_035156844.1
OG0002543	WP_096691114.1	WP_035156847.1
OG0002544	WP_096691037.1	WP_035156853.1
OG0002545	WP_096691038.1	WP_035156855.1
OG0002546	WP_096684860.1	WP_035156862.1
OG0002547	WP_096690658.1	WP_035156880.1
OG0002548	WP_096690657.1	WP_035156883.1
OG0002549	WP_096690656.1	WP_035156885.1
OG0002550	WP_096691535.1	WP_035156887.1
OG0002551	WP_096691534.1	WP_035156890.1
OG0002552	WP_096691533.1	WP_035156893.1
OG0002553	WP_096684943.1	WP_035156903.1
OG0002554	WP_096691484.1	WP_035156906.1
OG0002555	WP_096692299.1	WP_035156910.1
OG0002556	WP_096684634.1	WP_035156914.1
OG0002557	WP_096692295.1	WP_035156920.1
OG0002558	WP_096692293.1	WP_035156924.1
OG0002559	WP_096692292.1	WP_035156927.1
OG0002560	WP_096692291.1	WP_035156929.1
OG0002561	WP_096692290.1	WP_035156931.1
OG0002562	WP_096692289.1	WP_035156933.1
OG0002563	WP_096692288.1	WP_035156935.1
OG0002564	WP_096691720.1	WP_035156939.1
OG0002565	WP_096688533.1	WP_035156946.1
OG0002566	WP_096690977.1	WP_035156948.1
OG0002567	WP_096690978.1	WP_035156951.1
OG0002568	WP_096694391.1	WP_035156954.1
OG0002569	WP_096690980.1	WP_035156957.1
OG0002570	WP_096690984.1	WP_035156961.1
OG0002571	WP_096690985.1	WP_035156963.1
OG0002572	WP_096694244.1	WP_035156966.1
OG0002573	WP_096689209.1	WP_035156969.1
OG0002574	WP_096689205.1	WP_035156971.1
OG0002575	WP_096687581.1	WP_035156975.1
OG0002576	WP_096687582.1	WP_035156977.1
OG0002577	WP_096693003.1	WP_035156994.1
OG0002578	WP_096689730.1	WP_035157002.1
OG0002579	WP_096688337.1	WP_035157040.1
OG0002580	WP_096691210.1	WP_035157042.1
OG0002581	WP_096686878.1	WP_035157050.1
OG0002582	WP_096686880.1	WP_035157052.1
OG0002583	WP_096694428.1	WP_035157054.1
OG0002584	WP_096691467.1	WP_035157055.1
OG0002585	WP_096691468.1	WP_035157057.1
OG0002586	WP_019493338.1	WP_035157058.1
OG0002587	WP_096691469.1	WP_035157059.1
OG0002588	WP_096690644.1	WP_035157061.1
OG0002589	WP_096692615.1	WP_035157066.1
OG0002590	WP_096690965.1	WP_035157069.1
OG0002591	WP_096690964.1	WP_035157071.1
OG0002592	WP_096687855.1	WP_035157080.1
OG0002593	WP_096687854.1	WP_035157082.1
OG0002594	WP_096690645.1	WP_035157086.1
OG0002595	WP_096690646.1	WP_035157088.1
OG0002596	WP_096690652.1	WP_035157097.1
OG0002597	WP_096690654.1	WP_035157101.1
OG0002598	WP_096687399.1	WP_035157106.1
OG0002599	WP_096689614.1	WP_035157109.1
OG0002600	WP_096689158.1	WP_035157117.1
OG0002601	WP_096689157.1	WP_035157122.1
OG0002602	WP_096689156.1	WP_035157124.1
OG0002603	WP_096687775.1	WP_035157125.1
OG0002604	WP_096687774.1	WP_035157126.1
OG0002605	WP_096687773.1	WP_035157128.1
OG0002606	WP_096689372.1	WP_035157133.1
OG0002607	WP_096689371.1	WP_035157136.1
OG0002608	WP_096688821.1	WP_035157141.1
OG0002609	WP_096685880.1	WP_035157146.1
OG0002610	WP_096686617.1	WP_035157147.1
OG0002611	WP_096692241.1	WP_035157149.1
OG0002612	WP_096684681.1	WP_035157154.1
OG0002613	WP_096690968.1	WP_035157157.1
OG0002614	WP_096690969.1	WP_035157159.1
OG0002615	WP_096690970.1	WP_035157161.1
OG0002616	WP_096690972.1	WP_035157165.1
OG0002617	WP_096691006.1	WP_035157167.1
OG0002618	WP_096694388.1	WP_035157170.1
OG0002619	WP_096693203.1	WP_035157173.1
OG0002620	WP_096694547.1	WP_035157175.1
OG0002621	WP_096692929.1	WP_035157179.1
OG0002622	WP_096692928.1	WP_035157181.1
OG0002623	WP_096688998.1	WP_035157200.1
OG0002624	WP_096685303.1	WP_035157216.1
OG0002625	WP_096692507.1	WP_035157218.1
OG0002626	WP_096694122.1	WP_035157225.1
OG0002627	WP_096689869.1	WP_035157237.1
OG0002628	WP_096689868.1	WP_035157239.1
OG0002629	WP_096686599.1	WP_035157242.1
OG0002630	WP_096687768.1	WP_035157249.1
OG0002631	WP_096687769.1	WP_035157251.1
OG0002632	WP_096687770.1	WP_035157253.1
OG0002633	WP_096688293.1	WP_035157265.1
OG0002634	WP_096688211.1	WP_035157271.1
OG0002635	WP_096688210.1	WP_035157274.1
OG0002636	WP_096689843.1	WP_035157281.1
OG0002637	WP_096689742.1	WP_035157296.1
OG0002638	WP_096689741.1	WP_035157299.1
OG0002639	WP_096689736.1	WP_035157301.1
OG0002640	WP_096684090.1	WP_035157302.1
OG0002641	WP_096684091.1	WP_035157304.1
OG0002642	WP_096689605.1	WP_035157308.1
OG0002643	WP_096689606.1	WP_035157317.1
OG0002644	WP_096694516.1	WP_035157319.1
OG0002645	WP_096687498.1	WP_035157322.1
OG0002646	WP_096692543.1	WP_035157326.1, WP_035159830.1
OG0002647	WP_096687619.1	WP_035157328.1
OG0002648	WP_096687618.1	WP_035157331.1
OG0002649	WP_096687616.1	WP_035157337.1
OG0002650	WP_096687615.1	WP_035157340.1
OG0002651	WP_096688042.1	WP_035157345.1
OG0002652	WP_096692681.1	WP_035157347.1
OG0002653	WP_096690974.1	WP_035157349.1
OG0002654	WP_096690973.1	WP_035157350.1
OG0002655	WP_096684747.1	WP_035157352.1
OG0002656	WP_096688958.1	WP_035157356.1
OG0002657	WP_096688491.1	WP_035157360.1
OG0002658	WP_096688490.1	WP_035157363.1
OG0002659	WP_096689140.1	WP_035157367.1
OG0002660	WP_096689138.1	WP_035157369.1
OG0002661	WP_096687645.1	WP_035157373.1
OG0002662	WP_096686856.1	WP_035157378.1
OG0002663	WP_096691525.1	WP_035157385.1
OG0002664	WP_096688835.1	WP_035157399.1
OG0002665	WP_096688836.1	WP_035157401.1
OG0002666	WP_096688837.1	WP_035157403.1
OG0002667	WP_026093158.1	WP_035157405.1
OG0002668	WP_096688839.1	WP_035157407.1
OG0002669	WP_096688840.1	WP_035157410.1
OG0002670	WP_096688841.1	WP_035157414.1
OG0002671	WP_096690408.1	WP_035157421.1
OG0002672	WP_096690407.1	WP_035157424.1
OG0002673	WP_096690406.1	WP_035157430.1
OG0002674	WP_096690405.1	WP_035157433.1
OG0002675	WP_096685370.1	WP_035157436.1
OG0002676	WP_096690699.1	WP_035157454.1
OG0002677	WP_096688535.1	WP_035157458.1
OG0002678	WP_096688189.1	WP_035157460.1
OG0002679	WP_096688191.1	WP_035157462.1
OG0002680	WP_096692618.1	WP_035157471.1
OG0002681	WP_096692617.1	WP_035157473.1
OG0002682	WP_096687506.1	WP_035157475.1
OG0002683	WP_096687507.1	WP_035157479.1
OG0002684	WP_096685400.1	WP_035157483.1
OG0002685	WP_096687851.1	WP_035157489.1
OG0002686	WP_096687852.1	WP_035157490.1
OG0002687	WP_096689628.1	WP_035157495.1
OG0002688	WP_096689627.1	WP_035157497.1
OG0002689	WP_019493624.1	WP_035157500.1
OG0002690	WP_096689626.1	WP_035157503.1
OG0002691	WP_096689625.1	WP_035157506.1
OG0002692	WP_096689624.1	WP_035157508.1
OG0002693	WP_096689623.1	WP_035157511.1
OG0002694	WP_096689622.1	WP_035157513.1
OG0002695	WP_096683781.1	WP_035157517.1
OG0002696	WP_096693685.1	WP_035157526.1
OG0002697	WP_096691236.1	WP_035157531.1
OG0002698	WP_096692774.1	WP_035157537.1
OG0002699	WP_096683782.1	WP_035157539.1
OG0002700	WP_096683783.1	WP_035157542.1
OG0002701	WP_096687430.1	WP_035157548.1
OG0002702	WP_096690689.1	WP_035157555.1
OG0002703	WP_096685932.1	WP_035157568.1
OG0002704	WP_096685924.1	WP_035157626.1
OG0002705	WP_096685946.1	WP_035157627.1
OG0002706	WP_096692374.1	WP_035157629.1
OG0002707	WP_096692373.1	WP_035157631.1
OG0002708	WP_096692372.1	WP_035157634.1
OG0002709	WP_096692932.1	WP_035157637.1
OG0002710	WP_096692933.1	WP_035157639.1
OG0002711	WP_096688759.1	WP_035157658.1
OG0002712	WP_096683827.1	WP_035157668.1
OG0002713	WP_096692650.1	WP_035157673.1
OG0002714	WP_096694446.1	WP_035157675.1
OG0002715	WP_096691586.1	WP_035157682.1
OG0002716	WP_096691587.1	WP_035157685.1
OG0002717	WP_096691588.1	WP_035157688.1
OG0002718	WP_096691589.1	WP_035157690.1
OG0002719	WP_096694281.1	WP_035157696.1
OG0002720	WP_096694283.1	WP_035157702.1
OG0002721	WP_096690655.1	WP_035157707.1
OG0002722	WP_096691536.1	WP_035157709.1
OG0002723	WP_096691537.1	WP_035157712.1
OG0002724	WP_096691538.1	WP_035157715.1
OG0002725	WP_096687620.1	WP_035157735.1
OG0002726	WP_096684133.1	WP_035157745.1
OG0002727	WP_096690284.1	WP_035157747.1
OG0002728	WP_096690285.1	WP_035157752.1
OG0002729	WP_096690286.1	WP_035157755.1
OG0002730	WP_096691998.1	WP_035157766.1
OG0002731	WP_096688879.1	WP_035157771.1
OG0002732	WP_096692407.1	WP_035157778.1
OG0002733	WP_096687624.1	WP_035157781.1
OG0002734	WP_096687599.1	WP_035157790.1
OG0002735	WP_096687597.1	WP_035157796.1
OG0002736	WP_096694134.1	WP_035157799.1
OG0002737	WP_096689141.1	WP_035157802.1
OG0002738	WP_096684576.1	WP_035157807.1
OG0002739	WP_096684574.1	WP_035157810.1
OG0002740	WP_096692653.1	WP_035157817.1
OG0002741	WP_096694517.1	WP_035157820.1
OG0002742	WP_010998529.1	WP_035157823.1
OG0002743	WP_096692654.1	WP_035157825.1
OG0002744	WP_096692655.1	WP_035157829.1
OG0002745	WP_096694271.1	WP_035157831.1
OG0002746	WP_096689023.1	WP_035157833.1
OG0002747	WP_096688801.1	WP_035157840.1
OG0002748	WP_096688800.1	WP_035157844.1
OG0002749	WP_096691789.1	WP_035157847.1
OG0002750	WP_096688565.1	WP_035157853.1
OG0002751	WP_096693611.1	WP_035157855.1
OG0002752	WP_096693609.1	WP_035157859.1
OG0002753	WP_096693172.1	WP_035157870.1
OG0002754	WP_096692122.1	WP_035157875.1
OG0002755	WP_096690870.1	WP_035157893.1
OG0002756	WP_096690871.1	WP_035157897.1
OG0002757	WP_096690872.1	WP_035157900.1
OG0002758	WP_096691827.1	WP_035157906.1
OG0002759	WP_096691828.1	WP_035157908.1
OG0002760	WP_096691829.1	WP_035157911.1
OG0002761	WP_096691830.1	WP_035157912.1
OG0002762	WP_096691831.1	WP_035157914.1
OG0002763	WP_096687867.1	WP_035157916.1
OG0002764	WP_096684930.1	WP_035157925.1
OG0002765	WP_096692621.1	WP_035157930.1
OG0002766	WP_096689016.1	WP_035157932.1
OG0002767	WP_096689015.1	WP_035157935.1
OG0002768	WP_096692738.1	WP_035157945.1
OG0002769	WP_019495363.1	WP_035157948.1
OG0002770	WP_096692739.1	WP_035157949.1
OG0002771	WP_096692740.1	WP_035157952.1
OG0002772	WP_096692742.1	WP_035157954.1
OG0002773	WP_019495367.1	WP_035157957.1
OG0002774	WP_096692743.1	WP_035157961.1
OG0002775	WP_096692745.1	WP_035157964.1
OG0002776	WP_096690084.1	WP_035157969.1
OG0002777	WP_096687781.1	WP_035157970.1
OG0002778	WP_096687782.1	WP_035157971.1
OG0002779	WP_019490231.1	WP_035157976.1
OG0002780	WP_096687785.1	WP_035157978.1
OG0002781	WP_096687786.1	WP_035157980.1
OG0002782	WP_096687787.1	WP_035157981.1
OG0002783	WP_096687788.1	WP_035157983.1
OG0002784	WP_096687789.1	WP_035157985.1
OG0002785	WP_096687790.1	WP_035157987.1
OG0002786	WP_096688240.1, WP_096687793.1	WP_035157991.1
OG0002787	WP_096687809.1	WP_035157995.1
OG0002788	WP_096687840.1	WP_035157999.1
OG0002789	WP_096687842.1	WP_035158001.1
OG0002790	WP_096690230.1	WP_035158009.1
OG0002791	WP_096694335.1	WP_035158011.1
OG0002792	WP_096690563.1	WP_035158013.1
OG0002793	WP_096690164.1	WP_035158017.1
OG0002794	WP_096690165.1	WP_035158019.1
OG0002795	WP_096690166.1	WP_035158021.1
OG0002796	WP_096690167.1	WP_035158022.1
OG0002797	WP_096690962.1	WP_035158025.1
OG0002798	WP_096694560.1	WP_035158027.1
OG0002799	WP_096689233.1	WP_035158028.1
OG0002800	WP_096693378.1	WP_035158031.1
OG0002801	WP_096693376.1	WP_035158033.1
OG0002802	WP_096685950.1	WP_035158034.1
OG0002803	WP_096685663.1	WP_035158038.1
OG0002804	WP_096692978.1	WP_035158041.1
OG0002805	WP_096692979.1	WP_035158042.1
OG0002806	WP_096692980.1	WP_035158044.1
OG0002807	WP_096692981.1	WP_035158048.1
OG0002808	WP_096692982.1	WP_035158050.1
OG0002809	WP_096687432.1	WP_035158061.1
OG0002810	WP_096687436.1	WP_035158063.1
OG0002811	WP_096694505.1	WP_035158065.1
OG0002812	WP_096692446.1	WP_035158066.1
OG0002813	WP_096692445.1	WP_035158067.1
OG0002814	WP_096689927.1	WP_035158069.1
OG0002815	WP_096694365.1	WP_035158071.1
OG0002816	WP_096691871.1	WP_035158072.1
OG0002817	WP_096691869.1	WP_035158074.1
OG0002818	WP_096686483.1	WP_035158078.1
OG0002819	WP_096684626.1	WP_035158080.1
OG0002820	WP_096685806.1	WP_035158081.1
OG0002821	WP_096685804.1	WP_035158082.1
OG0002822	WP_096692501.1	WP_035158086.1
OG0002823	WP_096692500.1	WP_035158087.1
OG0002824	WP_096689594.1	WP_035158088.1
OG0002825	WP_096689593.1	WP_035158089.1
OG0002826	WP_096689592.1	WP_035158090.1
OG0002827	WP_096689591.1	WP_035158091.1
OG0002828	WP_096689589.1	WP_035158092.1
OG0002829	WP_096689588.1	WP_035158093.1
OG0002830	WP_096689587.1	WP_035158094.1
OG0002831	WP_096694347.1	WP_035158097.1
OG0002832	WP_096690322.1	WP_035158099.1
OG0002833	WP_096690319.1	WP_035158101.1
OG0002834	WP_096690317.1	WP_035158103.1
OG0002835	WP_096691526.1	WP_035158112.1
OG0002836	WP_096691527.1	WP_035158113.1
OG0002837	WP_096691528.1	WP_035158114.1
OG0002838	WP_096691529.1	WP_035158115.1
OG0002839	WP_096685958.1	WP_035158120.1
OG0002840	WP_096687643.1	WP_035158122.1
OG0002841	WP_096687644.1	WP_035158123.1
OG0002842	WP_096688977.1	WP_035158125.1
OG0002843	WP_096690313.1	WP_035158130.1
OG0002844	WP_096688827.1	WP_035158132.1
OG0002845	WP_096691303.1	WP_035158134.1
OG0002846	WP_096687449.1	WP_035158139.1
OG0002847	WP_096693049.1	WP_035158143.1
OG0002848	WP_096693050.1	WP_035158144.1
OG0002849	WP_096693051.1	WP_035158145.1
OG0002850	WP_096692404.1	WP_035158153.1
OG0002851	WP_096687640.1	WP_035158154.1
OG0002852	WP_096693678.1	WP_035158156.1
OG0002853	WP_096684825.1	WP_035158158.1
OG0002854	WP_096684826.1	WP_035158159.1
OG0002855	WP_096685338.1	WP_035158162.1
OG0002856	WP_096684135.1	WP_035158163.1
OG0002857	WP_096693287.1	WP_035158166.1
OG0002858	WP_096688725.1	WP_035158173.1
OG0002859	WP_096689470.1	WP_035158178.1
OG0002860	WP_096689469.1	WP_035158179.1
OG0002861	WP_096689468.1	WP_035158180.1
OG0002862	WP_096689466.1	WP_035158181.1
OG0002863	WP_096689465.1	WP_035158182.1
OG0002864	WP_096690947.1	WP_035158183.1
OG0002865	WP_096689464.1	WP_035158184.1
OG0002866	WP_096687344.1	WP_035158186.1
OG0002867	WP_096687346.1	WP_035158187.1
OG0002868	WP_096688722.1	WP_035158188.1
OG0002869	WP_096688723.1	WP_035158189.1
OG0002870	WP_096688724.1	WP_035158190.1
OG0002871	WP_096687681.1	WP_035158192.1
OG0002872	WP_096687538.1	WP_035158194.1
OG0002873	WP_096692133.1	WP_035158196.1
OG0002874	WP_096689637.1	WP_035158197.1
OG0002875	WP_096689640.1	WP_035158198.1
OG0002876	WP_096689641.1	WP_035158199.1
OG0002877	WP_096684827.1	WP_035158200.1
OG0002878	WP_096690917.1	WP_035158203.1
OG0002879	WP_096689102.1	WP_035158205.1
OG0002880	WP_096692937.1	WP_035158207.1
OG0002881	WP_096691141.1	WP_035158209.1
OG0002882	WP_096692920.1	WP_035158214.1
OG0002883	WP_096685103.1	WP_035158219.1
OG0002884	WP_096689608.1	WP_035158236.1
OG0002885	WP_096691070.1	WP_035158252.1
OG0002886	WP_096693055.1	WP_035158253.1
OG0002887	WP_096691834.1	WP_035158261.1
OG0002888	WP_096686357.1	WP_035158278.1
OG0002889	WP_096687292.1	WP_035158279.1
OG0002890	WP_096691315.1	WP_035158281.1
OG0002891	WP_096693036.1	WP_035158283.1
OG0002892	WP_096688881.1	WP_035158311.1
OG0002893	WP_096689462.1	WP_035158323.1
OG0002894	WP_096686213.1	WP_035158351.1
OG0002895	WP_096692715.1	WP_035158355.1
OG0002896	WP_096690641.1	WP_035158370.1
OG0002897	WP_096690640.1	WP_035158372.1
OG0002898	WP_096691015.1	WP_035158403.1
OG0002899	WP_096689610.1	WP_035158405.1
OG0002900	WP_096687662.1	WP_035158406.1
OG0002901	WP_096694138.1	WP_035158408.1
OG0002902	WP_096689236.1	WP_035158411.1
OG0002903	WP_096690731.1	WP_035158417.1
OG0002904	WP_096692503.1	WP_035158419.1
OG0002905	WP_096687671.1	WP_035158421.1
OG0002906	WP_096688733.1	WP_035158445.1
OG0002907	WP_096688475.1	WP_035158446.1
OG0002908	WP_096687669.1	WP_035158447.1
OG0002909	WP_096694518.1	WP_035158451.1
OG0002910	WP_096684581.1	WP_035158459.1
OG0002911	WP_096693861.1	WP_035158461.1
OG0002912	WP_096688953.1	WP_035158475.1
OG0002913	WP_096689089.1	WP_035158486.1
OG0002914	WP_096692869.1	WP_035158493.1
OG0002915	WP_096694135.1	WP_035158504.1
OG0002916	WP_096694429.1	WP_035158506.1
OG0002917	WP_096687605.1	WP_035158511.1
OG0002918	WP_096693955.1	WP_035158514.1
OG0002919	WP_096688876.1	WP_035158516.1
OG0002920	WP_096687488.1	WP_035158525.1
OG0002921	WP_096693046.1	WP_035158540.1
OG0002922	WP_096685860.1	WP_035158542.1
